Liga,Temporada,player_id,Atleta,Clube,Minutos,most_played_position,função,Posição,Participação,Pressão na linha alta,Impacto do passe,Criação de oportunidades,Drible,Efetividade,Ameaça ofensiva,rating,percentil,rank
USA,2024,434216.0,Kosi Thompson,Toronto,1305.0,MC,Meio Campo,Segundo Volante,-0.4991535613129395,-0.7998351920674887,-0.8097970875184411,-0.9993631872526724,-0.5782364743776576,-0.7355364841334793,-0.8840193859024749,0.042,5.0,160
USA,2024,434633.0,Theodore Ku-DiPietro,DC United,2054.0,AMC,Meio Campo,Meia,-0.9972622593978866,-1.0433314956338473,-0.831890961518131,0.4686783032182081,0.3324609116512356,0.8325523536663398,0.8659084509707977,0.385,72.0,47
USA,2024,436073.0,Sean Zawadzki,Columbus,2221.0,MC,Meio Campo,Segundo Volante,0.4017347548508507,1.20105348211164,-0.7860573997065537,-0.858705403152896,-0.4483281867373066,-0.140463638793609,-0.9332284488962398,0.093,15.0,143
USA,2024,437098.0,Jackson Hopkins,DC United,1080.0,MC,Meio Campo,Segundo Volante,-0.829300418489241,-0.4281840758946933,-0.8605912317274003,-0.8251792485882173,-0.5386145183152217,-0.539547498518175,-0.7424678166762124,0.072,10.0,152
USA,2024,437419.0,Ali Ahmed,Vancouver,1534.0,DMR,Meio Campo,Primeiro Volante,0.351882148011565,-0.1823097513986087,0.3410823191210097,0.1411450522934444,1.3182732370496475,0.1580256043367704,0.4679584159751437,0.43,80.0,35
USA,2024,438069.0,Dennis Gjengaar,New York,1092.0,MR,Meio Campo,Segundo Volante,-1.161982674978017,-1.825107414021436,-0.8220027395483392,0.1833406700710067,-1.250651169632954,0.1826773768269095,0.91911031963791,0.236,47.0,89
USA,2024,440160.0,Mohamed Farsi,Columbus,2167.0,DMR,Meio Campo,Primeiro Volante,-0.2824589488507441,0.3090505434719761,-0.3225062208900562,-0.3565416199647698,-0.3785432264772178,0.3533143461815867,0.4752036918912544,0.27,55.0,76
USA,2024,445100.0,Ajani Fortune,Atlanta United,1730.0,MC,Meio Campo,Segundo Volante,-0.4214222150615976,-0.521549340214301,-0.3758021388844716,-0.3767867437622907,-0.1740716936175267,-0.0885028614257299,-0.6958620044914142,0.18,32.0,115
USA,2024,445119.0,Nathan Saliba,Montreal,1930.0,MC,Meio Campo,Segundo Volante,0.0181673225651301,-0.0716089920186204,-0.3189062047932064,-0.3130659990609481,0.7678050659203252,-0.2905323720322216,-0.7379505733417184,0.23,46.0,92
USA,2024,445334.0,Nelson Palacio,Salt Lake,915.0,DMC,Meio Campo,Primeiro Volante,0.2316845029979755,0.9916575071218332,-0.2530986264433934,-0.8624951715492519,-0.664545623677453,-0.8046820750752902,-0.7979302101243655,0.079,11.0,150
USA,2024,450213.0,Jules-Anthony Vilsaint,Montreal,976.0,AMC,Meio Campo,Meia,-0.8439554444176218,-1.3576644976861996,-1.0223027883922553,0.5390211139932337,0.3257955083966416,0.9735916620132942,1.1414355995337089,0.402,76.0,41
USA,2024,453506.0,Tristan Muyumba,Atlanta United,2433.0,MC,Meio Campo,Segundo Volante,-0.1993280606071159,0.5461277921267689,-0.4386426473187349,-0.4749800352554125,0.5499342299802051,-0.2744561194333575,-0.5617765345641688,0.211,40.0,102
USA,2024,454340.0,Patrickson Delgado,FC Dallas,1280.0,AMC,Meio Campo,Meia,0.4930459635333509,0.262255473471657,-0.3154530498778299,-0.3337444582438295,-0.5833742502053972,-0.5574023166830074,0.3459079664995654,0.197,35.0,109
USA,2024,455146.0,Bernard Kamungo,FC Dallas,1513.0,AMC,Meio Campo,Meia,-0.9980582500895492,-0.9019726793768365,-0.9169408751473928,-0.1903089000638259,-0.3643158762853959,-0.129400756053445,0.2281981703381081,0.201,37.0,107
USA,2024,458426.0,Njabulo Blom,St. Louis City,1003.0,DMC,Meio Campo,Primeiro Volante,-0.7943793814675365,-0.3280443849461828,-0.8832949915322503,-0.8371515206233069,-0.1693675438641144,-0.6206086377918827,-0.7208114737331442,0.089,13.0,147
USA,2024,469531.0,Akil Watts,St. Louis City,1113.0,MC,Meio Campo,Segundo Volante,-0.1187864038760453,-0.2165073029841908,-0.8760088063389688,-0.863917241798107,-0.1110218597169541,-0.444995905332361,-0.7025128232806689,0.103,16.0,141
USA,2024,469660.0,Benjamín Cremaschi,Inter Miami CF,1349.0,MC,Meio Campo,Segundo Volante,0.3841602897252601,0.3805220181711279,-0.7356847624842964,0.0666134925505344,-0.2219446138260025,0.2353268429152727,0.6504352784106586,0.284,60.0,67
USA,2024,471858.0,Peter Stroud,New York,1140.0,MC,Meio Campo,Segundo Volante,-0.1046899319613922,-0.232195683784207,-0.8167072289255308,-0.970638470691504,-0.3938344553395735,-0.4898054008063467,-0.8673420993394183,0.07,8.0,154
USA,2024,474779.0,Alonso Coello,Toronto,1674.0,MC,Meio Campo,Segundo Volante,0.6012181994888133,0.8268652969702377,0.4076212606003792,-0.3970761142577623,0.1909971205924163,-0.5503420717552643,-0.8867742438408063,0.209,39.0,103
USA,2024,475303.0,Max Arfsten,Columbus,2217.0,DML,Meio Campo,Primeiro Volante,0.1348772337631398,0.7446086186441063,0.2668478260052757,0.2804530658227478,1.7993168479413597,0.6449912342279085,1.013566243693497,0.526,91.0,16
USA,2024,477399.0,Emeka Eneli,Salt Lake,3105.0,DMC,Meio Campo,Primeiro Volante,0.2171066912817577,1.189710095272451,-0.7134776503160954,-0.9153106115441786,-0.0534884036376829,0.0895242871251298,-0.7247174121670673,0.144,25.0,126
USA,2024,477528.0,David Ruíz,Inter Miami CF,1289.0,MC,Meio Campo,Segundo Volante,-0.2038012807414128,1.1902712854271609,-0.9133540642433172,-0.6688153676902124,-0.1158450066082297,-0.6510922940382243,-0.3787799728635188,0.119,22.0,132
USA,2024,480931.0,Ronald Donkor,New York,1165.0,MC,Meio Campo,Segundo Volante,-0.2585373066187675,0.0424021743845123,-0.4457516976666554,-0.5139645541679404,0.1131892486199717,-0.3544565699929696,-1.071289221626583,0.147,26.0,124
USA,2024,515583.0,Yannick Bright,Inter Miami CF,1610.0,MC,Meio Campo,Segundo Volante,0.0961085199249637,0.8103562074513456,-1.0732370179049964,-1.2545943829185258,-0.6339123628928196,-0.6218957804012104,-1.1148699036431795,0.0,1.0,167
USA,2024,515594.0,Tyrese Spicer,Toronto,1192.0,DML,Meio Campo,Primeiro Volante,-0.3108942107197739,-0.216718459507263,-0.6810150143747113,0.1981475103208433,0.0051860709456287,-0.4714101861987677,0.4077884438995449,0.251,51.0,83
USA,2024,517255.0,Hosei Kijima,St. Louis City,920.0,AMC,Meio Campo,Meia,-0.3936176447325098,-0.4841956950503253,-0.5264326665489311,0.2180126765532191,-0.0641392655154555,0.4758901605565898,0.2812312248412689,0.307,63.0,62
ENG1,2025,69344.0,Christian Eriksen,Man Utd,1204.0,DMC,Meio Campo,Primeiro Volante,0.146151096137765,0.276593182180874,1.9941636487495773,0.7869054853536201,-0.8284430266916897,0.1910280137621038,0.0472944827671946,0.51,78.0,27
ENG1,2025,73084.0,Kevin De Bruyne,Man City,1849.0,AMC,Meio Campo,Meia,0.3046568272383004,1.1631114977052652,3.022167760083363,2.4366933168314087,0.0931620919283737,1.3131316352911648,1.626068493957303,1.0,100.0,1
ENG1,2025,77464.0,Ilkay Gündogan,Man City,2414.0,DMC,Meio Campo,Primeiro Volante,0.5233603737822456,1.148576662523573,0.8150622210300775,-0.0110309783241423,0.4863112872273879,0.5820403430654894,0.0325442947911241,0.488,73.0,33
ENG1,2025,79583.0,Tom Cairney,Fulham,768.0,DMC,Meio Campo,Primeiro Volante,1.5619590440680768,1.3245946826761683,1.665345464151771,-0.0857367319119471,-0.1450824752926807,-0.2372848950027312,0.1145108255039698,0.442,70.0,36
ENG1,2025,80464.0,Idrissa Gueye,Everton,3356.0,DMC,Meio Campo,Primeiro Volante,-0.0446557888382677,-0.2335142492609818,-0.4095482813344082,-0.7391327723022882,-0.5025237020493951,-0.5131623451753706,-0.9811846421913872,0.095,11.0,106
ENG1,2025,88526.0,Casemiro,Man Utd,1594.0,MC,Meio Campo,Segundo Volante,1.086123026179435,1.041017894410652,0.6031112297534502,0.3872084770577413,-0.614436097024887,-0.1847616781715071,-0.3677772310884753,0.326,57.0,52
ENG1,2025,92547.0,Ross Barkley,Aston Villa,723.0,DMC,Meio Campo,Primeiro Volante,0.310045280999065,0.4397853712241328,-0.0908728390089658,0.3453681477029171,1.1422138565094269,0.364306978070973,0.6288155590578196,0.526,79.0,26
ENG1,2025,93894.0,Mateo Kovacic,Man City,2384.0,DMC,Meio Campo,Primeiro Volante,0.9486089811479882,2.106933589259812,1.2819062028337498,0.4795017413516418,0.4473771667674144,0.4265636314638412,-0.4787355864364351,0.508,77.0,28
ENG1,2025,94868.0,Pablo Sarabia,Wolves,956.0,AMC,Meio Campo,Meia,-0.2521173548771959,-0.9858763135392834,0.4038615158607405,0.7354807249605461,1.4868761836456097,-0.1049484880980743,1.3087453362351145,0.638,86.0,17
ENG1,2025,101856.0,Christian Nørgaard,Brentford,3081.0,DMC,Meio Campo,Primeiro Volante,0.3063034498170618,0.0206462747781731,-0.19351574650515,-0.3540192105772232,-0.5601995089468684,0.2069017170907465,-0.0501226834762322,0.266,48.0,62
ENG1,2025,105172.0,James Ward-Prowse,West Ham,1579.0,MC,Meio Campo,Segundo Volante,0.3778060072784216,-0.0680812743478299,0.7115385283426777,-0.2839594201498699,-0.6848797284172515,0.1576448247233837,-0.3014372114882629,0.309,54.0,55
ENG1,2025,106968.0,Jorginho,Arsenal,790.0,MC,Meio Campo,Segundo Volante,-0.082887170031668,1.3464530389233946,-0.2332379754376041,-0.7522717147752895,-0.5642764149507347,-0.2595335202581331,-1.1678438162612477,0.108,13.0,104
ENG1,2025,108638.0,Will Hughes,Crystal Palace,2278.0,MC,Meio Campo,Segundo Volante,0.1070398792646558,-0.4195443745901006,0.1418031167807785,-0.4434024837751279,-0.6758373450120484,-0.216376689406292,-0.5962855264243635,0.201,32.0,81
ENG1,2025,116317.0,Abdoulaye Doucouré,Everton,2792.0,AMC,Meio Campo,Meia,-0.6667939962484162,-0.8827799882190652,-0.7102125884682723,-0.377255351534331,0.0035870566494667,-0.2522025075597081,0.0591359046816088,0.241,42.0,69
ENG1,2025,123481.0,Mario Lemina,Wolves,1545.0,MC,Meio Campo,Segundo Volante,0.080265412550314,0.2043604934924003,-0.8097664027208208,-0.3362619651215892,-0.1910868507414713,-0.130374119114888,-0.5828786407011137,0.181,29.0,85
ENG1,2025,123761.0,Bruno Fernandes,Man Utd,3220.0,AMC,Meio Campo,Meia,1.218924438091108,1.1155339716482668,2.1418091820132896,1.39474983057967,0.3415496102459036,0.256851302112087,0.7769983964088082,0.722,95.0,7
ENG1,2025,128882.0,Ryan Christie,Bournemouth,2287.0,DMC,Meio Campo,Primeiro Volante,0.5176815516552143,0.1572197012261087,0.5570254496555425,0.1411384071842926,0.2903763791173662,-0.3292915400307748,-0.3260113339525681,0.366,64.0,44
ENG1,2025,133464.0,Jefferson Lerma,Crystal Palace,2501.0,MC,Meio Campo,Segundo Volante,0.6312888873270293,0.0428593323647528,-0.4496904896513904,0.0909383849561386,-0.6092545730063189,-0.4864993392729682,-0.8925747929250655,0.157,25.0,89
ENG1,2025,134666.0,Sam Morsy,Ipswich,3025.0,DMC,Meio Campo,Primeiro Volante,0.0487519610248781,-0.4931209704248355,0.012665471388349,-0.8880774206591029,-0.0138267015513441,-0.3152747979292274,-0.895411959862632,0.177,28.0,86
ENG1,2025,136345.0,Youri Tielemans,Aston Villa,3359.0,DMC,Meio Campo,Primeiro Volante,0.5879161275211904,0.2171712006080809,1.297337913011407,0.5676530738684864,0.2003898708948719,0.1584927076701328,-0.1832339166006506,0.499,75.0,30
ENG1,2025,136456.0,Lewis Cook,Bournemouth,3290.0,DMC,Meio Campo,Primeiro Volante,-0.0846677413792245,0.0534119256903826,0.337434473011216,-0.5396744431036167,-0.1199697533298451,-0.0111728289531277,-0.6031270998325418,0.267,50.0,60
ENG1,2025,136741.0,Bernardo Silva,Man City,2931.0,MC,Meio Campo,Segundo Volante,-0.0081244239646499,1.2261296915973623,0.5778534984706216,0.2787706193957461,0.59951040166361,0.8677034506077204,0.6804273538487726,0.573,84.0,20
ENG1,2025,137015.0,James Maddison,Tottenham,1982.0,MC,Meio Campo,Segundo Volante,0.8951871060131549,0.5215355838370593,1.6221393682851282,1.2056988818014376,1.1476918345672402,0.8185063225172166,1.907738600646228,0.861,99.0,2
ENG1,2025,137467.0,Marco Asensio,Aston Villa,826.0,AMC,Meio Campo,Meia,-0.9395956841784192,-0.5194402913438475,0.3304473666631687,0.8728663172355365,0.3720156133837389,0.9167056069392572,1.6056365075247738,0.658,89.0,14
ENG1,2025,143595.0,Tomás Soucek,West Ham,2841.0,MC,Meio Campo,Segundo Volante,-0.3153912480367223,-0.9843776395162128,-1.0175635234013631,-0.2080166641887129,-0.4853655982489593,0.3489743983665834,0.8159019218695649,0.297,52.0,58
ENG1,2025,143990.0,Harry Winks,Leicester,1705.0,DMC,Meio Campo,Primeiro Volante,0.2926984463493918,-0.3526726983568961,0.3869624304516817,-0.6375162424711952,-0.5100774109621422,-0.597676139029937,-1.000672370209014,0.157,25.0,90
ENG1,2025,201755.0,Joelinton,Newcastle,2636.0,MC,Meio Campo,Segundo Volante,0.3220213121269577,-0.1955950222576576,-0.4045225235215151,-0.187554299656922,-0.0633525742970038,0.1674101405019487,0.1737782999696654,0.315,55.0,54
ENG1,2025,238916.0,Mikel Merino,Arsenal,1780.0,MC,Meio Campo,Segundo Volante,0.3073261621314401,0.0582031523097468,-0.8384480079038953,0.1101006383476393,-0.5119492424893382,1.2010447101302222,1.1510528592851168,0.426,68.0,39
ENG1,2025,238940.0,Thomas Partey,Arsenal,3088.0,MC,Meio Campo,Segundo Volante,0.4179250128204629,0.9981314991933616,-0.0293730286362346,-0.6825804850673372,0.153291765340624,0.1600496383123723,-0.549509203564189,0.266,49.0,61
ENG1,2025,243254.0,Andreas Pereira,Fulham,2162.0,DMC,Meio Campo,Primeiro Volante,-0.3638552803000457,-0.1958887418472316,1.3523241837301354,0.8825279055336972,0.1217176635230901,0.4946937123189731,0.771331381424105,0.622,85.0,19
ENG1,2025,247454.0,Martin Ødegaard,Arsenal,2525.0,MC,Meio Campo,Segundo Volante,-0.0109697780551063,0.7831467379155899,1.3791705356661137,1.2806636104258444,0.3371915253993359,0.9663489215419528,0.7218133473703103,0.704,92.0,11
ENG1,2025,247995.0,Gonçalo Guedes,Wolves,1148.0,AMC,Meio Campo,Meia,-0.8798443432500378,-1.2288589480410776,0.1630572411508284,0.5478324030212373,-0.1141605973337884,0.8304523081621709,1.053893947973432,0.533,80.0,25
ENG1,2025,256129.0,Conor Chaplin,Ipswich,958.0,AMC,Meio Campo,Meia,-1.2889337348392271,-1.5927184531249357,-0.3125317235713749,0.4336982953235986,-0.3775459206651572,-0.0998643594440694,-0.1449394470048445,0.301,53.0,56
ENG1,2025,270446.0,Kalvin Phillips,Ipswich,1356.0,DMC,Meio Campo,Primeiro Volante,-0.1174272141495112,-0.4862270249059773,-0.3691163027138368,-1.1884001676819622,-0.5329165638703568,-0.6445422942476403,-1.0525181661030407,0.045,5.0,113
ENG1,2025,296363.0,Nélson Semedo,Wolves,3177.0,DMR,Meio Campo,Primeiro Volante,-0.3194987398508412,-0.2589078964269645,-0.6828297788310904,-0.7022574240968733,-0.107624268004532,-0.631589808780441,-0.7662896133030687,0.115,16.0,100
ENG1,2025,297395.0,Sasa Lukic,Fulham,2513.0,DMC,Meio Campo,Primeiro Volante,-0.1110147366544849,-0.0271671584511276,-0.1748587864155917,-0.8254799379508646,-0.6506711402695029,-0.0671263514684482,-0.687842658719922,0.153,24.0,91
ENG1,2025,298689.0,Vitaly Janelt,Brentford,2470.0,DMC,Meio Campo,Primeiro Volante,-0.6297979944247355,-0.3485781862252238,-0.2013146105775358,-0.21860813379855,-0.6627607638679023,-0.0686521926936876,-0.3274588085465539,0.225,39.0,73
ENG1,2025,303096.0,Yves Bissouma,Tottenham,1562.0,MC,Meio Campo,Segundo Volante,0.3051283020940715,1.6190704769497568,-0.5950894495463895,-0.812053486925516,-0.7139217642605669,-0.6435518665372663,-0.8773460039054475,0.057,7.0,111
ENG1,2025,303657.0,Rodrigo Bentancur,Tottenham,1803.0,MC,Meio Campo,Segundo Volante,0.8741568089772824,1.810390269519346,-0.2948310494727201,-0.5437082401603885,-0.2335950507748585,-0.0887042928150202,-0.5542242040480223,0.207,33.0,80
ENG1,2025,303876.0,Guido Rodríguez,West Ham,1264.0,DMC,Meio Campo,Primeiro Volante,-0.4477556217535803,0.0368862223298455,-0.8594651045620267,-1.300794121136038,-0.5552339268046088,-0.6433745219607476,-1.0138897633569808,0.0,1.0,118
ENG1,2025,313542.0,Carlos Soler,West Ham,1581.0,AMC,Meio Campo,Meia,-0.6316550211787245,-0.6795526355783919,-0.3046886992043942,0.0072856851342254,-0.4535698601951953,-0.1985446626333702,-0.1147368394379155,0.257,47.0,64
ENG1,2025,315275.0,Tyler Adams,Bournemouth,2089.0,DMC,Meio Campo,Primeiro Volante,0.1157345551541137,0.4313979543155316,-0.7534483296798768,-0.9563717831132754,-0.8686181125268296,-0.1340099152539584,-0.8616238108897093,0.062,8.0,110
ENG1,2025,319756.0,Lucas Paquetá,West Ham,2616.0,MC,Meio Campo,Segundo Volante,1.074203898593542,0.5446298069751858,0.9050160114585266,0.4823188058524782,-0.0052975391493015,-0.2595428994669917,-0.3553876886760615,0.4,67.0,40
ENG1,2025,320242.0,Jean-Ricner Bellegarde,Wolves,1826.0,AMC,Meio Campo,Meia,-0.4742363106501981,-0.5264706988449398,-0.4465622784257291,0.0162944532019739,-0.6365790310111976,-0.0622745829266646,0.0245595398647903,0.254,46.0,65
ENG1,2025,321020.0,Sander Berge,Fulham,2440.0,DMC,Meio Campo,Primeiro Volante,-0.3568093483425851,0.1594931103278352,-0.6523867895173305,-1.2592647720673382,-0.2663534197992362,-0.4292977277796875,-1.1036936652700382,0.051,6.0,112
ENG1,2025,322670.0,Ismaïla Sarr,Crystal Palace,2956.0,AMC,Meio Campo,Meia,0.0416076259237744,-1.2542522012838455,-0.1805586159810077,1.7694749873796694,-0.7814855634993805,0.9753467873540116,2.127933572969619,0.644,87.0,16
ENG1,2025,322696.0,Edson Álvarez,West Ham,1930.0,DMC,Meio Campo,Primeiro Volante,0.1425128859340551,-0.0943243734626712,-0.4080171674693783,-0.9495859348772188,-0.0359751270750684,-0.7318656627600484,-1.0417571482305232,0.094,10.0,107
ENG1,2025,323713.0,Jack Taylor,Ipswich,1024.0,DMC,Meio Campo,Primeiro Volante,-0.1958299650633818,-0.8631985945587992,-0.3311636599717717,0.0288801529318855,-0.4474886075905576,-0.4761343628322353,-0.4374527798206038,0.211,35.0,78
ENG1,2025,327683.0,Wilfred Ndidi,Leicester,2537.0,DMC,Meio Campo,Primeiro Volante,0.5450029589294118,-0.1855709269895528,-0.671582884852934,-0.3560245796317822,-0.4894214491038773,-0.1704459630397366,-0.1740081301312757,0.195,31.0,82
ENG1,2025,331254.0,Phil Foden,Man City,1935.0,MC,Meio Campo,Segundo Volante,-0.5896104841105625,0.2761056334423222,0.9663505893163968,1.1507445357479895,0.076487884420762,0.9943854191561424,1.4989470606697188,0.704,92.0,10
ENG1,2025,331579.0,Justin Kluivert,Bournemouth,2447.0,AMC,Meio Campo,Meia,-0.7804150780955638,-0.7621767994079522,0.2308114940330614,1.084609020260923,0.833606161658618,0.7704303037196356,1.4931641996929503,0.683,91.0,12
ENG1,2025,331790.0,Boubacar Kamara,Aston Villa,1930.0,DMC,Meio Campo,Primeiro Volante,0.019764887430047,-0.1263668167741344,-0.4978716750673841,-0.8103392964451566,-0.3958011747745479,-0.3484185847692876,-0.8817139267135073,0.112,14.0,103
ENG1,2025,332325.0,Declan Rice,Arsenal,3108.0,MC,Meio Campo,Segundo Volante,0.222395837471527,0.827631104061907,0.5811943524436143,0.5529163054012787,0.3970796839635057,0.7186033105084757,0.3412553278618569,0.541,81.0,24
ENG1,2025,332403.0,Eberechi Eze,Crystal Palace,2797.0,AMC,Meio Campo,Meia,0.4810159546697032,-0.9220894241013318,0.4256588702901557,2.031123193629406,1.8034388569284443,0.4232213289449794,1.6313776102803144,0.831,97.0,5
ENG1,2025,332867.0,Morgan Gibbs-White,Nottingham Forest,3017.0,AMC,Meio Campo,Meia,0.7769828692437997,-0.7751220051034025,1.0477874944761996,1.7033901067250474,0.2135589925840741,0.0002649529443735,0.8631950845355043,0.638,86.0,18
ENG1,2025,334653.0,Nicolás Domínguez,Nottingham Forest,2154.0,DMC,Meio Campo,Primeiro Volante,0.2156490350158606,-0.023547377303105,-0.3764378662859147,-0.4808355779115336,-0.947774258168074,-0.2425619016017234,-0.6323420839872577,0.132,19.0,96
ENG1,2025,337428.0,Flynn Downes,Southampton,2380.0,MC,Meio Campo,Segundo Volante,-0.3471870214891501,-0.1256945386027943,-0.917078373201851,-0.9629819481533431,-0.6392591704922939,-0.5567978081918099,-0.8550294525234516,0.034,3.0,115
ENG1,2025,338780.0,Bruno Guimarães,Newcastle,3575.0,MC,Meio Campo,Segundo Volante,0.520069935331208,0.1354388898353499,0.4914058897877442,0.7233197626417551,0.790782732681548,0.055681317194509,-0.1879776284496243,0.486,72.0,34
ENG1,2025,339674.0,Mathias Jensen,Brentford,1002.0,MC,Meio Campo,Segundo Volante,-0.0449251312501987,-0.4034612639329377,0.8173398397911191,1.0319923682243417,0.2173050948674397,-0.1691026865156448,-0.5925950686176715,0.441,69.0,37
