Unnamed: 0,Atleta,Equipe,Equipe_Janela_Análise,Posição,Posição_Wyscout,Código_Posição_Wyscout,Idade,Valor_Mercado,Fim_Contrato,Jogos,Minutos,Nacionalidade,Passaporte,Pé,Altura,Peso,Empréstimo,Ações_Defensivas_BemSucedidas,Passes_Longos_Certos,Passes_Frontais_Certos,Passes_Progressivos_Certos,Ações_Ofensivas_BemSucedidas,Duelos_Ofensivos_Ganhos,Dribles_BemSucedidos,Corridas_Progressivas,Passes_TerçoFinal_Certos,Liga,Base,Versão_Temporada,RF_Rating,ET_Rating,Rating
1144,H. Ibrahim,GAIS,GAIS,"DMF, LCMF",DMF,7,22,300000,2026-12-31,12,848,Sweden,"Sweden, Ethiopia",right,185,76,no,11.46,0.956874,11.887236,4.456493999999999,2.23,4.138376,1.274222,2.02,5.729402,SWE,Testing,2025,0.5648341540755545,0.5886245493662368,0.5765311181300085
1145,D. Kruse,IFK Göteborg,IFK Göteborg,"DMF, LCMF",DMF,7,23,700000,2028-12-31,12,1166,Denmark,Denmark,right,185,80,no,8.88,2.235068,6.2524,2.393388,0.39,2.008612,0.3085560000000001,0.62,4.477725,SWE,Testing,2025,0.3363886153468609,0.3352866584653079,0.3355265846497952
1146,M. Heier,Sirius,Sirius,"DMF, AMF, LW",DMF,7,24,1000000,2027-06-30,12,1064,Sweden,Sweden,right,181,75,no,7.61,1.35542,6.598540000000001,3.551205,1.69,2.70537,1.0985,1.69,3.551376000000001,SWE,Testing,2025,0.1977708230153239,0.2178932004388169,0.2074610096140261
1147,L. Le Roux,Värnamo,Värnamo,"DMF, LCMF",DMF,7,25,600000,2026-12-31,12,1123,South Africa,South Africa,right,184,68,no,12.34,2.485,10.98055,5.206837999999999,0.56,1.040128,0.240016,0.32,5.287442,SWE,Testing,2025,0.6754771446583412,0.7008987509329049,0.6880419144643687
1148,L. Berg Johnsen,Malmö FF,Malmö FF,"DMF, LCMF, RDMF",DMF,7,25,2800000,2027-12-31,12,1171,Norway,Norway,right,179,73,no,8.22,3.37981,19.057088,8.99262,1.46,1.075516,0.308,1.31,9.52869,SWE,Testing,2025,0.6201360088558565,0.6205226380130986,0.6201515093529292
1149,D. Seger,Öster,Öster,"LDMF, LCMF",LDMF,7,25,375000,2025-12-31,10,945,Sweden,Sweden,right,179,71,no,8.38,3.140969,11.046555,5.140529,1.52,2.666106,0.66774,2.0,4.475989,SWE,Testing,2025,0.376883687643912,0.4256943550824633,0.4010086224560552
1150,D. Ask,Öster,Öster,"RDMF, RCMF, LCMF",RDMF,7,26,400000,2027-06-30,10,666,Sweden,Sweden,right,0,0,no,11.35,3.11075,12.83999,7.16193,1.49,2.432639,0.81,1.22,5.674300000000001,SWE,Testing,2025,0.7600055185486015,0.7326362722596266,0.7462020879223253
1151,S. Leach Holm,Häcken,Häcken,"RDMF, AMF",RDMF,7,27,1000000,2027-12-31,12,836,Sweden,"Sweden, Israel",right,185,75,no,7.54,4.415697,16.043568,8.077160000000001,2.26,1.830239,0.645,1.18,8.074748,SWE,Testing,2025,0.556171655604881,0.5893437600285968,0.5725576141553838
1152,M. Christensen,Öster,Öster,"DMF, RDMF, RCMF",DMF,7,27,350000,2025-12-31,10,558,Denmark,Denmark,right,182,74,no,11.13,1.938,9.18974,3.388973,0.32,0.6480000000000001,0.16,0.16,3.0645,SWE,Testing,2025,0.5157724918849237,0.499882303364783,0.5075968946530508
1153,T. Tekie,Hammarby,Hammarby,"DMF, LDMF, LCMF",DMF,7,28,800000,2026-12-31,12,1131,Sweden,"Sweden, Eritrea",right,175,65,no,8.04,2.546262,18.06309,9.231456000000001,1.91,2.388366,0.793373,2.63,9.153073999999998,SWE,Testing,2025,0.5739245846782725,0.614192040162572,0.5938681946346819
1154,D. Stensson,Djurgården,Djurgården,"LDMF, RDMF",LDMF,7,28,200000,2025-12-31,7,563,Sweden,Sweden,left,178,70,no,13.91,3.200191999999999,14.54375,9.430645,1.92,2.880144,0.6400319999999999,0.32,7.830955999999999,SWE,Testing,2025,1.0,1.0,0.9999999999999999
1155,S. Gustafson,Häcken,Häcken,"LDMF, LCMF",LDMF,7,30,2000000,2025-12-31,10,986,Sweden,Sweden,left,185,80,no,8.67,2.098218,16.250647,8.035479,2.01,3.105,0.8181999999999999,2.56,7.122330000000001,SWE,Testing,2025,0.5450630963490215,0.5475026644257972,0.5460703875669564
1156,A. Fransson,IFK Norrköping,IFK Norrköping,"DMF, RCMF, RDMF",DMF,7,31,300000,,10,510,Sweden,Sweden,right,183,82,no,8.82,1.4118,8.823625999999999,4.764941,0.53,2.47,0.18,0.35,4.590982,SWE,Testing,2025,0.3497196727619399,0.3543268972122498,0.3517198130795802
1157,S. Ngouali,Brommapojkarna,Brommapojkarna,"LDMF, LCMF",LDMF,7,33,200000,,10,903,Sweden,"Sweden, Gabon",right,175,73,no,11.16,2.389386,10.86147,4.68488,0.4,2.094354,0.3,0.2,5.085007999999999,SWE,Testing,2025,0.6107737808891948,0.6121290860410302,0.6112694615332258
1158,A. Stanković,Luzern,Luzern,"DMF, RCMF",DMF,7,19,0,2028-06-30,38,3347,Italy,"Italy, Serbia",right,187,82,yes,8.74,5.161,10.946683,7.290122999999999,0.78,1.237662,0.19,0.54,5.43272,SWZ,Testing,2025,0.6158414254924763,0.6085050309227191,0.6119915943193819
1159,L. Avdullahu,Basel,Basel,"RDMF, RCMF, DMF",RDMF,7,21,0,2028-06-30,35,3191,Switzerland,"Switzerland, Kosovo",right,185,79,no,8.38,1.185468,14.0436,7.109087999999999,0.48,0.845672,0.139986,0.56,6.286860000000001,SWZ,Testing,2025,0.4603274521942063,0.4245268934576021,0.4421660404649404
1160,M. Łęgowski,Yverdon Sport,Yverdon Sport,"DMF, RCMF",DMF,7,22,3000000,2026-06-30,29,2531,Poland,Poland,right,181,81,yes,9.1,1.175,8.50008,3.772632,1.1,2.595264,0.6748559999999999,1.24,3.523248000000001,SWZ,Testing,2025,0.3365381053063046,0.3495806229159731,0.3427516940617712
1161,M. Stevanović,St. Gallen,St. Gallen,"LDMF, DMF, RCMF",LDMF,7,23,800000,2029-06-30,25,1796,Switzerland,"Switzerland, Serbia",right,185,75,no,10.07,1.554579,8.921420000000001,4.306478,0.5,1.454548,0.3,0.7,3.906804,SWZ,Testing,2025,0.4298815916631085,0.4401080303025686,0.4347301977668168
1162,R. Schneider,Winterthur,Winterthur,"RDMF, LDMF, RAMF",RDMF,7,23,1000000,2026-06-30,32,1883,Switzerland,"Switzerland, Philippines",right,170,70,no,8.13,1.577829,6.836522,3.202587,1.91,3.15647,1.100676,1.29,3.106723,SWZ,Testing,2025,0.2171288301368083,0.2466000959009987,0.2315047162081977
1163,C. Condé,Venezia,Zürich,"DMF, LCMF, RCMF",DMF,7,24,3500000,2027-06-30,14,1108,Guinea,Guinea,right,184,79,no,12.83,2.193555,10.7216,5.445792,1.22,2.03112,0.895698,1.14,4.713569000000001,SWZ,Testing,2025,0.6668611834940287,0.72791118189283,0.6972444572421119
1164,H. Mahmoud,Lugano,Lugano,"RDMF, LCMF, LDMF",RDMF,7,24,2000000,2026-06-30,25,1557,Tunisia,Tunisia,right,179,77,no,6.94,1.500075,6.648768,3.064719,1.1,1.967328,0.518812,1.45,3.29175,SWZ,Testing,2025,0.1424996738145599,0.1548818342217726,0.1482920538260492
1165,L. Leroy,Basel,Basel,"LDMF, LCMF, RDMF",LDMF,7,25,1000000,2028-06-30,36,2332,France,France,right,187,82,no,9.07,2.509488,10.499157,5.173223999999999,1.85,2.548,1.117803,1.12,5.753103000000001,SWZ,Testing,2025,0.4755559227074543,0.4820264155584165,0.4785470674014193
1166,Romário Baró,Basel,Basel,"LDMF, LCMF",LDMF,7,25,1500000,2026-06-30,20,912,Guinea-Bissau,"Guinea-Bissau, Portugal",right,180,66,yes,7.7,0.8909999999999999,12.43032,5.233592,1.58,4.145688,1.085741,1.48,4.243099,SWZ,Testing,2025,0.3148409680877031,0.3207732856154967,0.3174876302281709
1167,A. Grgić,Lugano,Lugano,"LDMF, DMF, RCMF",LDMF,7,28,800000,2027-06-30,36,2701,Switzerland,"Switzerland, Croatia",right,189,79,no,7.1,4.395856,14.625075,7.333690000000001,0.63,0.665681,0.03375,0.4,7.261590000000001,SWZ,Testing,2025,0.4939529760127518,0.5080979146586451,0.5007917567533822
1168,G. Ondoua,Servette,Servette,"RDMF, LDMF, LCMF",RDMF,7,29,900000,2025-06-30,26,1724,Cameroon,"Cameroon, Russia",left,185,74,no,7.0,1.355,7.566925,3.6018,1.04,1.984528,0.315,0.52,3.602448,SWZ,Testing,2025,0.163791371133731,0.1781535442444271,0.170584192858232
1169,J. Gbamin,Zürich,Zürich,"DMF, LCB, RCB",DMF,7,29,2500000,2025-06-30,15,1329,Côte d'Ivoire,"Côte d'Ivoire, France",right,186,83,no,9.35,2.843692,16.522128,7.451651999999999,1.02,1.150198,0.610755,1.42,6.434118,SWZ,Testing,2025,0.5780226008656153,0.586434608520179,0.5820329466093557
1170,B. Cespedes,Yverdon Sport,Yverdon Sport,"DMF, LCMF",DMF,7,29,800000,2025-06-30,24,1827,Bolivia,"Bolivia, Switzerland",right,181,72,no,8.33,4.039875,8.671498,4.53376,1.33,2.214909,0.688294,0.54,4.8774,SWZ,Testing,2025,0.3676659866504975,0.4151220126335953,0.3911089665234569
1171,Jordi Quintillà,St. Gallen,St. Gallen,"DMF, LDMF",DMF,7,31,1000000,2028-06-30,27,1976,Spain,Spain,left,181,71,no,8.88,1.82007,11.934576,4.737632,0.73,1.047285,0.22725,0.77,5.10408,SWZ,Testing,2025,0.3988666862582798,0.3932960295723404,0.3957985200631915
1172,D. Douline,Servette,Servette,"LDMF, RDMF, LCMF",LDMF,7,32,700000,2025-06-30,21,1450,France,France,right,181,77,no,12.97,1.9242,7.138624,2.857536,1.3,2.294124,0.8095330000000002,0.25,2.42029,SWZ,Testing,2025,0.5477035316325292,0.5869465895294388,0.5671224226062588
1173,O. Doumbia,Lugano,Lugano,"LDMF, RDMF, RCMF",LDMF,7,33,500000,2026-06-30,33,1830,Côte d'Ivoire,Côte d'Ivoire,right,174,70,no,7.87,2.211576,9.097534999999999,4.12737,0.93,2.45853,0.735,1.18,4.182232,SWZ,Testing,2025,0.2873153200884569,0.3134239609408344,0.3000419772594252
1174,L. Zuffi,Winterthur,Winterthur,"LDMF, DMF, RDMF",LDMF,7,35,100000,2025-06-30,27,2165,Switzerland,Switzerland,left,182,76,no,6.03,1.45435,10.059532,3.905280000000001,0.71,0.788385,0.413354,0.42,4.075672,SWZ,Testing,2025,0.09936959347247212,0.1313847892297864,0.1149628891625602
1175,A. Abrashi,Grasshopper,Grasshopper,"LDMF, DMF, RCMF",LDMF,7,35,200000,2026-06-30,30,2301,Switzerland,"Switzerland, Albania",right,172,73,no,10.99,2.427328,9.505747,3.595845000000001,0.86,1.95386,0.54927,0.27,3.793166,SWZ,Testing,2025,0.5261195225720803,0.5471868683425143,0.5364361926926028
1176,B. Ndiaye,Gaziantep,Gaziantep,"DMF, LDMF, RCMF",DMF,7,34,700000,2026-06-30,29,2702,Senegal,Senegal,right,180,81,no,7.03,1.464617,7.92816,3.197457,0.97,2.897990999999999,0.6981479999999999,1.13,3.464252,TUR,Testing,2025,0.1601441484185049,0.1737841294447731,0.1665739968541084
1177,T. Ciğerci,Sivasspor,Sivasspor,"DMF, LCB",DMF,7,33,550000,2025-06-30,12,968,Germany,"Germany, Türkiye",right,185,86,no,8.55,6.600006,13.943043,7.435164000000001,0.74,0.93096,0.28,0.65,5.765584,TUR,Testing,2025,0.6551517976243411,0.6816217868902095,0.6682314852988936
1178,O. Ergün,İstanbul Başakşehir,İstanbul Başakşehir,"DMF, RB, LDMF",DMF,7,32,500000,2025-06-30,17,1057,Türkiye,Türkiye,right,185,77,no,7.92,2.468,8.429082000000001,3.576835,0.43,0.68199,0.0,0.6,3.57348,TUR,Testing,2025,0.2367015555316496,0.2750429867140268,0.2555237680731377
1179,Cafú,Kasımpaşa,Kasımpaşa,"DMF, LCMF",DMF,7,32,400000,2026-06-30,34,1603,Portugal,"Portugal, Guinea-Bissau",right,185,82,no,4.83,1.571908,10.613178,4.043788,1.07,1.626561,0.6147449999999999,0.84,4.322807999999999,TUR,Testing,2025,0.06640881706247975,0.07726973189116818,0.07140458184153518
1180,Fred,Fenerbahçe,Fenerbahçe,"RDMF, RCMF, LCMF",RDMF,7,32,17000000,2027-06-30,31,2851,Brazil,Brazil,left,169,62,no,7.51,2.809315,11.645467,6.973042999999999,1.29,2.874394,0.440626,1.64,6.438260000000001,TUR,Testing,2025,0.4513604201924117,0.416447757284878,0.4336389646963043
1181,M. Jevtović,Konyaspor,Konyaspor,"DMF, LDMF, RDMF",DMF,7,31,650000,2026-06-30,32,2566,Serbia,Serbia,right,194,82,no,8.66,1.682008,6.731935999999999,3.3323,0.6,0.98226,0.21,0.14,2.94813,TUR,Testing,2025,0.2642305329283546,0.2714018874838209,0.2674733009530358
1182,A. Oxlade-Chamberlain,Beşiktaş,Beşiktaş,"RDMF, LDMF, LAMF",RDMF,7,31,4200000,2026-06-30,18,1093,England,England,right,180,75,no,5.76,3.871184,7.57639,5.431576,1.24,1.81188,0.66,0.99,4.940468999999999,TUR,Testing,2025,0.1874055475168021,0.2320536819697979,0.2093595013492385
1183,A. Karimi,Kayserispor,Kayserispor,"RDMF, RCMF, LCMF",RDMF,7,31,800000,2027-06-30,29,1977,Iran,Iran,right,185,79,no,9.42,2.411375,8.831568,5.008004000000001,1.91,1.276054,0.682299,0.5,3.233504,TUR,Testing,2025,0.426932130578178,0.4435319217158604,0.4349675240277957
1184,Richard,Alanyaspor,Alanyaspor,"RDMF, RCMF, DMF",RDMF,7,31,950000,2025-06-30,32,2915,Brazil,Brazil,right,191,76,no,9.88,1.238055,6.456183999999999,1.945,0.62,1.819616,0.28,0.34,3.487341,TUR,Testing,2025,0.3272904755614809,0.3349638037872115,0.3308138813147403
1185,J. Lundstram,Trabzonspor,Trabzonspor,"RDMF, LDMF, LCB",RDMF,7,31,5000000,2027-06-30,32,2500,England,England,right,181,74,no,7.0,3.275336,11.316305,5.395824,0.52,0.6341859999999999,0.262485,1.08,5.24784,TUR,Testing,2025,0.3352433027579983,0.3428663239517661,0.3387452678235279
1186,A. Parmak,Hatayspor,Hatayspor,"LDMF, RDMF, LCMF",LDMF,7,30,250000,2025-06-30,26,1921,Türkiye,Türkiye,right,176,70,no,5.76,1.308912,8.714479,3.185521,1.22,2.248182,0.7467040000000001,1.31,3.6582,TUR,Testing,2025,0.07048445428087036,0.09238666654080022,0.08100536207777988
1187,T. Antalyalı,Bodrumspor,Bodrumspor,"DMF, RDMF, LDMF",DMF,7,30,1600000,2026-06-30,24,2022,Türkiye,Türkiye,right,180,71,yes,9.44,2.004239,9.212760000000001,3.783081,0.8,1.42494,0.357935,0.71,3.068871,TUR,Testing,2025,0.3695306180301347,0.3937861821908775,0.381368807443877
1188,O. Tufan,Trabzonspor,Trabzonspor,"LDMF, AMF, LCMF",LDMF,7,30,2800000,2027-06-30,30,1890,Türkiye,Türkiye,right,179,80,no,4.19,1.379458,4.83406,2.320704,1.48,1.036796,0.246399,0.94,3.552,TUR,Testing,2025,0.0009362368729986456,0.0,0.0
1189,Q. Daubin,Gaziantep,Gaziantep,"LDMF, LCMF, RCMF",LDMF,7,29,600000,2026-06-30,19,921,France,France,right,183,76,no,9.77,0.976884,5.668289,2.053216,0.68,1.173727,0.393353,0.2,2.929568,TUR,Testing,2025,0.2928899697527517,0.3020856470619514,0.2971587954815851
1190,A. Poungouras,Sivasspor,Sivasspor,"DMF, RCMF, LCB",DMF,7,29,800000,2025-06-30,19,1027,Greece,Greece,right,187,77,no,7.1,1.050804,7.3575,2.891122,0.09,0.351076,0.0,0.26,3.151488,TUR,Testing,2025,0.1293261627023649,0.1454534867013817,0.1369858318588062
1191,O. Ntcham,Samsunspor,Samsunspor,"LDMF, LCMF, AMF",LDMF,7,29,2800000,2026-06-30,32,2614,France,"France, Cameroon",right,180,73,no,5.16,2.72052,12.428563,5.786708,1.89,2.51199,1.03125,2.13,6.820625,TUR,Testing,2025,0.1858235484395175,0.2127900485327386,0.1989318036945442
1192,L. Torreira,Galatasaray,Galatasaray,"RDMF, RCMF",RDMF,7,29,15000000,2028-06-30,32,3001,Uruguay,"Uruguay, Spain",right,166,60,no,7.74,2.48994,9.630558,4.349951999999999,0.9,1.319928,0.300006,0.36,5.219799,TUR,Testing,2025,0.3206195850271029,0.3304162310572011,0.3252020226680504
1193,E. Rakip,Antalyaspor,Antalyaspor,"LDMF, LCMF, RDMF",LDMF,7,29,850000,2025-06-30,27,2059,Sweden,"Sweden, North Macedonia",right,179,71,no,9.31,0.743121,4.986072,1.35763,0.7,1.530771,0.351278,0.66,2.271544,TUR,Testing,2025,0.24838443067142,0.2465828333018762,0.2471312002212065
1194,M. Kabasakal,Eyüpspor,Eyüpspor,"DMF, RB, RDMF",DMF,7,29,400000,2026-06-30,31,2956,Türkiye,Türkiye,right,178,72,no,11.27,1.002204,7.582208,2.61873,0.58,1.338455,0.24442,0.88,3.047808,TUR,Testing,2025,0.4605302338740558,0.456337027002325,0.4581799945043537
1195,M. Al-Musrati,Monaco,Beşiktaş,"LDMF, RDMF, LCMF",LDMF,7,28,14000000,2027-06-30,16,1309,Libya,"Libya, Portugal",right,189,80,yes,7.22,3.163203,11.348016,5.91318,0.55,0.619938,0.07,0.34,5.846706,TUR,Testing,2025,0.3490719556503619,0.3627368057775211,0.355602726469772
1196,T. Aydoğan,Adana Demirspor,Adana Demirspor,"LDMF, DMF, LCMF",LDMF,7,29,250000,2026-06-30,30,2414,Türkiye,Türkiye,right,172,69,no,5.97,2.72184,7.005794999999999,3.649914,1.19,1.529018,0.561156,0.52,2.830464,TUR,Testing,2025,0.09982434140473351,0.1471102169905605,0.1230567659020024
1197,Y. Aït Bennasser,Samsunspor,Samsunspor,"RDMF, LDMF, DMF",RDMF,7,28,700000,2025-06-30,30,2712,France,"France, Morocco",right,184,78,no,10.09,2.918420999999999,9.189428,5.1751,0.3,0.7315879999999999,0.135,0.4,5.4741,TUR,Testing,2025,0.5031015397636645,0.5187020831588242,0.5106727483532668
1198,S. Amrabat,Fenerbahçe,Fenerbahçe,"LDMF, RCMF, RDMF",LDMF,7,28,22000000,2025-06-30,26,2030,Netherlands,"Netherlands, Morocco",right,185,82,yes,7.0,4.213876,12.993035,7.315242,0.89,1.1088,0.176,0.93,7.404846000000001,TUR,Testing,2025,0.4707085533583127,0.4914086455036876,0.4808155596225158
1199,G. Makouta,Alanyaspor,Alanyaspor,"LDMF, LCMF, RCMF",LDMF,7,27,3000000,2027-06-30,34,2708,France,"France, Congo",right,180,75,no,4.09,1.664319,8.143804,3.687915,1.56,3.557794,1.065,1.46,3.392644,TUR,Testing,2025,0.04869793870756215,0.07398693263047709,0.06090282696865924
1200,A. Hadžiahmetović,Beşiktaş,Beşiktaş,"RDMF, LDMF, DMF",RDMF,7,27,6500000,2027-06-30,32,2230,Denmark,"Denmark, Bosnia and Herzegovina",right,179,70,no,7.71,4.317731,15.131384,7.586352,0.69,1.493736,0.364749,1.13,8.195153999999999,TUR,Testing,2025,0.5561396833777196,0.573040273963905,0.5643860597541871
1201,I. Olawoyin,Rizespor,Rizespor,"LDMF, RDMF, AMF",LDMF,7,27,1800000,2026-06-30,32,2974,Nigeria,Nigeria,right,178,71,no,5.9,1.783232,7.232784000000001,3.724489999999999,3.24,4.689195000000001,2.35977,2.12,3.481235,TUR,Testing,2025,0.08477741380373943,0.111219112973982,0.09757582199359319
1202,C. Yüksel,Samsunspor,Samsunspor,"RDMF, RCMF, LDMF",RDMF,7,27,700000,2027-06-30,20,1137,Türkiye,Türkiye,right,170,67,no,10.53,2.21862,6.727248,2.21796,0.71,2.452448,0.474,0.87,2.45166,TUR,Testing,2025,0.4101009210164149,0.4369075847758506,0.4232342582188637
1203,B. Özcan,Rizespor,Rizespor,"RDMF, LCMF",RDMF,7,27,4200000,2027-06-30,25,1420,Germany,"Germany, Türkiye",right,178,80,yes,4.25,0.952212,5.261759999999999,1.77848,1.58,2.471448,0.8233079999999999,1.08,2.849886,TUR,Testing,2025,0.004302132617070388,0.01387997729832612,0.008626974967232307
1204,O. Petrusenko,Antalyaspor,Antalyaspor,"RDMF, LDMF, DMF",RDMF,7,27,1000000,2026-06-30,21,1188,Ukraine,Ukraine,right,181,71,no,8.41,1.436996,8.711962,2.876328,0.08,1.515404,0.07665899999999999,0.53,3.254745999999999,TUR,Testing,2025,0.2367037350987307,0.2653193484831542,0.2506607622785727
1205,G. Sağlam,Hatayspor,Hatayspor,"RDMF, AMF, RCMF",RDMF,7,27,850000,2026-06-30,31,2581,Germany,"Germany, Türkiye",right,178,72,no,5.09,3.243328,9.343646999999999,5.784960000000001,1.5,1.218868,0.2784,1.26,5.823792000000001,TUR,Testing,2025,0.1782922443117363,0.2018283755597664,0.1896809846652271
1206,B. Özdemir,İstanbul Başakşehir,İstanbul Başakşehir,DMF,DMF,7,27,6000000,2025-06-30,33,2336,Türkiye,Türkiye,right,187,76,yes,8.82,3.042429,10.51719,5.280142000000001,0.65,1.6184,0.386686,0.42,5.740944000000001,TUR,Testing,2025,0.471976164570312,0.4738309910416171,0.4726567186936209
1207,G. Gül,Kasımpaşa,Kasımpaşa,DMF,DMF,7,26,2000000,2025-06-30,25,1730,Germany,"Germany, Türkiye",right,180,78,no,7.23,2.187094,6.032928000000001,4.108104,1.46,1.5105,0.516646,0.73,3.951948,TUR,Testing,2025,0.1923644309579287,0.2149159399422951,0.2032672201468993
1208,G. Papanikolaou,Rizespor,Rizespor,"LDMF, RDMF",LDMF,7,26,2000000,2027-06-30,22,1771,Greece,Greece,right,181,71,no,9.1,2.084775,9.502456,4.671359,0.76,1.42164,0.404716,0.51,4.215699,TUR,Testing,2025,0.394424501680858,0.4016882196374589,0.397774447775231
1209,Gedson Fernandes,Beşiktaş,Beşiktaş,"LDMF, RDMF, AMF",LDMF,7,26,15000000,2027-06-30,34,3259,São Tomé e Príncipe,"São Tomé e Príncipe, Portugal",right,183,63,no,7.54,1.050544,7.734496000000002,3.450585,2.37,4.280088,1.599874,2.57,4.030554,TUR,Testing,2025,0.1955164719221069,0.2229534390191258,0.2088646104089817
1210,I. Yüksek,Fenerbahçe,Fenerbahçe,"LDMF, RDMF, LCMF",LDMF,7,26,12000000,2027-06-30,20,1130,Türkiye,Türkiye,right,183,77,no,10.43,1.754351,9.87471,5.496877,0.88,1.754067,0.560016,0.8,4.537067,TUR,Testing,2025,0.5095524835512621,0.5244719329208071,0.51678600685707
1211,Y. Kayan,Eyüpspor,Eyüpspor,"DMF, LCMF, RCMF",DMF,7,26,1100000,2025-06-30,18,1311,Türkiye,Türkiye,left,180,67,no,7.14,0.8229119999999999,7.691024,3.432979999999999,1.92,2.950518,1.028448,2.47,4.52925,TUR,Testing,2025,0.1656930877552144,0.193905985838775,0.1794154060198452
1212,M. Matondo,Hatayspor,Hatayspor,"RDMF, DMF, RCMF",RDMF,7,25,0,2027-06-30,23,2048,Congo,Congo,right,172,78,no,8.17,4.440639000000001,10.987446,6.500358,0.97,1.847151,0.525688,0.66,6.153,TUR,Testing,2025,0.5054053469853157,0.5366454849384826,0.5208010941193061
1213,U. Güneş,İstanbul Başakşehir,İstanbul Başakşehir,"LDMF, DMF, LCMF",LDMF,7,25,3000000,2027-06-30,22,1160,Germany,"Germany, Türkiye",left,177,70,no,7.99,1.1625,8.225217,3.101956,1.09,1.782624,0.546,0.23,4.966714,TUR,Testing,2025,0.2133541631843159,0.2324067523025187,0.2225165033845776
1214,K. Yılmaz,Kayserispor,Kayserispor,"LDMF, LCMF, DMF",LDMF,7,24,2700000,2026-06-30,33,3058,Türkiye,Türkiye,right,178,70,no,7.59,3.326352,9.862276000000001,6.623628,1.59,1.089134,0.380726,0.82,5.294099999999999,TUR,Testing,2025,0.4155817245908462,0.4162566594427643,0.4156456449697669
1215,L. Diack,Hatayspor,Hatayspor,"LDMF, DMF, RCMF",LDMF,7,24,1200000,2025-06-30,21,1816,Senegal,Senegal,right,186,73,yes,9.52,0.990234,11.155253,4.36195,0.3,1.289024,0.246399,0.64,3.91497,TUR,Testing,2025,0.3928762209554845,0.4011828379663098,0.3967471356732347
1216,A. Aslan,Bodrumspor,Bodrumspor,"RDMF, DMF, RCMF",RDMF,7,23,450000,2028-06-30,22,1304,Türkiye,Türkiye,right,179,73,no,9.46,1.103282,5.31394,2.346654,0.21,1.03626,0.07,0.28,1.792368,TUR,Testing,2025,0.2543420779123258,0.268026728092485,0.2608383878241933
1217,M. Mohammed,Bodrumspor,Bodrumspor,"LDMF, DMF, LCMF",LDMF,7,23,750000,2028-06-30,25,2139,Ghana,Ghana,right,192,82,no,7.24,2.357133,6.017947,3.956946,1.01,1.807775,0.422685,0.72,3.199008,TUR,Testing,2025,0.1945888683832354,0.2169953370855294,0.2054201452551053
1218,J. Kałuziński,Antalyaspor,Antalyaspor,"LDMF, RDMF, DMF",LDMF,7,22,2100000,2026-06-30,35,2945,Poland,Poland,right,184,74,no,5.62,3.21818,12.248451,7.009545,0.95,1.294113,0.2508839999999999,0.41,6.003010000000001,TUR,Testing,2025,0.292264104662688,0.2941337516186455,0.2928679065706921
1219,Maestro,Adana Demirspor,Adana Demirspor,"RDMF, DMF, LCMF",RDMF,7,21,0,2026-06-30,32,3134,Angola,Angola,right,172,64,no,7.52,1.090386,6.747719999999999,3.041919999999999,1.52,2.668842,1.087846,1.35,3.244542,TUR,Testing,2025,0.1817353369613731,0.192747496480194,0.1868607712563678
1220,Won Du-Jae,Khorfakkan,Khorfakkan,"DMF, RDMF, LDMF",DMF,7,27,1000000,,23,2331,Korea Republic,Korea Republic,right,187,80,no,5.52,4.055115,11.546502,6.447654,0.19,0.232914,0.0,1.43,6.216636000000001,UAE,Testing,2025,0.2440079089823799,0.290235115247503,0.2667782775086014
1221,Fawaz Awana,Bani Yas,Bani Yas,"DMF, RCMF, RDMF",DMF,7,36,150000,2025-06-30,22,1872,United Arab Emirates,United Arab Emirates,left,177,70,no,7.84,2.21067,7.068,2.837696,0.48,1.15375,0.241686,0.19,3.46176,UAE,Testing,2025,0.2175445928774849,0.2345157251885814,0.2256676797979692
1222,Neto,Al Bataeh,Al Bataeh,"DMF, LDMF, LCMF",DMF,7,22,500000,,23,1731,Brazil,Brazil,right,178,75,no,7.49,4.20964,9.202482000000002,5.774874,1.09,1.510272,0.6211920000000001,0.62,5.720286,UAE,Testing,2025,0.4123064602031382,0.4167730653420039,0.414265569686849
1223,Hussain Mahdi Mohammed,Al Nasr,Al Nasr,"DMF, LCMF, RDMF",DMF,7,24,650000,2028-06-30,21,1678,United Arab Emirates,United Arab Emirates,,168,55,no,6.49,2.523619,12.334495,4.45107,0.59,2.789343,0.48461,0.64,6.170458,UAE,Testing,2025,0.2294766189953416,0.2826919715990281,0.255735891546393
