Unnamed: 0,Atleta,Equipe,Equipe_Janela_Análise,Posição,Posição_Wyscout,Código_Posição_Wyscout,Idade,Valor_Mercado,Fim_Contrato,Jogos,Minutos,Nacionalidade,Passaporte,Pé,Altura,Peso,Empréstimo,Duelos_Aéreos_Ganhos,Defesas,Gols_Evitados,Saídas,Interceptações.1,xG_Evitado,Finalizações_por_Gol_Sofrido,Liga,Base,Versão_Temporada,RF_Rating,ET_Rating,Rating
881,S. Ichazo,Nacional,Nacional,GK,GK,0,31,400000,2023-12-31,15,1482,Uruguay,"Uruguay, Italy",left,187,83,no,0.368553,68.52,-0.089,1.7,1.34,-0.09574468085106402,3.184466019417476,URU,Testing,2023,0.3945435985725004,0.3717266052960181,0.383
882,G. Hubert,Oostende,Oostende,GK,GK,0,29,600000,,22,2143,Belgium,"Belgium, France",right,197,88,no,0.46,61.86,0.039,1.51,1.18,0.02072538860103634,2.624338624338625,BEL1,Testing,2023,0.3842564806174231,0.3794977045136292,0.382
883,M. Berkovec,Zbrojovka Brno,Zbrojovka Brno,GK,GK,0,34,250000,2024-06-30,18,1761,Czech Republic,Czech Republic,right,190,89,no,0.3074999999999999,67.05,-0.048,1.33,2.3,-0.034965034965035,3.040540540540541,CZH,Testing,2023,0.3854794181827316,0.3778763482335704,0.382
884,F. Rønnow,Union Berlin,Union Berlin,GK,GK,0,31,3500000,2024-06-30,30,2961,Denmark,Denmark,right,188,81,no,0.270006,66.91,0.033,1.82,1.49,0.02142857142857124,3.014598540145985,GER1,Testing,2023,0.378937717725826,0.3858276547172522,0.382
885,Jong-Beom Baek,Seoul,Seoul,GK,GK,0,22,200000,2023-12-31,26,2596,Korea Republic,Korea Republic,right,190,85,no,0.385014,65.74,-0.029,1.32,1.7,-0.02400000000000002,2.921875,KOR,Testing,2023,0.391938853722797,0.3715505943660765,0.382
886,C. Rushworth,Swansea City,Swansea City,GK,GK,0,22,900000,2024-05-31,19,1924,England,England,left,188,86,yes,0.23,71.58,0.131,0.84,1.54,0.09352517985611508,3.523809523809524,ENG2,Testing,2023,0.3918277111883631,0.3709498101923455,0.381
887,M. Dupé,Anderlecht,Anderlecht,GK,GK,0,30,2000000,,23,2234,France,France,right,188,88,no,0.440024,69.07,-0.032,1.13,1.01,-0.02542372881355925,3.231404958677686,FRA1,Testing,2023,0.3934861054231483,0.3689830967953373,0.381
888,L. Hrádecký,Bayer Leverkusen,Bayer Leverkusen,GK,GK,0,34,2500000,2026-06-30,32,3120,Slovakia,"Slovakia, Finland",right,192,85,no,0.290912,73.02,-0.031,1.27,1.21,-0.03157894736842115,3.704081632653061,GER1,Testing,2023,0.3862178805823031,0.3764825190064991,0.381
889,Jo Hyeon-Woo,Ulsan Hyundai,Ulsan Hyundai,GK,GK,0,32,1300000,,36,3572,Korea Republic,Korea Republic,right,189,75,no,0.2999849999999999,74.32,-0.009,0.96,0.73,-0.01052631578947372,3.885416666666667,KOR,Testing,2023,0.3862615898407137,0.3750913040397692,0.381
890,M. Hermansen,Leicester City,Leicester City,GK,GK,0,23,2000000,2025-06-30,15,1452,Denmark,Denmark,right,187,81,no,0.19,68.83,0.087,1.3,1.92,0.05095541401273884,3.201342281879195,DEN,Testing,2023,0.3739001164629035,0.3860852486891162,0.38
891,N. Bakker,Almere City,Almere City,GK,GK,0,26,425000,2025-06-30,14,1365,Netherlands,Netherlands,right,196,87,no,0.2,70.59,0.024,1.25,1.71,0.01000000000000001,3.398989898989899,HOL,Testing,2023,0.3890582429295868,0.3711310542747976,0.38
892,O. Vlachodimos,Nottingham Forest,Nottingham Forest,GK,GK,0,29,16000000,2027-06-30,22,2164,Germany,"Germany, Greece",right,191,77,no,0.45835,69.81,-0.077,1.16,1.21,-0.1355932203389831,3.283582089552239,POR1,Testing,2023,0.3940716165934426,0.3665904695079745,0.38
893,U. Çakır,Trabzonspor,Trabzonspor,GK,GK,0,27,13000000,2027-06-30,33,3340,Turkey,Turkey,right,191,82,no,0.4827379999999999,67.13,-0.105,1.37,1.4,-0.09482758620689657,3.031496062992126,TUR,Testing,2023,0.386500271173685,0.3732067464907945,0.38
894,P. Nardi,Gent,Gent,GK,GK,0,29,2500000,2024-06-30,30,2868,France,France,right,187,77,no,0.188562,70.59,0.06,1.04,1.79,0.06000000000000005,3.404255319148937,BEL1,Testing,2023,0.3899931279024627,0.3676081064843881,0.379
895,V. Hladký,Ipswich Town,Ipswich Town,GK,GK,0,33,250000,2024-06-30,19,1926,Czech Republic,Czech Republic,right,192,80,no,0.282843,67.95,-0.039,1.31,2.24,-0.03539823008849563,3.111111111111112,ENG2,Testing,2023,0.3808967617845895,0.378077895717464,0.379
896,V. Barkas,Utrecht,Utrecht,GK,GK,0,29,3000000,2024-05-31,33,3335,Netherlands,"Netherlands, Greece",left,195,91,no,0.323085,68.07,-0.092,1.65,1.46,-0.06716417910447747,3.132867132867133,HOL,Testing,2023,0.39169958304245,0.3660605215293276,0.379
897,Jordi Masip,Real Valladolid,Real Valladolid,GK,GK,0,34,1000000,2024-06-30,19,1853,Spain,Spain,right,180,69,no,0.095,73.58,0.139,0.63,1.36,0.09333333333333327,3.786764705882353,SPA1,Testing,2023,0.4043203558966403,0.3533403361535152,0.379
898,Fernando Pacheco,Espanyol,Espanyol,GK,GK,0,31,3000000,2026-06-30,19,1923,Spain,Spain,left,187,83,no,0.15,71.21,0.145,0.79,1.57,0.138888888888889,3.483870967741935,SPA2,Testing,2023,0.3990903686196448,0.358948720926546,0.379
899,Alex Alves,São Bernardo FC,São Bernardo FC,GK,GK,0,37,200000,,25,2513,Brazil,Brazil,right,191,88,no,0.354549,70.13,-0.126,1.4,1.9,-0.1714285714285715,3.365853658536585,BRA3,Testing,2023,0.3817810168017203,0.374947862613009,0.378
900,L. Majkić,Istra 1961,Istra 1961,GK,GK,0,24,650000,2025-06-30,37,3665,Croatia,Croatia,right,190,82,no,0.395304,68.13,-0.087,1.4,1.28,-0.06837606837606836,3.144,CRO,Testing,2023,0.3913612057183268,0.3649637356696564,0.378
901,R. Ruiter,,Cambuur,GK,GK,0,36,350000,,16,1545,Netherlands,Netherlands,right,196,78,no,0.47,64.76,-0.165,1.28,1.92,-0.085427135678392,2.833333333333333,HOL,Testing,2023,0.3810651218060894,0.3740210194957471,0.378
902,G. Rodríguez,Magallanes,Magallanes,GK,GK,0,29,350000,,19,1911,Uruguay,Uruguay,right,185,84,no,0.3733379999999999,63.1,-0.042,1.74,1.93,-0.028169014084507,2.712328767123288,CHI,Testing,2023,0.3924030806801975,0.3616530287213523,0.377
903,A. Paschalakis,Olympiacos Piraeus,Olympiacos Piraeus,GK,GK,0,34,1000000,,31,3047,Greece,Greece,right,197,92,no,0.12,72.53,0.116,0.86,1.36,0.1294117647058823,3.635135135135135,GRE,Testing,2023,0.3874184870261722,0.3671202840181438,0.377
904,M. Birighitti,Dundee United,Dundee United,GK,GK,0,32,375000,2024-05-31,19,1872,Australia,"Australia, Italy",right,189,84,no,0.291414,69.79,-0.199,1.2,2.45,-0.1583333333333332,3.323741007194245,SCT,Testing,2023,0.3976196421236916,0.3568781258848415,0.377
905,J. Mall,Servette,Servette,GK,GK,0,32,500000,,11,1029,Switzerland,"Switzerland, Cyprus",right,197,91,no,0.173342,75.0,-0.101,1.22,1.75,-0.1162790697674418,4.010416666666667,SWZ,Testing,2023,0.4053159381039394,0.3483484039575684,0.377
906,F. Muslera,Galatasaray,Galatasaray,GK,GK,0,37,1700000,2024-06-30,35,3552,Uruguay,"Uruguay, Italy",right,190,84,no,0.2,74.49,0.006,0.79,1.77,0.015625,3.936507936507936,TUR,Testing,2023,0.3920593800393769,0.3615273694674925,0.377
907,W. Falcone,Lecce,Lecce,GK,GK,0,28,5000000,2025-06-30,37,3659,Italy,Italy,right,195,85,no,0.270784,68.21,0.083,1.23,1.3,0.0634920634920636,3.14406779661017,ITA1,Testing,2023,0.3881737963893973,0.3639940502131317,0.376
908,V. Stojković,Al Feiha,Al Feiha,GK,GK,0,40,50000,2024-06-30,36,3639,Serbia,Serbia,right,196,92,no,0.43,66.67,-0.035,1.27,1.34,-0.03539823008849563,2.991452991452991,SAUD,Testing,2023,0.3823954732750987,0.369496708775597,0.376
909,G. Mamardashvili,Valencia,Valencia,GK,GK,0,23,25000000,2027-06-30,40,4011,Georgia,Georgia,left,196,87,no,0.3375,69.46,0.042,1.17,1.28,0.04201680672268915,3.289473684210527,SPA1,Testing,2023,0.3800611324575096,0.3710171263199973,0.376
910,T. Vandenberghe,Kortrijk,Kortrijk,GK,GK,0,30,575000,2026-06-30,17,1667,Belgium,Belgium,right,190,78,no,0.38,67.82,-0.047,1.13,1.67,-0.03424657534246589,3.112582781456954,BEL1,Testing,2023,0.3790638118961834,0.3709042699220435,0.375
911,J. De Busser,Lommel SK,Lommel SK,GK,GK,0,23,300000,2026-06-30,18,1728,Belgium,Belgium,right,190,78,no,0.3085559999999999,65.85,0.096,1.25,1.3,0.0580645161290323,2.924657534246575,BEL2,Testing,2023,0.3738022485481379,0.3752888786432499,0.375
912,R. Gutiérrez,Mazatlán,Mazatlán,GK,GK,0,26,200000,,13,1198,Mexico,Mexico,left,181,78,no,0.38,68.18,-0.092,1.2,1.65,-0.0447761194029852,3.147619047619048,MEX,Testing,2023,0.3869638379208449,0.3635103430020308,0.375
913,Ro. Niczuly,Sepsi,Sepsi,GK,GK,0,28,1400000,2025-06-30,35,3430,Romania,Romania,left,181,76,no,0.186672,71.61,0.094,1.02,1.5,0.08000000000000007,3.539130434782609,ROM,Testing,2023,0.3900324577309627,0.3608860826988965,0.375
914,N. Filipović,Čukarički,Čukarički,GK,GK,0,36,50000,,11,1063,Serbia,Serbia,right,191,90,no,0.336,69.39,-0.052,1.27,1.69,-0.04098360655737698,3.267716535433071,SER,Testing,2023,0.3836019748927718,0.3667658051609854,0.375
915,John Victor,Real Valladolid,Real Valladolid,GK,GK,0,27,1000000,2025-12-31,11,1107,Brazil,"Brazil, Portugal",right,197,88,no,0.16,70.83,0.142,0.73,1.63,0.1093750000000001,3.421052631578948,SPA2,Testing,2023,0.3937467859298641,0.3555765114525427,0.375
916,S. Dioudis,Zagłębie Lubin,Zagłębie Lubin,GK,GK,0,30,750000,,23,2240,Greece,Greece,right,190,77,no,0.28,67.74,-0.066,1.81,1.65,-0.06140350877192979,3.090909090909091,POL,Testing,2023,0.377553582247682,0.3708486935635961,0.374
917,Y. Brecher,Zürich,Zürich,GK,GK,0,30,1000000,2027-06-30,34,3292,Switzerland,Switzerland,right,196,88,no,0.16,70.68,0.024,1.01,2.08,0.01834862385321101,3.401869158878505,SWZ,Testing,2023,0.385785256884121,0.3612665888019642,0.374
918,Adel Al Hosani,Al Sharjah,Al Sharjah,GK,GK,0,34,300000,2026-06-30,21,2044,United Arab Emirates,United Arab Emirates,,180,68,no,0.31112,70.59,0.025,1.01,1.06,0.03296703296703296,3.397727272727273,UAE,Testing,2023,0.3775253053175681,0.370816187397379,0.374
919,A. Martín Arias,Argentinos Juniors,Argentinos Juniors,GK,GK,0,31,700000,,25,2456,Argentina,Argentina,right,183,74,no,0.11,70.83,0.215,0.92,1.5,0.1693548387096774,3.41747572815534,ARG1,Testing,2023,0.3878912446252372,0.3578025817803623,0.373
920,M. Kolke,Hansa Rostock,Hansa Rostock,GK,GK,0,33,500000,2026-06-30,32,3165,Germany,Germany,right,187,91,no,0.28,71.08,0.036,1.19,0.97,0.02857142857142847,3.470588235294117,GER2,Testing,2023,0.3764196696238611,0.3695965150012173,0.373
921,P. Gazzaniga,Girona,Girona,GK,GK,0,31,2500000,,39,3896,Argentina,"Argentina, Italy",right,195,90,no,0.21,70.86,0.065,1.2,1.46,0.04838709677419362,3.423728813559322,SPA1,Testing,2023,0.3767021220384741,0.3694624113742905,0.373
922,C. Varela,Atlético Bucaramanga,Atlético Bucaramanga,GK,GK,0,23,250000,2023-12-31,16,1423,Venezuela,"Venezuela, Colombia",left,189,75,no,0.25,75.36,0.032,0.7,1.14,0.02702702702702708,4.037037037037037,COL,Testing,2023,0.3872229445633949,0.3568911999401134,0.372
923,A. Palmer,West Bromwich Albion,West Bromwich Albion,GK,GK,0,27,900000,2026-06-30,33,3275,England,England,right,191,85,no,0.41054,66.67,-0.121,1.54,1.43,-0.1481481481481481,3.010752688172043,ENG2,Testing,2023,0.3796273596180654,0.3645671950706919,0.372
924,L. Shovnadze,Samgurali,Samgurali,GK,GK,0,26,150000,,20,1983,Georgia,Georgia,right,187,73,no,0.449982,67.68,-0.198,1.32,1.54,-0.1599999999999999,3.096551724137931,GEO,Testing,2023,0.3846977387572728,0.358908919238777,0.372
925,A. Linde,Greuther Fürth,Greuther Fürth,GK,GK,0,30,600000,2024-06-30,17,1647,Sweden,Sweden,right,196,93,no,0.23,70.83,-0.073,0.92,2.77,-0.06140350877192979,3.43801652892562,GER2,Testing,2023,0.3695613746911203,0.3739483741907828,0.372
926,O. Rybka,Obolon,Obolon,GK,GK,0,36,150000,,17,1633,Ukraine,Ukraine,right,193,92,no,0.44,65.52,-0.38,1.65,2.37,-0.2992125984251968,2.903030303030303,UKR,Testing,2023,0.3616367985804054,0.3826081139793017,0.372
927,W. Benítez,PSV,PSV,GK,GK,0,30,12000000,2025-06-30,31,3057,Argentina,"Argentina, France",right,191,93,no,0.18,74.39,0.035,0.94,1.15,0.04615384615384621,3.887096774193548,HOL,Testing,2023,0.378991628085124,0.362411153296424,0.371
928,I. Barrios,ADT,ADT,GK,GK,0,31,500000,2023-12-31,33,3283,Uruguay,Uruguay,right,188,88,no,0.166675,70.83,0.023,0.9,2.22,0.02040816326530615,3.427083333333333,PER,Testing,2023,0.3839914594253336,0.3575841919683136,0.371
929,Marafona,Paços de Ferreira,Paços de Ferreira,GK,GK,0,36,125000,,16,1575,Portugal,Portugal,left,190,93,no,0.113339,73.49,0.018,0.63,2.34,0.015625,3.761904761904762,POR1,Testing,2023,0.3827312876008681,0.3590802079208391,0.371
930,J. Marcinkowski,SJ Earthquakes,SJ Earthquakes,GK,GK,0,26,900000,2024-12-31,13,1239,United States,"United States, Poland",right,185,84,no,0.146674,72.73,-0.015,1.6,1.09,-0.01869158878504673,3.669724770642202,USA,Testing,2023,0.367136400944607,0.375704533797489,0.371
931,D. Callender,Inter Miami,Inter Miami,GK,GK,0,26,800000,2025-12-31,33,3284,United States,United States,right,191,93,no,0.352868,69.19,-0.182,1.64,1.12,-0.1417322834645669,3.248275862068966,USA,Testing,2023,0.3804758684126441,0.3610449341363625,0.371
932,G. Restes,Toulouse,Toulouse,GK,GK,0,18,0,,14,1417,France,"France, Côte d'Ivoire",left,186,82,no,0.25,70.97,0.241,0.44,0.76,0.1739130434782609,3.456140350877193,FRA1,Testing,2023,0.3917275770795771,0.3483996380560635,0.37
933,B. Reynet,Ibiza,Ibiza,GK,GK,0,33,800000,2024-06-30,21,1982,France,France,right,185,88,no,0.502848,64.18,-0.086,1.41,1.27,-0.09000000000000008,2.788990825688073,FRA2,Testing,2023,0.3692442175650165,0.3701506816856781,0.37
934,N. Papadopoulos,Asteras Tripolis,Asteras Tripolis,GK,GK,0,33,400000,2024-06-30,28,2684,Greece,Greece,right,196,91,no,0.3,69.11,-0.188,1.54,1.78,-0.165137614678899,3.244094488188976,GRE,Testing,2023,0.3867688494813141,0.3532523921051438,0.37
935,B. Bayazıt,Kayserispor,Kayserispor,GK,GK,0,24,1700000,2027-06-30,30,3041,Netherlands,"Netherlands, Turkey",right,185,76,no,0.292296,68.13,-0.024,1.39,1.54,-0.01342281879194629,3.139072847682119,TUR,Testing,2023,0.3753464497249053,0.3652395114537682,0.37
936,N. Schmid,Blau-Weiß Linz,Blau-Weiß Linz,GK,GK,0,26,300000,2025-06-30,16,1581,Austria,Austria,right,195,81,no,0.34284,65.85,-0.111,1.54,1.94,-0.07432432432432434,2.937106918238994,AUT,Testing,2023,0.3776327424346248,0.3602219657490702,0.369
937,M. Sarr,Cremonese,Cremonese,GK,GK,0,26,250000,,12,1192,Senegal,"Senegal, Italy",right,190,77,no,0.304,75.0,-0.142,2.19,0.91,-0.1973684210526316,3.978021978021978,ITA2,Testing,2023,0.3394634215827153,0.3980873185139676,0.369
938,A. El Houasli,UTS Rabat,UTS Rabat,GK,GK,0,38,0,,28,2847,Morocco,Morocco,right,185,0,no,0.41,65.29,-0.068,1.23,1.83,-0.05555555555555558,2.879699248120301,MOR,Testing,2023,0.374101330221023,0.3638681512335454,0.369
939,A. Lis,Warta Poznań,Warta Poznań,GK,GK,0,31,550000,2024-06-30,23,2187,Poland,Poland,right,192,78,no,0.328,67.05,-0.122,1.69,1.65,-0.1121495327102802,3.042016806722689,POL,Testing,2023,0.3725499789454341,0.3662685214538189,0.369
940,Dani Martín,FC Andorra,FC Andorra,GK,GK,0,25,1500000,2024-06-30,12,1184,Spain,Spain,right,188,78,no,0.15,72.22,0.005,0.68,2.96,0.0,3.605263157894737,SPA2,Testing,2023,0.3806630856472943,0.3580693185101763,0.369
941,Zé Carlos,Floresta EC,Floresta EC,GK,GK,0,38,0,,17,1714,Brazil,Brazil,right,184,76,no,0.32,74.24,-0.163,1.05,2.21,-0.2191780821917808,3.898876404494382,BRA3,Testing,2023,0.3573160310376428,0.3785897420236183,0.368
942,Liu Dianzuo,Wuhan Three Towns,Wuhan Three Towns,GK,GK,0,33,300000,2024-12-31,34,3367,China PR,China PR,right,190,81,no,0.26922,70.31,-0.025,1.28,1.55,-0.03030303030303028,3.352941176470588,CHN,Testing,2023,0.374723578281313,0.3617186656610425,0.368
943,H. Piedra,Deportivo Cuenca,Deportivo Cuenca,GK,GK,0,30,400000,2024-12-31,28,2770,Ecuador,Ecuador,right,182,66,no,0.16,75.37,0.048,0.75,1.2,0.04464285714285721,4.065420560747663,ECU,Testing,2023,0.3777863100235997,0.357482278653307,0.368
944,Matheus Cavichioli,América Mineiro,América Mineiro,GK,GK,0,37,200000,2023-12-31,15,1541,Brazil,"Brazil, Italy",right,192,103,no,0.58331,61.25,-0.429,2.39,2.28,-0.3115942028985508,2.580110497237569,BRA1,Testing,2023,0.3447919464469881,0.3893655750751695,0.367
945,M. Murakami,Avispa Fukuoka,Avispa Fukuoka,GK,GK,0,31,600000,2024-01-31,20,2019,Japan,Japan,right,185,85,no,0.405,67.57,-0.078,1.34,1.16,-0.08080808080808088,3.08411214953271,JAP,Testing,2023,0.3768636366323145,0.3578820152285249,0.367
946,Jhonatan,Rio Ave,Rio Ave,GK,GK,0,32,800000,2025-06-30,24,2409,Brazil,Brazil,right,189,82,no,0.146674,71.0,-0.009,1.53,1.49,-0.009345794392523477,3.462962962962963,POR1,Testing,2023,0.3703107385718379,0.3637055929811598,0.367
947,Aitor Fernández,Osasuna,Osasuna,GK,GK,0,32,3000000,2025-06-30,21,1975,Spain,Spain,right,182,70,no,0.184,70.67,-0.088,1.23,2.37,-0.09890109890109877,3.42,SPA1,Testing,2023,0.3867356348821578,0.3465212644256455,0.367
