Unnamed: 0,Atleta,Equipe,Equipe_Janela_Análise,Posição,Posição_Wyscout,Código_Posição_Wyscout,Idade,Valor_Mercado,Fim_Contrato,Jogos,Minutos,Nacionalidade,Passaporte,Pé,Altura,Peso,Empréstimo,Ações_Defensivas_BemSucedidas,Duelos_Defensivos_Ganhos,Passes_Frontais_Certos,Passes_Progressivos_Certos,Duelos_Ofensivos_Ganhos,xG,xA,Liga,Base,Versão_Temporada,RF_Rating,ET_Rating,Rating
1113,A. Irfan,Madura United,Madura United,"RW, RAMF, RWF",RW,10,23.0,0,,25,1119,Indonesia,Indonesia,right,161,0,no,5.95,3.781250999999999,2.17,2.5728,3.538821,0.11,0.1,INDO,Testing,2025,0.3486040037023062,0.3414710543404138,0.3430979090887813
1114,W. Sulaeman,Persija,Persija,"RWF, AMF, LWB",RWF,11,23.0,250000,2026-05-31,27,1382,Indonesia,Indonesia,left,170,67,no,3.52,2.280703,5.731125,3.842685,1.629492,0.1,0.15,INDO,Testing,2025,0.338557092016536,0.3312097275780822,0.3329137192379123
1115,B. Putra,Persib,Persib,"RWF, RW, RAMF",RWF,11,23.0,0,2025-06-30,29,1975,Indonesia,Indonesia,,0,0,no,4.28,2.053125,5.060962,5.013008999999999,4.466324,0.14,0.13,INDO,Testing,2025,0.4319226569746294,0.4151960893263519,0.4218522894940564
1116,S. Tuharea,Arema,Arema,"LW, RW, RAMF",LW,10,23.0,0,,25,1480,Indonesia,Indonesia,right,170,0,no,6.39,3.890918,3.529427000000001,2.373228,3.406699,0.23,0.09,INDO,Testing,2025,0.379614360932034,0.3769774134259375,0.376454759262768
1117,A. Rahman,PSM,PSM,"RW, RWF",RW,10,22.0,0,,30,955,Indonesia,Indonesia,unknown,0,0,no,6.69,2.829084,4.992309000000001,3.9564,3.76908,0.19,0.09,INDO,Testing,2025,0.4093267626141472,0.4217511535578748,0.4138081226000966
1118,J. Sroyer,PSBS Biak Numfor,PSBS Biak Numfor,"LW, RW, RAMF",LW,10,22.0,0,,34,2132,Indonesia,Indonesia,right,169,0,no,5.66,3.71625,3.627544,3.547500000000001,5.320395,0.18,0.2,INDO,Testing,2025,0.5031327262562646,0.4843706453987209,0.4922524711938113
1119,A. Indie,Persis Solo,Persis Solo,"LW, LB",LW,10,22.0,0,2026-05-31,32,2489,Indonesia,Indonesia,unknown,0,0,no,5.64,2.965248,4.413417,3.075395,3.762505,0.1,0.11,INDO,Testing,2025,0.3778386758480762,0.3605418363358037,0.3673221625641983
1120,R. Pratama,PSM,PSM,"RW, RAMF, RCMF",RW,10,22.0,0,,31,1477,Indonesia,Indonesia,unknown,0,0,no,6.52,3.534795,5.116655999999999,3.657874,3.22989,0.1,0.09,INDO,Testing,2025,0.4660847171778491,0.4543871745984019,0.4586374770221452
1121,F.Juliansyah,Semen Padang,Semen Padang,"LW, LCMF, LAMF",LW,10,21.0,0,,28,1761,Indonesia,Indonesia,unknown,0,0,no,7.1,4.59644,4.447705,3.012394,3.578688,0.05,0.1,INDO,Testing,2025,0.4870491546462522,0.4735631070052371,0.4787670982366207
1122,I. Tanamal,Persita,Persita,"LAMF, RW, LW",LAMF,10,21.0,0,,19,1141,Indonesia,Indonesia,,0,0,no,4.89,2.918880999999999,3.86628,2.604791,4.103558,0.05,0.05,INDO,Testing,2025,0.304000636394447,0.28232836114732,0.2910712609320961
1123,Y.  Yafi,Persita,Persita,"LW, LAMF, RAMF",LW,10,21.0,0,,29,1429,Indonesia,Indonesia,unknown,164,0,no,7.87,3.968445,1.8875,0.7582449999999998,4.030708000000001,0.11,0.07,INDO,Testing,2025,0.3813807304361098,0.3212801994109511,0.349409481026528
1124,R. Arjuna,Bali United,Bali United,"RAMF, LAMF, RWF",RAMF,10,21.0,0,,30,1905,Indonesia,Indonesia,unknown,0,0,no,7.13,3.82452,2.978979,2.55,4.297397999999999,0.2,0.16,INDO,Testing,2025,0.4019350505245906,0.4091031654742327,0.4037585995141872
1125,G. Pagamo,Semen Padang,Semen Padang,"RW, RAMF, LW",RW,10,18.0,0,,20,1323,Indonesia,Indonesia,,0,0,no,5.03,2.11,4.356177,2.38219,1.769736,0.13,0.06,INDO,Testing,2025,0.2196230505445789,0.1976767456476677,0.2063063769032106
1126,R. Afrisal,Madura United,Madura United,"RAMF, RW, LW",RAMF,10,19.0,0,,16,961,Indonesia,Indonesia,unknown,0,0,no,4.68,2.619462,2.433376,1.03,3.654588,0.06,0.05,INDO,Testing,2025,0.1551012336452532,0.154858418385461,0.1524773651179523
1127,Paulo Gali,PSIS Semarang,PSIS Semarang,"RW, RWF, CF",RW,10,20.0,0,,28,2358,Timor-Leste,Timor-Leste,left,165,0,no,3.47,2.14193,5.340726000000001,3.428726,7.368409000000001,0.16,0.08,INDO,Testing,2025,0.4105086377704007,0.3947151005411041,0.4008427511109581
1128,V. Dethan,PSM,PSM,"RW, RAMF",RW,10,20.0,0,2026-05-31,24,1577,Indonesia,"Indonesia, Canada",unknown,0,0,no,5.82,3.082585,4.794,3.649500999999999,4.164201,0.2,0.17,INDO,Testing,2025,0.4600592185660405,0.4480502854573782,0.4524379780253885
1129,R. Ray,Persik Kediri,Persik Kediri,"RW, RAMF, RCMF",RW,10,20.0,0,,19,920,Indonesia,Indonesia,left,182,0,yes,4.21,2.74022,4.497379,3.42232,4.204024,0.11,0.06,INDO,Testing,2025,0.34886797810414,0.3310022607830262,0.3379803891256622
1130,R. Syuhada,PSIS Semarang,PSIS Semarang,"LW, LCMF",LW,10,20.0,0,,31,1426,Indonesia,Indonesia,right,167,0,no,6.63,3.343334,6.689308,4.666416000000001,2.65113,0.1,0.04,INDO,Testing,2025,0.5044996781807071,0.4984180735053241,0.4999824854474252
1131,S. El Shaarawy,Roma,Roma,"LW, LWB, CF",LW,10,32.0,5000000,2025-06-30,31,1221,Italy,"Italy, Egypt",right,178,72,no,4.05,2.135565,6.41625,5.085967999999999,3.094492,0.17,0.14,ITA1,Testing,2025,0.4388947445827763,0.4417054987296541,0.4386426144120592
1132,M. Politano,Napoli,Napoli,"RWF, RW, RAMF",RWF,11,31.0,13000000,2027-06-30,37,2941,Italy,Italy,left,171,67,no,4.65,2.082706,6.914676999999999,5.719344,4.774247999999999,0.11,0.22,ITA1,Testing,2025,0.5570274396875607,0.531703648060678,0.5430162182070306
1133,P. Ciurria,Monza,Monza,"RWF, AMF, LWB",RWF,11,30.0,4000000,2026-06-30,21,1206,Italy,Italy,left,178,67,no,6.04,3.73062,4.699599,3.581725,1.0444,0.02,0.06,ITA1,Testing,2025,0.4406875237143884,0.4164325989310565,0.4268677868116748
1134,M. Zaccagni,Lazio,Lazio,"LAMF, LW",LAMF,10,29.0,20000000,2029-06-30,34,2851,Italy,Italy,right,177,63,no,4.58,1.829133,5.147279999999999,3.660618,6.629464,0.22,0.12,ITA1,Testing,2025,0.3919030064336793,0.3927037510510441,0.3905037329125925
1135,Tete Morente,Lecce,Lecce,"LW, LAMF, LWF",LW,10,28.0,2500000,2027-06-30,31,2167,Spain,Spain,right,180,76,no,5.36,2.868106,5.979036,4.321944000000001,2.988792,0.1,0.04,ITA1,Testing,2025,0.4323661518811045,0.4254797109173693,0.4272317314994296
1136,R. Orsolini,Bologna,Bologna,"RAMF, RW, RWF",RAMF,10,28.0,16000000,2027-06-30,30,2009,Italy,Italy,left,183,83,no,3.67,1.480309,3.315563,4.029415999999999,5.10632,0.47,0.12,ITA1,Testing,2025,0.360999098049665,0.3228121478854153,0.3399567281410888
1137,David Neres,Napoli,Napoli,"LWF, LW, RWF",LWF,11,28.0,25000000,2028-06-30,28,1408,Brazil,Brazil,left,175,66,no,3.64,1.982134,3.451266,3.643101,6.45696,0.22,0.29,ITA1,Testing,2025,0.3893823878070461,0.3908516170780407,0.3883108818310286
1138,Gabriel Strefezza,Como,Como,"RAMF, RW, LAMF",RAMF,10,28.0,6000000,2027-06-30,37,2767,Brazil,"Brazil, Italy",right,168,63,no,4.81,2.69724,5.139635000000001,2.9592,5.040405,0.17,0.13,ITA1,Testing,2025,0.3575257968102865,0.3781264457405609,0.3659539879695297
1139,N. González,Juventus,Juventus,"LAMF, CF, RWB",LAMF,10,27.0,35000000,2028-06-30,26,1841,Argentina,"Argentina, Italy",left,180,72,yes,5.04,2.44383,4.29952,2.588008,3.472521,0.23,0.04,ITA1,Testing,2025,0.2601518800742101,0.2528138228211931,0.2542809837904736
1140,J. Ikoné,Como,Como,"RAMF, RWF, AMF",RAMF,10,27.0,10000000,2026-06-30,27,991,France,"France, Congo DR",left,175,73,no,4.9,2.994706,3.904405,2.085853,4.357934,0.27,0.02,ITA1,Testing,2025,0.2795283576474598,0.2724233475122824,0.2738317119149778
1141,D. Man,Parma,Parma,"RAMF, RW, RWF",RAMF,10,26.0,10000000,2027-06-30,33,2147,Romania,Romania,left,183,82,no,4.28,2.26125,5.363776000000001,3.14535,2.599743999999999,0.24,0.12,ITA1,Testing,2025,0.3200744863343843,0.3014892095195014,0.3087407824844322
1142,C. Pulišić,Milan,Milan,"RAMF, AMF, RWF",RAMF,10,26.0,40000000,2027-06-30,34,2638,United States,"United States, Croatia",right,178,73,no,4.13,2.42305,5.559158,3.208597,4.093312,0.39,0.2,ITA1,Testing,2025,0.3795849623297388,0.3907392029118331,0.3833412884032609
1143,A. Colpani,Fiorentina,Fiorentina,"RAMF, RW",RAMF,10,26.0,18000000,2028-06-30,25,1549,Italy,Italy,left,184,77,yes,3.78,1.569468,4.186572,1.916733,3.313316,0.22,0.09,ITA1,Testing,2025,0.1858416727483058,0.1759632635330246,0.1784767751125647
1144,S. Chukwueze,Milan,Milan,"RAMF, RW",RAMF,10,26.0,20000000,2028-06-30,26,1048,Nigeria,Nigeria,left,172,70,no,4.12,2.145366,4.207252,4.55202,4.638546,0.2,0.25,ITA1,Testing,2025,0.4246175113619931,0.4268606219014157,0.4240384379663733
1145,R. Sottil,Milan,Milan,LAMF,LAMF,10,25.0,6000000,2027-06-30,24,1049,Italy,Italy,right,180,75,yes,1.89,0.9447659999999999,2.231804,2.227559,8.409624,0.15,0.1,ITA1,Testing,2025,0.1721758513306251,0.154370066385508,0.1607950574224294
1146,Rafael Leão,Milan,Milan,"LAMF, LWF, LW",LAMF,10,25.0,90000000,2028-06-30,34,2480,Portugal,"Portugal, Angola",right,188,81,no,2.25,1.086878,4.717504,3.9159,5.22418,0.29,0.24,ITA1,Testing,2025,0.365809828904709,0.3485273513679757,0.3552648953887699
1147,N. Zortea,Cagliari,Cagliari,"RW, RWB, RAMF",RW,10,25.0,3000000,2028-06-30,35,2877,Italy,Italy,right,175,70,no,5.82,3.40984,5.070449999999999,3.689754,3.283904,0.09,0.1,ITA1,Testing,2025,0.4487124157282257,0.4252268407130941,0.4353022579816925
1148,P. Almqvist,Parma,Parma,"RAMF, RW, LWF",RAMF,10,25.0,3000000,2027-06-30,29,1233,Sweden,Sweden,left,183,67,no,6.13,2.333502,2.848276,1.533724,4.235145,0.23,0.07,ITA1,Testing,2025,0.2120890751287265,0.2173197746323661,0.2123788336933267
1149,E. Elmas,Torino,Torino,"LAMF, LW",LAMF,10,25.0,20000000,2028-06-30,13,1090,North Macedonia,North Macedonia,right,184,78,yes,3.72,2.310165,4.460391,3.141168,3.220821,0.18,0.09,ITA1,Testing,2025,0.2887312786528418,0.2614200757138291,0.2729288707196837
1150,V. Mihăilă,Parma,Parma,"LAMF, LW",LAMF,10,25.0,2800000,2027-06-30,21,1356,Romania,Romania,right,180,71,no,5.38,3.118208,4.046903,3.055608,3.18506,0.2,0.07,ITA1,Testing,2025,0.3592119260535917,0.3359790095588935,0.3456634230085356
1151,J. Ekkelenkamp,Udinese,Udinese,"LW, LCMF",LW,10,25.0,4500000,2029-06-30,34,2037,Netherlands,Netherlands,right,188,74,no,5.52,2.3426,5.171481,2.47456,1.634958,0.17,0.06,ITA1,Testing,2025,0.2475404659422289,0.242467258236628,0.2427680003065035
1152,D. Ndoye,Bologna,Bologna,"LAMF, RAMF, LW",LAMF,10,24.0,22000000,2027-06-30,30,2295,Switzerland,"Switzerland, Senegal",right,184,79,no,4.08,2.433184,3.253146,3.29462,7.330675,0.29,0.14,ITA1,Testing,2025,0.4093792042212703,0.3904016315734233,0.398113240488329
1153,K. Kvaratskhelia,PSG,Napoli,"LWF, LW",LWF,11,24.0,80000000,2027-06-30,17,1258,Georgia,Georgia,right,183,70,no,4.58,2.644776,5.009604,4.582221000000001,6.724509999999999,0.32,0.25,ITA1,Testing,2025,0.5299699974603028,0.5298250315960062,0.5285053429281338
1154,S. Pierotti,Lecce,Lecce,"RW, RAMF, RWF",RW,10,24.0,2500000,2027-06-30,36,2098,Argentina,"Argentina, Italy",right,189,83,no,7.81,4.458792,2.960091,1.073898,2.702184,0.16,0.08,ITA1,Testing,2025,0.374668815363999,0.3659301372912483,0.3684346676685182
1155,M. Felici,Cagliari,Cagliari,LW,LW,10,24.0,500000,2027-06-30,19,983,Italy,Italy,right,182,73,no,6.78,3.569803,4.578984,2.106481,5.126678000000001,0.06,0.1,ITA1,Testing,2025,0.3826923067367038,0.3863372605829108,0.3826920725172328
1156,G. Isaksen,Lazio,Lazio,"RAMF, RW",RAMF,10,24.0,12000000,2028-06-30,37,2339,Denmark,Denmark,left,181,65,no,3.92,2.039492,2.541371,1.998535,5.15736,0.22,0.11,ITA1,Testing,2025,0.2131803033213357,0.2148239669661353,0.2116744641806015
1157,A. Fadera,Como,Como,"LAMF, LW",LAMF,10,23.0,2500000,2028-06-30,28,1755,Gambia,Gambia,right,182,71,no,7.79,5.48936,3.432978,2.361904,5.282664,0.08,0.12,ITA1,Testing,2025,0.4529492330314085,0.4627937471372536,0.4562660190681362
1158,M. Cancellieri,Parma,Parma,"RAMF, CF, LAMF",RAMF,10,23.0,4800000,2027-06-30,27,1520,Italy,Italy,left,180,79,yes,6.69,3.198272,3.02208,2.016747,4.085978,0.17,0.04,ITA1,Testing,2025,0.2882008782940894,0.2869181480230442,0.2854496765949712
1159,Y. Musah,Milan,Milan,"RAMF, RDMF, RCMF",RAMF,10,22.0,22000000,2028-06-30,29,1703,United States,"United States, England",right,178,71,no,4.97,2.748434,7.820370000000001,3.752688,2.906905000000001,0.09,0.08,ITA1,Testing,2025,0.4081067573836104,0.4319823197163631,0.4183270459868549
1160,Francisco Conceicão,Juventus,Juventus,"RAMF, RWF, RW",RAMF,10,22.0,22000000,2029-06-30,26,1442,Portugal,Portugal,left,170,61,yes,5.62,3.496759,3.373253,2.37303,6.491692,0.2,0.32,ITA1,Testing,2025,0.3856084728768879,0.4182418526016446,0.4001540110673372
1161,A. Atta,Udinese,Udinese,"RW, RCMF, AMF",RW,10,22.0,0,2026-06-30,27,1357,France,"France, Benin",right,189,77,yes,4.97,2.19105,7.829154999999999,3.909899,4.509696,0.11,0.08,ITA1,Testing,2025,0.4516465542493944,0.4476303141076592,0.4480085816136959
1162,Assane Diao,Como,Como,"LAMF, LWF, RAMF",LAMF,10,19.0,0,2029-06-30,15,1323,Senegal,"Senegal, Spain",right,185,72,no,5.78,3.194553,2.854526,1.772078,5.713925,0.24,0.03,ITA1,Testing,2025,0.2959882839017089,0.3059998012415367,0.2989239913120545
1163,K. Yıldız,Juventus,Juventus,"LAMF, LWF, RAMF",LAMF,10,20.0,30000000,2029-06-30,35,2561,Germany,"Germany, Türkiye",right,185,75,no,4.74,2.810214,6.113231999999999,4.955742000000001,6.32745,0.17,0.19,ITA1,Testing,2025,0.576207592510809,0.5493511276777476,0.561484565498141
1164,B. Domínguez,Bologna,Bologna,"LAMF, RAMF, LWF",LAMF,10,21.0,0,2029-06-30,24,1369,Argentina,Argentina,right,172,68,no,5.26,3.350664000000001,3.553511,1.774404,6.047076000000001,0.2,0.09,ITA1,Testing,2025,0.3379896679322603,0.3348393153725644,0.3344493352717145
1165,F. Miretti,Genoa,Genoa,"LW, LAMF, AMF",LW,10,21.0,15000000,2028-06-30,25,1746,Italy,Italy,right,180,72,yes,6.65,3.971265,5.153591,2.887716,5.466167,0.19,0.12,ITA1,Testing,2025,0.4923951832490837,0.4713250649351874,0.4803256935320562
1166,P. Nuamah,Brescia,Brescia,"LW, LWF, LCMF",LW,10,19.0,0,2025-06-30,23,1373,Italy,"Italy, Ghana",right,179,70,no,5.97,4.2625,2.620131,2.231145,4.524,0.1,0.1,ITA2,Testing,2025,0.3779684325997323,0.3681308748054093,0.3711929894778275
1167,F. D'Alessio,Cittadella,Cittadella,"RW, RB, RWB",RW,10,21.0,0,,24,1710,Italy,Italy,right,182,0,no,10.63,6.003012,5.73694,3.107944000000001,2.633742,0.01,0.04,ITA2,Testing,2025,0.5322899591668316,0.5658581561690063,0.5477386758947355
1168,D. Bragantini,Mantova,Mantova,"RAMF, AMF",RAMF,10,21.0,250000,2029-06-30,35,1655,Italy,Italy,left,0,0,no,3.86,2.068976,6.093072000000001,2.988776999999999,4.296600000000001,0.15,0.07,ITA2,Testing,2025,0.3018497986355116,0.3352646276144813,0.3165391738160269
1169,T. Begić,Frosinone,Frosinone,"LW, LCMF, RCMF",LW,10,21.0,900000,2027-06-30,22,1159,Slovenia,Slovenia,right,175,65,yes,5.28,2.176596,5.433648,2.875084,6.288905,0.21,0.05,ITA2,Testing,2025,0.3560592438697648,0.3515802387426674,0.3519061292057723
1170,A. Fiori,Mantova,Mantova,"LAMF, LW",LAMF,10,22.0,350000,2027-06-30,35,2036,Italy,Italy,right,180,70,no,5.53,3.490095,3.273497,2.699235,7.16144,0.2,0.1,ITA2,Testing,2025,0.4136953088725485,0.3905263555219849,0.4003402303708594
1171,A. Vergara,Reggiana,Reggiana,"RWF, CF, RW",RWF,11,22.0,300000,2025-06-30,32,2392,Italy,Italy,left,182,75,yes,9.67,5.345417,4.964469,4.141956,5.306039999999999,0.23,0.19,ITA2,Testing,2025,0.6866487585099371,0.6760854027124946,0.6804234742383214
1172,F. Ghedjemis,Frosinone,Frosinone,"RWF, RW",RWF,11,22.0,0,2026-06-30,21,1149,France,"France, Algeria",left,183,75,no,3.84,2.4304,3.524859,2.66076,6.031363,0.26,0.17,ITA2,Testing,2025,0.3203639593116412,0.3153748535981461,0.3158493302604747
1173,F. Ruocco,Mantova,Mantova,"LAMF, LWB",LAMF,10,24.0,500000,2028-06-30,21,907,Italy,Italy,right,170,66,no,3.77,2.582766,3.575533999999999,2.874273,6.253200000000001,0.2,0.14,ITA2,Testing,2025,0.3344888583613215,0.3324501310309877,0.3314956169382011
1174,K. Bozhanaj,Modena,Modena,"LW, AMF, LAMF",LW,10,24.0,450000,2026-06-30,27,1052,Albania,Albania,right,180,71,no,4.96,2.994222,4.875999,2.827323,7.614439999999999,0.13,0.18,ITA2,Testing,2025,0.4421165283274051,0.4298922592615915,0.4343341650895644
1175,N. Galazzi,Brescia,Brescia,"RW, AMF, RCMF",RW,10,24.0,1100000,2028-06-30,23,1574,Italy,Italy,left,182,66,no,6.46,4.058222,6.749844,4.804799999999999,5.030424,0.2,0.22,ITA2,Testing,2025,0.6518518083375741,0.645295558896485,0.6475329621737527
1176,G. Caso,Modena,Modena,"LWF, AMF, CF",LWF,11,26.0,1500000,2027-06-30,30,1920,Italy,Italy,right,172,63,no,1.97,1.269,3.843525,2.670904,5.064132,0.19,0.1,ITA2,Testing,2025,0.2260109276873419,0.2080666404069279,0.2147201058813019
1177,A. Laurienté,Sassuolo,Sassuolo,"LWF, LAMF, CF",LWF,11,26.0,10000000,2027-06-30,33,2475,France,"France, Guadeloupe",right,177,59,no,3.38,1.45671,3.564702,3.1304,4.365268,0.45,0.14,ITA2,Testing,2025,0.2908872054526204,0.2651180589287758,0.275864493674487
1178,N. Pierini,Sassuolo,Sassuolo,"LAMF, LWF, CF",LAMF,10,26.0,1700000,2026-06-30,31,1429,Italy,Italy,right,176,70,no,3.53,2.141435,4.851924,3.021252,3.273216,0.32,0.13,ITA2,Testing,2025,0.2980071008175089,0.2810586903147863,0.2874289030196094
1179,F. Di Mariano,Palermo,Palermo,"LW, RWB, RW",LW,10,29.0,1200000,2026-06-30,21,1087,Italy,Italy,right,177,68,no,5.3,2.06961,4.138624,4.30882,6.129165,0.1,0.16,ITA2,Testing,2025,0.4487909137183169,0.4451498132512573,0.4453326096380838
1180,A. Partipilo,Frosinone,Frosinone,"RW, RWF, CF",RW,10,30.0,1200000,2027-06-30,25,1336,Italy,Italy,left,181,74,yes,3.91,2.490422,6.199997999999999,4.107165,4.714606,0.31,0.12,ITA2,Testing,2025,0.4351295920926935,0.4554062498805959,0.4436251254901526
1181,D. Berardi,Sassuolo,Sassuolo,"RWF, RAMF, RW",RWF,11,30.0,10000000,2027-06-30,29,2380,Italy,Italy,left,183,72,no,6.09,3.062496,6.922548000000001,5.897619000000001,4.085198,0.24,0.3,ITA2,Testing,2025,0.6728685527262999,0.6540931259682526,0.6624842642752399
1182,F. Di Francesco,Palermo,Palermo,"LW, LAMF, LWB",LW,10,30.0,1400000,2026-06-30,29,1643,Italy,Italy,right,178,75,no,3.89,1.535443,6.848739,6.076499999999999,5.641891999999999,0.27,0.23,ITA2,Testing,2025,0.5343324154015406,0.5221266088575077,0.5268324008713652
1183,R. Insigne,Palermo,Palermo,"RW, RAMF, RWF",RW,10,31.0,1300000,2026-06-30,25,1376,Italy,Italy,left,171,65,no,3.01,1.764,5.163858,4.38416,1.766116,0.29,0.14,ITA2,Testing,2025,0.3291087031069865,0.3171074595113602,0.321103519039014
1184,F. Galuppini,Mantova,Mantova,"RAMF, RW, AMF",RAMF,10,31.0,500000,2026-06-30,34,1852,Italy,Italy,left,181,75,no,4.81,2.426788,8.841778,4.180202,4.325089,0.23,0.1,ITA2,Testing,2025,0.5501566933230072,0.5074193520808365,0.527392565428971
1185,A. Ienaga,Kawasaki Frontale,Kawasaki Frontale,"RAMF, RW",RAMF,10,38.0,200000,,16,896,Japan,Japan,left,173,70,no,3.62,2.312352,12.753104,5.626737,2.611557,0.13,0.09,JAP,Testing,2025,0.6787560097595511,0.6430106702613999,0.6598790726480992
1186,S. Kurata,Gamba Osaka,Gamba Osaka,"LW, LAMF, AMF",LW,10,36.0,100000,,18,899,Japan,Japan,right,172,68,no,6.61,3.605283,6.107092,3.006642,1.903365,0.15,0.05,JAP,Testing,2025,0.4026750587044224,0.4002614132069357,0.3996957311309566
1187,G. Haraguchi,Urawa Reds,Urawa Reds,"LAMF, AMF, LW",LAMF,10,34.0,500000,2026-01-31,18,505,Japan,Japan,right,178,72,no,8.55,3.741217999999999,4.993583,1.96425,2.1375,0.11,0.12,JAP,Testing,2025,0.4192131225259734,0.4102972438324822,0.413022026605466
1188,A. Esaka,Fagiano Okayama,Fagiano Okayama,"LWF, LCMF, RWF",LWF,11,33.0,800000,,19,1506,Japan,Japan,right,175,68,no,5.44,2.273547,7.108184,4.779258,1.97175,0.14,0.13,JAP,Testing,2025,0.4848555025231074,0.4598544113831728,0.4707923775868891
1189,Lucas Fernandes,Cerezo Osaka,Cerezo Osaka,"RAMF, RWF",RAMF,10,31.0,900000,,20,1671,Brazil,Brazil,right,174,66,no,6.73,3.878232,4.472279,4.419512999999999,5.817035999999999,0.13,0.41,JAP,Testing,2025,0.6012209587215913,0.5756258671411977,0.5872045611842585
1190,A. Čavrić,Kashima Antlers,Kashima Antlers,"RW, RAMF, CF",RW,10,31.0,0,2025-06-30,14,1014,Croatia,"Croatia, Serbia",right,186,82,no,6.04,2.842575,3.992937,2.220948,3.017784,0.2,0.16,JAP,Testing,2025,0.3009021376518685,0.302094556293637,0.2994297891710723
1191,Erik,Vissel Kobe,Vissel Kobe,"RW, RAMF, RWF",RW,10,30.0,1500000,,12,824,Brazil,Brazil,right,170,65,yes,6.55,2.948575,4.586895999999999,3.278016,3.9311,0.21,0.22,JAP,Testing,2025,0.4496993153949761,0.4441825290101806,0.4453030811678293
1192,N. Maeda,Sanfrecce Hiroshima,Sanfrecce Hiroshima,"RWF, AMF, RW",RWF,11,30.0,700000,,15,649,Japan,Japan,left,176,72,no,2.91,1.663775,4.43653,2.770218,2.636165,0.41,0.16,JAP,Testing,2025,0.2419303613459496,0.2351792865773109,0.2362998638586444
1193,Marcinho,Kawasaki Frontale,Kawasaki Frontale,"LAMF, LW",LAMF,10,30.0,900000,,18,1304,Brazil,Brazil,right,173,64,no,5.11,1.931332,4.346506,2.898585,3.588,0.31,0.07,JAP,Testing,2025,0.2686709314976791,0.266213114150527,0.2652726098924326
1194,T. Matsuda,Kyoto Sanga,Kyoto Sanga,"LWF, LW",LWF,11,29.0,600000,2026-01-31,13,672,Japan,Japan,right,163,63,no,5.22,2.81097,3.747438,1.606747,2.141592,0.16,0.12,JAP,Testing,2025,0.2206154252845705,0.2199722907684596,0.2179848195066957
1195,K. Yuruki,Vissel Kobe,Vissel Kobe,"LWF, LAMF, LW",LWF,11,29.0,900000,,10,574,Japan,Japan,right,183,70,no,3.45,1.41,4.386369000000001,4.232552999999999,3.606026,0.13,0.12,JAP,Testing,2025,0.309689362719121,0.3009155579685396,0.3032451681252134
1196,M. Okugawa,Kyoto Sanga,Kyoto Sanga,"RWF, RW, LWF",RWF,11,29.0,1500000,2026-06-30,18,1037,Japan,Japan,right,177,68,no,6.94,4.251323999999999,3.213045,1.99342,2.083428,0.29,0.11,JAP,Testing,2025,0.3398812172331653,0.365423565585236,0.3507353222936929
1197,H. Nakahara,Shimizu S-Pulse,Shimizu S-Pulse,"RAMF, RW, AMF",RAMF,10,28.0,500000,,16,756,Japan,Japan,left,169,66,yes,4.88,2.73504,2.737,2.61717,3.213825,0.07,0.2,JAP,Testing,2025,0.2750765509001056,0.2593161003272077,0.2650261850689888
1198,Juan Alano,Gamba Osaka,Gamba Osaka,"LAMF, RW, LW",LAMF,10,28.0,900000,,14,871,Brazil,Brazil,right,172,69,no,7.54,3.515785,5.9914,2.79,2.894141,0.12,0.2,JAP,Testing,2025,0.4710967351201988,0.4617656001946182,0.4648510454542721
1199,Y. Koizumi,Kashiwa Reysol,Kashiwa Reysol,"RWF, AMF, RCMF",RWF,11,28.0,600000,,18,1563,Japan,Japan,right,172,63,no,6.79,3.685292,9.158071,4.493853,3.743986,0.13,0.08,JAP,Testing,2025,0.6313123423387891,0.6066587508052861,0.6178572021840527
1200,T. Nishimura,Machida Zelvia,Machida Zelvia,"RWF, AMF, RW",RWF,11,28.0,1100000,,15,1269,Japan,Japan,right,178,73,no,3.97,2.271518,2.341674,1.350414,2.126172,0.25,0.05,JAP,Testing,2025,0.09733188749557983,0.100864914313552,0.0964304515542978
1201,Capixaba,Shimizu S-Pulse,Shimizu S-Pulse,"LW, LAMF, LWB",LW,10,28.0,800000,,14,1078,Brazil,Brazil,left,170,64,no,8.01,4.006867,4.174452,2.340117,4.757999999999999,0.15,0.05,JAP,Testing,2025,0.452527567989171,0.4298571673110892,0.4395375027224293
