Unnamed: 0,Atleta,Equipe,Equipe_Janela_Análise,Posição,Posição_Wyscout,Código_Posição_Wyscout,Idade,Valor_Mercado,Fim_Contrato,Jogos,Minutos,Nacionalidade,Passaporte,Pé,Altura,Peso,Empréstimo,Ações_Defensivas_BemSucedidas,Passes_Longos_Certos,Passes_Frontais_Certos,Passes_Progressivos_Certos,Ações_Ofensivas_BemSucedidas,Duelos_Ofensivos_Ganhos,Dribles_BemSucedidos,Corridas_Progressivas,Passes_TerçoFinal_Certos,Liga,Base,Versão_Temporada,RF_Rating,ET_Rating,Rating
3,C. Benavidez,Deportivo Alavés,Deportivo Alavés,"RDMF, RCMF",RDMF,7,26,0,2026-06-30,29,1333,Uruguay,"Uruguay, Italy",right,180,77,no,12.36,2.158853,6.547068,3.44533,0.95,0.81,0.2,0.41,3.985659999999999,SPA1,Testing,2024,0.5886395387065577,0.6695443442931454,0.6290919414998515
4,Johnny Cardoso,Real Betis,Real Betis,"LDMF, RDMF, RCMF",LDMF,7,22,0,2029-06-30,17,1472,United States,"United States, Italy",right,186,76,no,11.07,1.345204,7.886969999999999,2.628304,0.98,2.812904000000001,0.7962990000000001,0.67,3.485204,SPA1,Testing,2024,0.4967445025575469,0.5499774845808733,0.5233609935692101
5,Beñat Prados,Athletic Bilbao,Athletic Bilbao,"LDMF, RDMF, LCMF",LDMF,7,23,0,2025-06-30,26,1587,Spain,Spain,right,178,67,no,12.19,1.303254,8.788542,3.007871,1.3,2.099484,0.793288,1.25,3.8556,SPA1,Testing,2024,0.5281148959444857,0.6033824136447595,0.5657486547946227
6,I. Rakitić,Al Shabab,Al Shabab,"LDMF, LCMF, AMF",LDMF,7,36,0,2025-06-30,19,1670,Switzerland,"Switzerland, Croatia",right,184,78,no,7.01,5.386936,10.884083,7.439278000000001,2.53,1.888277,0.863946,1.19,7.116695999999999,SPA1,Testing,2024,0.7129593937284349,0.7581878768521828,0.7355736352903088
7,Omar Mascarell,Mallorca,Mallorca,"DMF, RCMF, LCMF",DMF,7,31,0,2026-06-30,29,1735,Spain,Spain,right,181,76,no,9.96,2.646489,8.609616,3.83955,0.16,0.9343480000000001,0.103323,0.47,4.76928,SPA1,Testing,2024,0.5171833471894189,0.570625588577414,0.5439044678834164
8,I. Baba,Almería,Almería,"RDMF, RCMF, LDMF",RDMF,7,28,0,2024-06-30,27,1751,Ghana,"Ghana, Spain",right,182,74,yes,9.51,1.080742,7.299876,3.030968,1.28,3.18967,0.9225,0.1,2.92714,SPA1,Testing,2024,0.272799906977522,0.3130474070250058,0.2929236570012639
9,M. Perrone,Las Palmas,Las Palmas,DMF,DMF,7,21,0,2024-12-03,29,1801,Argentina,"Argentina, Spain",left,177,67,yes,9.29,1.25001,14.541317,5.25,0.85,1.55006,0.50001,0.5,6.450345,SPA1,Testing,2024,0.5702311128230584,0.577316075026669,0.5737735939248637
10,Pablo Barrios,Atlético Madrid,Atlético Madrid,"DMF, LCMF, RCMF",DMF,7,20,0,2028-06-30,26,1815,Spain,Spain,right,181,75,no,9.42,1.485573,9.17282,3.965170000000001,2.33,3.072492,1.688095,1.34,4.81046,SPA1,Testing,2024,0.4120604208658241,0.45401822214798,0.4330393215069021
11,P. Ciss,Rayo Vallecano,Rayo Vallecano,"RDMF, LDMF, RCMF",RDMF,7,30,0,2025-06-30,32,1858,Senegal,Senegal,right,186,74,no,10.75,1.98586,9.44271,4.019869000000001,1.36,2.17755,0.77238,0.48,4.21225,SPA1,Testing,2024,0.6134386501517906,0.6630473525585378,0.6382430013551641
12,Mikel Vesga,Athletic Bilbao,Athletic Bilbao,"LDMF, RDMF",LDMF,7,31,0,2027-06-30,29,1869,Spain,Spain,left,191,84,no,9.53,1.781688,9.436,4.481676,0.96,0.481676,0.096,0.34,4.57596,SPA1,Testing,2024,0.4439985107839526,0.482118083266079,0.4630582970250158
13,Beñat Turrientes,Real Sociedad,Real Sociedad,"DMF, LCMF",DMF,7,22,0,2027-06-30,29,1877,Spain,Spain,right,181,70,no,6.23,1.102695,5.128121999999999,2.256072,2.49,3.834094,1.777475,1.29,2.400048,SPA1,Testing,2024,0.0,0.0,0.0
14,F. de Jong,Barcelona,Barcelona,"LDMF, LCMF, RDMF",LDMF,7,27,0,2026-06-30,22,2038,Netherlands,Netherlands,right,181,74,no,6.76,2.649606,20.53344,8.350952999999999,2.34,2.739198,1.324377,3.53,10.822644,SPA1,Testing,2024,0.6339045172124576,0.7061885042570863,0.670046510734772
15,Iker Muñoz,Osasuna,Osasuna,"DMF, LCMF",DMF,7,21,0,2027-06-30,29,2056,Spain,Spain,right,180,69,no,9.59,2.581752,7.922322,3.81036,1.09,2.188032,0.7028220000000001,0.48,4.64172,SPA1,Testing,2024,0.4904114473844711,0.5244743286618192,0.5074428880231452
16,D. Lopy,Almería,Almería,"RDMF, RCMF, LCMF",RDMF,7,22,0,2029-06-30,30,2145,Senegal,Senegal,right,186,80,no,8.14,1.678592,6.378056,2.686888,1.51,3.565023,0.9239999999999999,0.92,3.605105,SPA1,Testing,2024,0.1094205968644036,0.11621767789634,0.1128191373803718
17,Lucas Torró,Osasuna,Osasuna,"DMF, LCMF, LDMF",DMF,7,29,0,2027-06-30,30,2149,Spain,Spain,right,190,79,no,9.55,1.175,7.412725999999999,2.30514,0.75,0.8781399999999999,0.337782,0.17,2.509828,SPA1,Testing,2024,0.2650988685735114,0.2832970037742016,0.2741979361738566
18,Marc Roca,Real Betis,Real Betis,"LDMF, LCMF",LDMF,7,27,0,2026-06-30,26,2186,Spain,Spain,left,184,74,yes,9.1,3.252644,12.309744,5.63922,0.99,1.564938,0.413595,0.62,5.763776999999999,SPA1,Testing,2024,0.6501963158614468,0.6808457800956083,0.6655210479785275
19,G. Rodríguez,Real Betis,Real Betis,"RDMF, RCMF",RDMF,7,30,0,2024-06-30,26,2245,Argentina,"Argentina, Italy",right,185,80,no,11.06,3.206234,10.423375,4.207019,0.76,2.245025,0.40002,0.16,4.687308000000001,SPA1,Testing,2024,0.7625051469558402,0.843626557304079,0.8030658521299596
20,Iñigo Ruiz de Galarreta,Athletic Bilbao,Athletic Bilbao,"RDMF, LDMF, RCMF",RDMF,7,30,0,2025-06-30,30,2341,Spain,Spain,right,175,70,no,7.23,2.34804,9.150582,4.6926,1.69,2.766852,1.075516,0.77,5.192961,SPA1,Testing,2024,0.2172283257162463,0.2164695929742192,0.2168489593452327
21,B. Soumaré,Sevilla,Sevilla,"DMF, RCMF, LCMF",DMF,7,25,0,2026-06-30,28,2552,France,"France, Senegal",right,188,82,yes,6.24,1.413885,8.748474,2.610076,0.63,1.867025,0.528,0.95,4.483063,SPA1,Testing,2024,0.03572688596708942,0.04286068391949634,0.03929378494329288
22,Antonio Blanco,Deportivo Alavés,Deportivo Alavés,"RDMF, LDMF, RCMF",RDMF,7,23,0,2027-06-30,33,2645,Spain,Spain,right,176,69,no,9.87,2.858339,9.324660000000002,4.560248000000001,1.02,2.075172,0.546183,0.54,3.77945,SPA1,Testing,2024,0.5840953988432669,0.6253921401909239,0.6047437695170954
23,Samú Costa,Mallorca,Mallorca,"DMF, LCMF, RCMF",DMF,7,23,0,2028-06-30,36,2738,Portugal,Portugal,left,185,84,no,11.8,2.235114,8.11652,3.748784,0.89,1.54422,0.39311,0.23,3.716088000000001,SPA1,Testing,2024,0.6522792709185838,0.7520398885654344,0.702159579742009
24,L. Robertone,Almería,Almería,"LDMF, LCMF, RCMF",LDMF,7,27,0,2028-06-30,35,2812,Argentina,"Argentina, Italy",right,169,66,no,10.11,2.688,9.187074,4.448128,1.47,2.109982,0.48125,0.93,4.194736000000001,SPA1,Testing,2024,0.6049608165323987,0.6548494137786942,0.6299051151555465
25,Koke,Atlético Madrid,Atlético Madrid,"DMF, LCMF",DMF,7,32,0,2025-06-30,37,2914,Spain,Spain,right,176,74,no,8.09,4.166344,18.097456,7.440538,0.59,0.956154,0.2775,0.59,8.026624,SPA1,Testing,2024,0.803743129348176,0.8936461899409227,0.8486946596445494
26,Martín Zubimendi,Real Sociedad,Real Sociedad,DMF,DMF,7,25,0,2027-06-30,33,3122,Spain,Spain,right,181,74,no,7.01,1.6731,10.842179,4.292782,0.95,1.2981,0.487806,1.12,5.102447999999999,SPA1,Testing,2024,0.1504296893633954,0.1522224013809954,0.1513260453721954
27,Guevara,Deportivo Alavés,Deportivo Alavés,"LDMF, LCMF, RDMF",LDMF,7,26,0,2027-06-30,38,3264,Spain,Spain,right,180,73,no,8.52,2.508643,9.817164,4.577000999999999,1.21,2.510856,0.879956,1.35,4.546644,SPA1,Testing,2024,0.3897234296272397,0.4257645615875065,0.4077439956073731
28,Kirian Rodríguez,Las Palmas,Las Palmas,"DMF, LCMF",DMF,7,28,0,2028-06-30,37,3531,Spain,Spain,right,180,72,no,6.17,2.21837,16.723158,6.347973,1.55,1.680806,0.5097079999999999,1.3,7.465694000000001,SPA1,Testing,2024,0.5395846305981293,0.5199734582103078,0.5297790444042185
0,A. Jankewitz,Winterthur,Winterthur,"RDMF, RCMF",RDMF,7,22,0,2025-06-30,18,1494,Switzerland,"Switzerland, Cameroon",right,185,80,yes,8.37,2.351232,7.227028000000001,3.794,2.17,3.433320000000001,1.445938,0.9,3.553649999999999,SWZ,Testing,2024,0.2535608948861209,0.2892023445151227,0.2713816197006218
1,M. Stevanović,St. Gallen,St. Gallen,"DMF, RCMF, AMF",DMF,7,22,0,2025-06-30,31,1543,Switzerland,"Switzerland, Serbia",right,185,75,no,9.57,1.226772,7.69867,3.269,1.05,1.69176,0.468,0.52,3.673718,SWZ,Testing,2024,0.4645312163488081,0.376570667585888,0.420550941967348
2,C. Niasse,Young Boys,Young Boys,"DMF, LCMF, RCMF",DMF,7,24,0,2026-06-30,30,2132,France,"France, Senegal",right,188,80,no,11.02,1.3521,8.273747,3.337873,1.39,2.364075,1.012742,0.63,3.927546,SWZ,Testing,2024,0.5413598560863608,0.5083032715604453,0.524831563823403
3,S. Lauper,Young Boys,Young Boys,"DMF, LCMF, RCMF",DMF,7,27,0,2027-06-30,30,2421,Switzerland,Switzerland,right,185,77,no,8.66,2.937704,10.926669,5.871824,0.67,0.8184,0.186648,0.45,6.060562,SWZ,Testing,2024,1.0,1.0,1.0
4,L. Zuffi,Winterthur,Winterthur,"LDMF, LCMF",LDMF,7,34,0,2025-06-30,31,2652,Switzerland,Switzerland,left,182,76,no,6.48,1.155966,9.843855000000001,3.630425,1.05,1.085292,0.578034,0.27,3.49454,SWZ,Testing,2024,0.0,0.0,0.0
5,B. Stillhart,Winterthur,Winterthur,"RDMF, LCB, LDMF",RDMF,7,30,0,2026-06-30,36,2857,Switzerland,Switzerland,right,177,69,no,7.25,2.96244,11.467911,4.885775,0.79,0.9460500000000001,0.316,0.72,4.125261,SWZ,Testing,2024,0.6941090683462224,0.5664746966483526,0.6302918824972874
6,Jordi Quintillà,St. Gallen,St. Gallen,"DMF, RCMF",DMF,7,30,0,2025-06-30,32,3064,Spain,Spain,left,181,71,no,9.11,1.262754,8.491520000000001,3.34714,1.41,1.848,0.677544,0.88,3.640419,SWZ,Testing,2024,0.386428828699021,0.3075149514310395,0.3469718900650302
7,B. Cespedes,Yverdon Sport,Yverdon Sport,"DMF, RCMF, LCMF",DMF,7,28,0,2025-06-30,36,3202,Bolivia,"Bolivia, Switzerland",right,181,72,no,8.24,3.066684,8.993928,3.908379,1.01,1.995552,0.6439579999999999,0.45,3.291002,SWZ,Testing,2024,0.358366858266985,0.4022247570484629,0.3802958076577239
8,A. Jashari,Luzern,Luzern,"DMF, LCMF",DMF,7,21,0,2026-06-30,37,3336,Switzerland,"Switzerland, North Macedonia",left,181,82,no,6.99,2.991744,10.438979,5.962712,3.29,3.722040000000001,1.943838,1.48,5.583377999999999,SWZ,Testing,2024,0.872485740269669,0.8745544585673085,0.8735200994184886
0,O. Çelik,Samsunspor,Samsunspor,"RDMF, RCMF, DMF",RDMF,7,32,0,2024-06-30,24,908,Turkey,Turkey,right,182,71,no,9.32,0.992672,6.840411,3.86377,0.79,1.880424,0.693,0.5,3.472,TUR,Testing,2024,0.3649452149397475,0.3640019303565806,0.364473572648164
1,Y. Ackah,Kayserispor,Kayserispor,"RDMF, DMF, RCMF",RDMF,7,24,0,2026-06-30,20,974,Ghana,Ghana,right,169,65,no,8.96,1.481841,8.315052000000001,3.231998,0.55,1.941558,0.4625,0.46,3.694053,TUR,Testing,2024,0.3464567248495679,0.3417937208147535,0.3441252228321607
2,A. Đokanović,Manisa F.K.,Manisa F.K.,"RDMF, DMF, LCMF",RDMF,7,23,0,2027-06-30,15,979,Bosnia and Herzegovina,Bosnia and Herzegovina,right,180,70,yes,8.09,1.285,6.527671000000002,2.392,0.92,2.389964,0.8289749999999999,0.55,3.674853,TUR,Testing,2024,0.1326170503098666,0.1535853821025446,0.1431012162062056
3,A. Bertolacci,Fatih Karagümrük,Fatih Karagümrük,"LDMF, RDMF, DMF",LDMF,7,33,0,2025-06-30,17,994,Italy,Italy,left,179,72,yes,6.61,3.170552,16.120952,8.1504,0.63,2.265288,0.182,1.27,7.969556000000001,TUR,Testing,2024,0.6092129588724449,0.6377062992682109,0.6234596290703279
4,B. Kutlu,Galatasaray,Galatasaray,"LDMF, LB, LCB",LDMF,7,26,0,2026-06-30,22,1097,Switzerland,"Switzerland, Turkey",left,186,77,no,10.99,2.378123,15.669302,7.873614,1.72,1.067352,0.4919999999999999,2.3,4.921556,TUR,Testing,2024,0.9230305735595805,0.9022277444040805,0.9126291589818305
5,U. Güneş,Trabzonspor,Trabzonspor,"LDMF, AMF, LCMF",LDMF,7,24,0,2027-06-30,24,1158,Germany,"Germany, Turkey",left,177,70,no,8.39,0.856772,5.283615999999999,2.176488,1.71,2.411586,0.93,0.47,3.340676,TUR,Testing,2024,0.1835549366689635,0.1548861668356922,0.1692205517523278
6,O. Ergün,İstanbul Başakşehir,İstanbul Başakşehir,"DMF, RCMF, RDMF",DMF,7,31,0,2024-06-30,21,1230,Turkey,Turkey,right,185,77,no,9.73,1.904724,8.7804,3.513285,0.73,0.9532600000000001,0.22,0.59,4.096314,TUR,Testing,2024,0.4988348703191604,0.4842035797764169,0.4915192250477887
7,Maestro,Adana Demirspor,Adana Demirspor,"LDMF, RCMF, RDMF",LDMF,7,20,0,2024-06-30,13,1233,Angola,Angola,right,172,64,no,9.56,0.946082,8.538642,3.358919999999999,1.24,2.847594,1.168776,1.09,4.302498,TUR,Testing,2024,0.4277933452500864,0.4201783736600137,0.4239858594550501
8,M. Bourabia,Kayserispor,Kayserispor,"LDMF, RCMF",LDMF,7,32,0,2024-06-30,13,1284,France,"France, Morocco",right,183,73,no,6.24,2.805748,7.992618,4.207131,1.75,2.384373,1.05,0.98,3.716652,TUR,Testing,2024,0.1175225332587395,0.1456920473704764,0.131607290314608
9,D. Kourbelis,Fatih Karagümrük,Fatih Karagümrük,"DMF, LCMF, RDMF",DMF,7,30,0,2025-06-30,18,1289,Greece,Greece,right,181,74,yes,10.61,2.094,10.056928,3.91221,0.35,1.18561,0.21,0.42,3.42285,TUR,Testing,2024,0.5634800861125158,0.6072002949954106,0.5853401905539631
10,G. Aburjania,Hatayspor,Hatayspor,"LDMF, LCMF",LDMF,7,29,0,2025-06-30,20,1364,Georgia,Georgia,right,185,75,no,7.59,1.518066,8.711702999999998,3.957554,1.06,2.311296,0.5266930000000001,0.46,3.628828,TUR,Testing,2024,0.2171549707691784,0.2187178247027475,0.217936397735963
11,O. Shukurov,Kayserispor,Kayserispor,"LDMF, LCMF, RDMF",LDMF,7,27,0,2025-06-30,29,1377,Uzbekistan,Uzbekistan,right,183,74,no,7.19,1.110417,11.17384,3.92292,1.18,1.83141,0.718634,1.11,3.788472000000001,TUR,Testing,2024,0.1953043037789884,0.1943712936682205,0.1948377987236044
12,Y. Konak,Sivasspor,Sivasspor,DMF,DMF,7,17,0,,17,1392,Turkey,Turkey,right,181,72,no,11.06,2.00078,7.17985,2.973861,0.78,1.68234,0.585,0.52,2.779798,TUR,Testing,2024,0.5042530244187478,0.5186759021201504,0.511464463269449
13,A. Hadžiahmetović,Beşiktaş,Beşiktaş,"DMF, LCMF",DMF,7,26,0,2027-06-30,20,1622,Denmark,"Denmark, Bosnia and Herzegovina",right,179,70,no,6.71,4.324644,12.48325,6.605249,1.11,1.66465,0.497636,1.0,6.49134,TUR,Testing,2024,0.6177270592705688,0.6096135306184259,0.6136702949444973
14,E. Rakip,Antalyaspor,Antalyaspor,"RDMF, DMF, LCMF",RDMF,7,28,0,2025-06-30,30,1636,Sweden,"Sweden, North Macedonia",right,179,71,no,12.32,1.81845,7.374191999999999,3.135,1.32,2.47744,1.103292,0.66,2.808828,TUR,Testing,2024,0.5015012543931764,0.5157060253959296,0.5086036398945529
15,B. Stambouli,Reims,Reims,"LDMF, RDMF, RCMF",LDMF,7,33,0,2024-06-30,22,1662,France,"France, Algeria",right,180,80,no,7.42,3.14145,9.475,5.413034,1.14,1.947313,0.6521250000000001,0.81,4.494216,TUR,Testing,2024,0.3958761359412351,0.3967950783095915,0.3963356071254133
16,M. Pala,Rizespor,Rizespor,"RDMF, LDMF, RCMF",RDMF,7,23,0,2024-06-30,26,1765,Turkey,Turkey,right,172,68,no,9.33,1.939036,5.761889999999999,1.93626,2.45,4.028402000000001,1.889602,1.78,2.398464,TUR,Testing,2024,0.3263500624553541,0.3282548475093416,0.3273024549823478
17,S. Feghouli,Fatih Karagümrük,Fatih Karagümrük,"RDMF, RCMF, DMF",RDMF,7,34,0,2024-06-30,28,1792,France,"France, Algeria",right,177,75,no,6.83,2.761378,12.352004,6.683892000000001,1.41,1.859741,0.7060919999999998,0.7,7.08,TUR,Testing,2024,0.495426170401529,0.4876974198602129,0.4915617951308709
18,F. Tait,Samsunspor,Samsunspor,"LDMF, LCMF",LDMF,7,31,0,2026-06-30,28,1805,France,France,right,176,73,no,7.48,2.343186,10.220172,4.834118,1.5,3.390186,0.945642,1.1,6.433636,TUR,Testing,2024,0.3303050289917476,0.3491179315298645,0.3397114802608061
19,B. Ndiaye,Pendikspor,Pendikspor,"LDMF, LCMF, RDMF",LDMF,7,33,0,2024-06-30,22,1855,Senegal,Senegal,right,180,81,no,6.06,1.502797,8.77968,4.218912,2.47,5.241257999999999,1.797891,1.94,4.417782,TUR,Testing,2024,0.1290526694533153,0.1367456985290027,0.132899183991159
20,G. Sağlam,Hatayspor,Hatayspor,"RDMF, DMF, LCMF",RDMF,7,26,0,2026-06-30,34,1937,Germany,"Germany, Turkey",right,178,72,no,7.76,3.392102,8.366061,4.83128,1.16,1.438997,0.6964100000000001,0.6,5.620965,TUR,Testing,2024,0.4277344877188987,0.4093372044266659,0.4185358460727823
21,Y. Aït Bennasser,Samsunspor,Samsunspor,"RDMF, RCMF, LDMF",RDMF,7,27,0,2025-06-30,28,2075,France,"France, Morocco",right,184,74,no,10.5,2.556528,10.583054,5.41914,0.56,0.7392,0.217831,0.39,4.942538000000001,TUR,Testing,2024,0.7421973845226854,0.7490572697071606,0.745627327114923
22,T. Antalyalı,Samsunspor,Samsunspor,"LDMF, RDMF, LCMF",LDMF,7,29,0,2026-06-30,28,2104,Turkey,Turkey,right,180,71,yes,7.91,2.483776,7.914059999999999,4.06164,1.5,2.18196,0.81435,0.94,3.466008,TUR,Testing,2024,0.2954845568600382,0.3026940092423086,0.2990892830511734
23,O. Özçiçek,Gaziantep,Gaziantep,"DMF, LCMF, RCMF",DMF,7,25,0,,29,2210,Turkey,Turkey,right,172,65,yes,5.82,1.752975,5.745,2.609243,2.0,2.933658,1.1802,0.94,3.254845000000001,TUR,Testing,2024,0.0,0.0,0.0
24,L. Fer,Alanyaspor,Alanyaspor,"LDMF, LCMF, RCMF",LDMF,7,34,0,2024-06-30,33,2220,Netherlands,"Netherlands, Curaçao",right,188,79,no,7.18,1.458645,8.348032,3.4839,1.18,1.744879,0.566091,0.61,4.985352,TUR,Testing,2024,0.1537954561046119,0.1662885123240934,0.1600419842143527
25,T. Ciğerci,Ankaragücü,Ankaragücü,"DMF, LDMF, LCMF",DMF,7,32,0,2025-06-30,27,2229,Germany,"Germany, Turkey",right,185,86,no,9.89,3.956859,17.197257,7.591032000000001,1.57,1.57608,0.6488970000000001,0.89,8.35497,TUR,Testing,2024,1.0,1.0,1.0
26,A. Lusamba,Pendikspor,Pendikspor,"LDMF, RDMF, LCMF",LDMF,7,27,0,2025-06-30,28,2278,France,"France, Congo DR",right,180,71,yes,6.28,2.29464,8.494311,4.263999999999999,1.46,2.213318,0.9075359999999999,0.59,4.105569,TUR,Testing,2024,0.1254226303864606,0.1427251026391293,0.1340738665127949
27,Fred,Fenerbahçe,Fenerbahçe,"LDMF, LCMF",LDMF,7,31,0,2027-06-30,25,2287,Brazil,Brazil,left,169,62,no,7.71,2.67552,12.557556,6.4534,2.32,2.913305,0.98564,1.34,6.176604,TUR,Testing,2024,0.5331552659059243,0.5439875274295984,0.5385713966677613
28,K. Demirbay,Galatasaray,Galatasaray,"LDMF, RDMF, LCMF",LDMF,7,30,0,2026-06-30,34,2402,Germany,"Germany, Turkey",left,183,75,no,7.91,3.22183,14.31654,7.342133,1.76,1.797243,0.6739459999999999,1.2,7.15307,TUR,Testing,2024,0.6333270410475257,0.6693016062689492,0.6513143236582374
29,C. Massanga,Hatayspor,Hatayspor,"DMF, RDMF, RCMF",DMF,7,24,0,,30,2508,Congo,Congo,right,172,78,no,8.36,2.833016,9.474652,5.275825,0.83,1.469633,0.39285,0.54,5.346750000000001,TUR,Testing,2024,0.5079385949483315,0.4862066971406352,0.4970726460444834
30,S. Nzonzi,Konyaspor,Konyaspor,"LDMF, LCMF, DMF",LDMF,7,35,0,2024-06-30,33,2595,France,"France, Congo DR",right,196,89,no,5.83,1.94024,13.630752,5.720312,0.73,0.765,0.381316,0.69,5.789159999999999,TUR,Testing,2024,0.3860430989749154,0.3382083673941899,0.3621257331845527
31,B. Özdemir,Trabzonspor,Trabzonspor,"RDMF, DMF, LDMF",RDMF,7,26,0,2025-06-30,32,2604,Turkey,Turkey,right,187,76,yes,10.23,3.834656,11.681232,6.29413,1.0,1.902997,0.585528,0.66,6.189783,TUR,Testing,2024,0.9058752552293363,0.918489105994677,0.9121821806120067
32,J. Kałuziński,Antalyaspor,Antalyaspor,"DMF, RCMF, RDMF",DMF,7,21,0,2026-06-30,31,2609,Poland,Poland,right,184,74,no,7.0,2.241675,11.4219,5.10453,0.86,1.138354,0.412143,0.66,5.69511,TUR,Testing,2024,0.3010582002226483,0.3004042883100114,0.3007312442663299
33,I. Yüksek,Fenerbahçe,Fenerbahçe,"RDMF, LDMF, DMF",RDMF,7,25,0,2027-06-30,32,2609,Turkey,Turkey,right,183,77,no,10.56,1.79118,12.283576,6.137148000000001,1.69,2.414,1.309698,1.66,5.691959999999999,TUR,Testing,2024,0.8675011853571991,0.8280411919548722,0.8477711886560357
34,K. Yılmaz,Kayserispor,Kayserispor,"RDMF, LDMF, DMF",RDMF,7,23,0,2026-06-30,29,2676,Turkey,Turkey,right,178,70,yes,8.91,3.39822,12.545536,5.752020000000001,0.47,0.805,0.23335,0.71,5.383027000000001,TUR,Testing,2024,0.6322457038867824,0.6231823943463056,0.6277140491165439
35,J. Shelvey,Rizespor,Rizespor,"RDMF, LDMF, RCMF",RDMF,7,32,0,2025-06-30,32,2912,England,"England, Republic of Ireland",right,184,80,yes,5.35,6.089094000000001,12.08708,8.285172,1.98,1.482624,0.8357700000000001,1.39,7.323371999999999,TUR,Testing,2024,0.6698783893434636,0.7349879809747069,0.7024331851590851
36,E. Akbaba,Adana Demirspor,Adana Demirspor,"RDMF, AMF, CF",RDMF,7,31,0,2024-06-30,35,3130,France,"France, Turkey",left,178,65,no,7.33,2.504073,6.125724,3.3957,2.79,3.682219,1.468248,1.06,3.505824,TUR,Testing,2024,0.1477078592922321,0.1747765033516996,0.1612421813219658
37,G. Gül,Kasımpaşa,Kasımpaşa,"RDMF, DMF",RDMF,7,25,0,2025-06-30,38,3212,Germany,"Germany, Turkey",right,180,78,no,8.38,2.439294,7.790937,4.871986,1.01,1.151539,0.3375,0.84,3.757467999999999,TUR,Testing,2024,0.4087604364727093,0.3760038662530016,0.3923821513628555
38,Richard,Alanyaspor,Alanyaspor,"RDMF, RCMF",RDMF,7,30,0,2025-06-30,34,3240,Brazil,Brazil,right,191,76,no,11.69,1.0855,7.474379,2.554934,0.69,1.583764,0.28,0.14,3.1944,TUR,Testing,2024,0.4346892905060009,0.462113721758503,0.4484015061322519
39,L. Torreira,Galatasaray,Galatasaray,"RDMF, RCMF, LDMF",RDMF,7,28,0,2026-06-30,37,3393,Uruguay,"Uruguay, Spain",right,166,60,no,10.48,2.78683,15.804592,7.955088,0.82,1.562418,0.396798,0.64,7.902223999999999,TUR,Testing,2024,0.9239219150026673,0.9295677245584625,0.9267448197805649
40,S. Dikmen,Konyaspor,Konyaspor,"RDMF, RCMF, LDMF",RDMF,7,30,0,2024-06-30,40,3777,Turkey,Turkey,right,179,75,no,6.48,2.0237,8.077209,3.647745,0.91,1.309048,0.5727749999999999,0.62,3.59903,TUR,Testing,2024,0.07389388727176059,0.07588619991865138,0.07489004359520599
41,A. Kara,Kasımpaşa,Kasımpaşa,"LDMF, LCMF",LDMF,7,31,0,2025-06-30,40,3837,Turkey,Turkey,right,186,84,no,6.87,1.925154,10.41348,4.6638,1.88,1.526355,0.6808320000000001,1.1,5.74943,TUR,Testing,2024,0.2882477082214439,0.267037833148652,0.2776427706850479
0,S. Ezatolahi,Shabab Al Ahli Dubai,Shabab Al Ahli Dubai,"RDMF, RCMF, LCMF",RDMF,7,27,0,2024-06-30,12,908,Iran,Iran,right,190,78,no,7.24,4.756542,12.090322,7.333830000000001,1.69,1.983635,0.5925,0.59,7.827840000000001,UAE,Testing,2024,0.5212775221967557,0.5070835146188432,0.5141805184077994
1,Nizar Al Rashdan,Emirates,Emirates,"DMF, RCMF, LCMF",DMF,7,25,0,,10,921,Jordan,Jordan,right,183,74,yes,8.89,2.05239,7.624091999999999,3.324288,3.71,4.495,2.44375,1.07,3.518256,UAE,Testing,2024,0.4064610300705495,0.4027256342581008,0.4045933321643251
2,Waleed Hussain,Khorfakkan,Khorfakkan,"DMF, LCMF, LDMF",DMF,7,32,0,,17,1219,United Arab Emirates,United Arab Emirates,right,161,0,no,7.01,2.362108,9.453686,4.798071,0.3,1.181568,0.22,0.37,3.985544,UAE,Testing,2024,0.06766874988225603,0.06284547209290091,0.06525711098757847
3,Park Yong-Woo,Al Ain,Al Ain,"DMF, LDMF, RDMF",DMF,7,30,0,,16,1402,Korea Republic,Korea Republic,right,188,79,no,7.25,3.464436,16.23867,6.0962,0.64,0.899079,0.255391,0.45,8.021756,UAE,Testing,2024,0.3627407252218781,0.3577265316902004,0.3602336284560392
4,G. Poblete,Al Wasl,Al Wasl,"DMF, LDMF, RDMF",DMF,7,31,0,2025-06-30,15,1447,Argentina,"Argentina, Chile",right,176,71,no,7.28,3.235456000000001,11.132484,5.906615,0.75,1.93017,0.496,0.62,6.466377,UAE,Testing,2024,0.3053575925638454,0.2762683209856238,0.2908129567747346
5,A. Tshibola,Hatta,Hatta,"DMF, RCMF, LCMF",DMF,7,29,0,2024-05-31,17,1487,England,"England, Congo DR",right,190,81,no,8.47,3.27,11.254032,5.808240000000001,1.39,2.3595,0.9088719999999999,0.61,5.387388,UAE,Testing,2024,0.5439582915298498,0.5299944722038451,0.5369763818668474
6,Majid Rashid,Al Sharjah,Al Sharjah,"LDMF, LCMF, RDMF",LDMF,7,24,0,2028-06-30,23,1828,United Arab Emirates,United Arab Emirates,right,175,70,no,9.7,0.938204,6.892288000000001,2.56224,0.64,1.771875,0.393856,0.34,2.949882,UAE,Testing,2024,0.3668605202345799,0.3749562243965233,0.3709083723155516
