Unnamed: 0,Atleta,Equipe,Equipe_Janela_Análise,Posição,Posição_Wyscout,Código_Posição_Wyscout,Idade,Valor_Mercado,Fim_Contrato,Jogos,Minutos,Nacionalidade,Passaporte,Pé,Altura,Peso,Empréstimo,Duelos_Aéreos_Ganhos,Passes_Curtos_Médios_Certos,Passes_Longos_Certos,Passes_Progressivos_Certos,Defesas,Gols_Evitados,Saídas,Interceptações.1,xG_Evitado,Finalizações_por_Gol_Sofrido,Liga,Base,Versão_Temporada,RF_Rating,ET_Rating,Rating
1161,N. Fedorivskyi,Obolon,Obolon,GK,GK,0,29,300000,2025-06-30,16,1546,Ukraine,Ukraine,right,185,75,no,0.35,10.7668,7.217933999999999,5.530384000000001,61.11,0.0009197999999999999,0.87,1.86,-0.04487179487179471,2.570552147239264,UKR,Testing,2025,0.2670682524252865,0.3105213335719407,0.2900831243808606
1162,M. Mekhaniv,Livyi Bereh,Livyi Bereh,GK,GK,0,28,250000,2026-06-30,30,2908,Ukraine,Ukraine,right,184,0,no,0.435568,5.881568000000001,8.664840000000002,7.77219,69.05,0.0002576,2.23,1.76,0.02419354838709675,3.223140495867769,UKR,Testing,2025,0.4383922836764306,0.5316311841748073,0.4871754011825192
1163,D. Riznyk,Shakhtar Donetsk,Shakhtar Donetsk,GK,GK,0,26,7000000,2027-12-31,24,2274,Ukraine,Ukraine,right,191,85,no,0.12,18.763388,4.711243,3.840143,72.31,2.07e-05,0.99,1.15,-0.01428571428571423,3.619718309859155,UKR,Testing,2025,0.3447260035524057,0.3959055694670494,0.3719677880716264
1164,A. Kozhukhar,Veres,Veres,GK,GK,0,25,300000,2027-06-30,27,2564,Moldova,"Moldova, Ukraine",right,197,0,no,0.39,8.949390000000001,5.441280000000001,4.45566,67.72,0.0030888,1.3,1.3,-0.08270676691729317,3.097222222222222,UKR,Testing,2025,0.3529189404471962,0.397185389688977,0.3767252959068382
1165,Y. Kucherenko,LNZ Cherkasy,LNZ Cherkasy,GK,GK,0,25,250000,2027-12-31,28,2705,Ukraine,Ukraine,left,192,78,no,0.830397,15.83474,7.584226999999999,6.72105,73.08,0.000143,2.23,1.73,0.02521008403361347,3.732758620689656,UKR,Testing,2025,0.6445893482283123,0.7006316989959464,0.6756110806394966
1166,R. Neshcheret,Dynamo Kyiv,Dynamo Kyiv,GK,GK,0,23,2000000,2027-12-31,13,1235,Ukraine,Ukraine,right,190,81,no,0.07,20.698839,2.4035,1.89414,81.4,0.0002684,1.02,1.24,0.07936507936507942,5.396551724137931,UKR,Testing,2025,0.5689016931403189,0.5237976099146476,0.5487869510176646
1167,M. Turbaevskyi,Zorya,Zorya,GK,GK,0,23,400000,2026-06-30,13,1265,Ukraine,Ukraine,right,193,83,no,0.358319,14.72896,4.694878999999999,4.27191,75.36,0.0001715,1.07,1.28,-0.03418803418803429,4.057851239669422,UKR,Testing,2025,0.4129214280211825,0.4694445693955853,0.443151143274455
1168,H. Ermakov,Oleksandria,Oleksandria,GK,GK,0,23,200000,2027-06-30,30,2903,Ukraine,Ukraine,right,191,84,no,0.43,20.553,8.218782,5.955645999999999,73.81,0.0004598,1.21,1.61,0.05555555555555547,3.823529411764706,UKR,Testing,2025,0.4918571374356932,0.5424471760040939,0.5194592043850574
1169,O. Kemkin,Karpaty,Karpaty,GK,GK,0,22,200000,2026-06-30,17,1636,Ukraine,Ukraine,right,187,79,no,0.11,19.46945,8.253791,4.678503,66.2,0.0001323,0.72,1.05,-0.02325581395348841,2.962121212121212,UKR,Testing,2025,0.2543328161507901,0.3237542769029244,0.2903329876139349
1170,P. Isenko,Vorskla,Vorskla,GK,GK,0,21,700000,2025-06-30,29,2763,Ukraine,Ukraine,right,192,76,no,0.46,12.284064,6.545578000000001,5.437014,69.67,0.0065408,1.6,1.37,-0.141509433962264,3.28099173553719,UKR,Testing,2025,0.3894486892511226,0.4631854799644015,0.428218911414213
1171,D. Ledvii,Rukh Lviv,Rukh Lviv,GK,GK,0,21,700000,2026-12-31,25,2430,Ukraine,Ukraine,right,192,80,no,0.33,17.848076,6.330816,6.218742000000001,71.76,2.25e-05,1.74,1.19,0.01111111111111107,3.539325842696629,UKR,Testing,2025,0.426060178537788,0.4882825839142858,0.4592108509525618
1172,Y. Kinareykin,Karpaty,Karpaty,GK,GK,0,21,0,2026-06-30,13,1260,Ukraine,Ukraine,right,190,77,no,0.8571,19.0008,9.14151,5.784846,74.47,7.92e-05,1.71,2.07,0.02272727272727271,3.906976744186046,UKR,Testing,2025,0.6818620355389561,0.717652507954911,0.7028789320919365
1173,O. Saputin,Zorya,Zorya,GK,GK,0,21,700000,2028-06-30,17,1624,Ukraine,Ukraine,right,197,75,no,0.609264,9.808337,3.879744,3.48861,75.28,0.0335318,2.33,1.22,0.2606060606060606,4.040983606557377,UKR,Testing,2025,0.5702819831103987,0.6290452570669004,0.602338756480585
1174,I. Pakholyuk,Kolos Kovalivka U19,Kolos Kovalivka,GK,GK,0,21,0,2025-12-31,23,2227,Ukraine,Ukraine,right,182,73,no,0.200004,11.7168,8.003327000000002,6.102271999999999,76.25,0.007594999999999999,1.09,1.37,0.1808510638297872,4.194805194805195,UKR,Testing,2025,0.41883027480619,0.5009321167299062,0.4619327541443657
1175,D. Marchenko,Obolon' Kyiv U19,Obolon,GK,GK,0,18,0,2025-12-31,11,1063,Ukraine,Ukraine,,190,85,no,0.34,11.937288,5.756222,4.909104,81.4,0.014227,1.95,2.46,0.3333333333333333,5.352941176470588,UKR,Testing,2025,0.7620781436864609,0.7214117365906519,0.7450539100617364
1176,B. Antúnez,Boston River,Boston River,GK,GK,0,22,0,2026-12-31,13,1279,Uruguay,Uruguay,,0,0,no,0.56,18.4376,5.773149,4.149097,77.59,0.0021106,1.27,1.76,0.125,4.483516483516484,URU,Testing,2025,0.6168078930887075,0.6430310307604027,0.6327295714928721
1177,G. Santilli,Cerro Largo,Cerro Largo,GK,GK,0,23,0,2026-12-31,16,1571,Argentina,Argentina,right,191,74,no,0.29,6.588295999999999,3.94992,3.836456,74.24,0.006308,1.72,1.43,0.1637931034482758,3.896907216494845,URU,Testing,2025,0.4505536195457771,0.4990322448986594,0.4769110127745011
1178,F. Correa,River Plate,River Plate,GK,GK,0,24,250000,2025-12-31,15,1486,Uruguay,Uruguay,right,189,82,no,0.36,7.207347,4.178406,3.939718999999999,71.83,0.0001288,1.82,0.91,0.02419354838709675,3.553719008264463,URU,Testing,2025,0.4058920656015455,0.4609678137992164,0.4353634973920672
1179,L. Giossa,Miramar Misiones,Miramar Misiones,GK,GK,0,25,300000,,11,1089,Uruguay,Uruguay,right,179,72,no,1.07,5.784590000000001,6.113639000000001,5.947760000000001,62.22,0.013167,2.73,2.48,-0.2962962962962961,2.657142857142857,URU,Testing,2025,0.5806038994540567,0.6193885525472363,0.6026728461680679
1180,M. Silveira,Wanderers,Wanderers,GK,GK,0,25,1000000,2026-07-31,16,1576,Uruguay,Uruguay,right,187,89,no,0.34,9.420326000000001,2.8,2.852964,73.02,2e-07,1.77,1.43,0.0,3.711340206185567,URU,Testing,2025,0.4216328093154687,0.4776228261405859,0.4516336351525576
1181,L. Amadé,Racing,Racing,GK,GK,0,25,25000,,17,1689,Argentina,Argentina,right,193,87,yes,0.3225,6.123537,5.328522,4.847906,81.82,0.004738200000000001,1.97,1.76,0.2318840579710144,5.528301886792453,URU,Testing,2025,0.7290982553845311,0.6990590434942797,0.7172641983335287
1182,F. Tinaglini,Torque,Torque,GK,GK,0,26,300000,,17,1691,Uruguay,Uruguay,left,190,78,no,0.21,10.1612,6.811063999999999,5.536428,64.47,0.001208,1.12,1.86,-0.0588235294117645,2.805555555555556,URU,Testing,2025,0.3041389048457413,0.3445846825172725,0.325808791647304
1183,S. Lentinelly,Liverpool,Liverpool,GK,GK,0,27,450000,,12,1185,Uruguay,"Uruguay, Italy",right,183,82,no,0.3,16.181901,3.340167,3.192,85.42,0.01216,0.91,1.9,0.369047619047619,6.886792452830188,URU,Testing,2025,0.7079323952251576,0.677566937042066,0.6958400651177976
1184,J. Silva,Plaza Colonia,Plaza Colonia,GK,GK,0,27,250000,,17,1665,Uruguay,Uruguay,right,196,98,no,0.32,5.784000000000001,3.02757,3.079713,77.78,0.006255999999999999,1.73,1.41,0.180952380952381,4.523255813953488,URU,Testing,2025,0.5254046901441111,0.5679688038364907,0.5491255502841315
1185,M. Cubero,Cerro,Cerro,GK,GK,0,31,150000,,10,965,Uruguay,Uruguay,right,188,90,no,0.206677,6.261019,3.545064,2.918839999999999,78.85,0.0045136,0.94,1.67,0.1544117647058825,4.71304347826087,URU,Testing,2025,0.4769203610308725,0.5313438971678247,0.5063810936183203
1186,K. Dawson,Defensor Sporting,Defensor Sporting,GK,GK,0,33,700000,,17,1686,Uruguay,Uruguay,right,178,81,no,0.4827379999999999,8.276052,3.148783,2.72234,81.01,0.0172104,1.44,0.75,0.2727272727272727,5.274999999999999,URU,Testing,2025,0.635917971448136,0.6222957864306518,0.6319133635249
1187,L. Mejía,Nacional,Nacional,GK,GK,0,34,400000,2026-12-31,16,1557,Panama,"Panama, Uruguay",left,193,81,no,0.4,10.523247,2.31039,2.078352,74.6,1e-07,1.16,1.39,0.010752688172043,3.956521739130435,URU,Testing,2025,0.4256402738402562,0.4711181119186282,0.4503794401115171
1188,M. Campaña,Peñarol,Peñarol,GK,GK,0,36,400000,,12,1174,Uruguay,"Uruguay, Italy",right,185,75,no,0.23,9.503928,3.447404,2.9874,64.1,0.0002654999999999999,1.15,1.69,-0.03883495145631066,2.794392523364486,URU,Testing,2025,0.2699167185994066,0.3077841746048918,0.2901390262585538
1189,M. Goicoechea,Danubio,Danubio,GK,GK,0,37,100000,2026-12-31,16,1574,Uruguay,"Uruguay, Italy",right,186,82,no,0.31,8.379232,5.749421999999999,4.709004999999999,78.13,0.0005357999999999999,1.22,1.53,0.05494505494505497,4.546511627906977,URU,Testing,2025,0.5078740183310597,0.5577666650704884,0.5351972861054329
1190,N. Gentilio,Progreso,Progreso,GK,GK,0,38,25000,,14,1381,Uruguay,Uruguay,left,180,73,no,0.33,3.259485,5.080467,4.688286,70.18,0.0005369,1.24,1.56,0.0512820512820511,3.342342342342342,URU,Testing,2025,0.3779162799964355,0.4391113640808453,0.4103362273927998
1191,S. Sosa,Juventud,Juventud,GK,GK,0,38,250000,2025-12-31,16,1571,Uruguay,"Uruguay, Mexico",right,181,74,no,0.4025,8.993248,2.578943999999999,2.235444,70.31,0.0026445,1.03,1.37,-0.1237113402061856,3.36697247706422,URU,Testing,2025,0.3294187592626514,0.382103693667147,0.3573482992368227
1192,B. Guzan,Atlanta United,Atlanta United,GK,GK,0,40,100000,2025-12-31,17,1701,United States,"United States, Poland",left,193,95,no,0.156,13.651185,4.019084,3.069682,68.42,0.000221,0.95,1.27,-0.02580645161290329,3.163522012578616,USA,Testing,2025,0.2900260644029675,0.3380931139666631,0.3154606283809905
1193,S. Frei,Seattle Sounders,Seattle Sounders,GK,GK,0,39,300000,2025-12-31,15,1494,Switzerland,"Switzerland, United States",right,191,88,no,0.06,8.858635999999999,3.67216,3.01356,74.19,0.0004334999999999999,0.66,0.78,-0.05494505494505497,3.885416666666667,USA,Testing,2025,0.3145868922337067,0.3547728948470003,0.3361729211859634
1194,O. Ustari,Inter Miami,Inter Miami,GK,GK,0,38,225000,,13,1172,Argentina,"Argentina, Italy",right,190,73,no,0.31,16.660296,6.140402999999999,3.535198,63.64,0.0132385,1.08,2.07,-0.2622950819672132,2.74025974025974,USA,Testing,2025,0.303009871653771,0.3328432636556235,0.3193448576803127
1195,H. Lloris,Los Angeles FC,Los Angeles FC,GK,GK,0,38,1200000,2025-12-31,14,1404,France,France,left,188,82,no,0.13,9.552224,4.937372999999999,3.073356,65.31,0.0001305,0.64,0.71,-0.02830188679245293,2.880733944954128,USA,Testing,2025,0.2126727148669669,0.2727472483667165,0.2437927258133517
1196,J. Willis,Nashville SC,Nashville SC,GK,GK,0,36,300000,,17,1683,United States,United States,left,193,84,no,0.32,15.82578,4.865756999999999,3.852,68.66,0.0006549,1.44,0.86,0.05084745762711851,3.196428571428571,USA,Testing,2025,0.3410732043749983,0.4052060483437311,0.3748042252449859
1197,S. Johnson,Toronto,Toronto,GK,GK,0,36,1000000,2025-12-31,17,1683,United States,"United States, Jamaica",right,190,98,no,0.216,9.569455,2.940128,2.1945,75.51,0.0227548,0.7,1.76,0.2147239263803681,4.09375,USA,Testing,2025,0.4065207664073094,0.4775968035544239,0.4440308364835111
1198,P. Gallese,Orlando City,Orlando City,GK,GK,0,35,1200000,2025-12-31,16,1611,Peru,Peru,left,189,77,no,0.34,6.478629,3.739839,2.737856,67.19,0.001092,1.23,1.17,0.06400000000000006,3.05982905982906,USA,Testing,2025,0.3175899598925853,0.3734181562152268,0.3470453729649635
1199,Rafael Cabral,Real Salt Lake,Real Salt Lake,GK,GK,0,35,400000,2025-12-31,17,1714,Brazil,"Brazil, Portugal",right,186,83,no,0.106672,19.53248,4.9387,3.307458,67.53,0.0076,0.63,1.31,0.1324503311258278,3.083969465648855,USA,Testing,2025,0.2943458304220962,0.3390296799754597,0.318100518805627
1200,R. Bürki,St. Louis City ,St. Louis City ,GK,GK,0,34,2500000,2025-12-31,7,676,Switzerland,Switzerland,right,187,85,no,0.13,13.71,6.52267,5.455283999999999,76.67,0.0004466,1.6,1.2,-0.09411764705882364,4.290322580645161,USA,Testing,2025,0.4068072462814489,0.5078070554698034,0.4593472262789311
1201,A. Blake,Philadelphia Union,Philadelphia Union,GK,GK,0,34,1800000,2026-12-31,10,1011,Jamaica,"Jamaica, United States",right,193,79,no,0.27,9.171104,5.073677,4.182822,73.68,0.0013068,0.98,0.62,0.11,3.797752808988764,USA,Testing,2025,0.3623238910750032,0.4091970005533547,0.3874813469537448
1202,B. Stuver,Austin FC,Austin FC,GK,GK,0,34,800000,2025-12-31,18,1773,United States,United States,right,191,81,no,0.15,14.005197,6.142548,4.621425,75.9,0.0049767,1.62,1.62,0.1282051282051281,4.127450980392156,USA,Testing,2025,0.4630428966075624,0.5418096417318881,0.5046676237423463
1203,E. Edwards,SJ Earthquakes,SJ Earthquakes,GK,GK,0,33,125000,2025-12-31,6,535,United States,United States,right,191,93,no,0.0,9.5855,4.3745,4.543546,47.83,0.0195734,0.67,1.51,-0.4027777777777779,1.915841584158416,USA,Testing,2025,0.07129207476654333,0.1120138356393939,0.09206182468859064
1204,J. McCarthy,Los Angeles Galaxy,Los Angeles Galaxy,GK,GK,0,32,500000,2025-12-31,11,1099,United States,United States,right,190,82,no,0.16,8.350907999999999,4.096722,3.273928,57.38,0.025704,1.15,1.31,-0.2754491017964071,2.347417840375587,USA,Testing,2025,0.1890811205883105,0.2017047220096102,0.1962645811712336
1205,K. Kahlina,Charlotte FC,Charlotte FC,GK,GK,0,32,1500000,2026-12-31,16,1591,Croatia,Croatia,right,188,84,no,0.06,16.063569,3.393503,2.66112,71.28,0.0007722,0.91,0.91,-0.04794520547945202,3.477124183006536,USA,Testing,2025,0.3041949867049302,0.3432041964564492,0.3251436354220755
1206,J. Bond,Houston Dynamo,Houston Dynamo,GK,GK,0,32,700000,2025-06-30,9,900,England,"England, Wales",right,193,84,no,0.1,13.7998,4.40022,3.200190000000001,64.86,0.0004096,0.8,1.5,0.04411764705882359,2.846153846153846,USA,Testing,2025,0.2575731210480026,0.3035986271497003,0.2818375849876225
1207,A. Ivačič,New England,New England,GK,GK,0,31,600000,2025-12-31,15,1511,Slovenia,Slovenia,right,188,79,no,0.06,7.091035,3.33657,2.740107,78.13,0.02001,0.6,0.83,0.2966101694915254,4.590361445783133,USA,Testing,2025,0.3998192826835956,0.4415565206725818,0.4225646163523249
1208,Daniel,SJ Earthquakes,SJ Earthquakes,GK,GK,0,31,1200000,2025-12-31,13,1158,Brazil,Brazil,right,188,86,no,0.23,10.02804,4.197024,3.264732,75.38,0.0019434,1.24,2.1,0.09489051094890522,4.07258064516129,USA,Testing,2025,0.4478380328034181,0.5233391748125729,0.487754844517018
1209,M. Crépeau,Portland Timbers,Portland Timbers,GK,GK,0,31,3500000,2025-12-31,7,693,Canada,Canada,right,185,90,no,0.13,13.250214,4.285015,3.114805,69.44,0.0023009,0.78,1.43,-0.1349206349206349,3.272727272727272,USA,Testing,2025,0.2816762541185349,0.333347456565779,0.3088836846938454
1210,Z. Steffen,Colorado Rapids,Colorado Rapids,GK,GK,0,30,2000000,2026-12-31,11,1111,United States,United States,right,191,84,no,0.32,7.614990000000001,5.9961,5.022720000000001,73.77,0.0023908,1.13,1.7,0.09722222222222221,3.8,USA,Testing,2025,0.4318570044599643,0.4989438357622922,0.4674766000876245
1211,B. Lundt,St. Louis City II,St. Louis City ,GK,GK,0,29,200000,2025-12-31,9,904,Germany,Germany,right,198,101,no,0.6,9.36,5.278019999999999,3.785108,69.57,0.0006084,0.9,1.79,0.05442176870748305,3.294964028776979,USA,Testing,2025,0.4417593895528882,0.4861610866991636,0.4660299933618671
1212,Y. Takaoka,Vancouver Whitecaps,Vancouver Whitecaps,GK,GK,0,29,2000000,2025-12-31,15,1491,Japan,Japan,right,181,72,no,0.42,16.47794,3.257166,1.99375,71.43,3.75e-05,1.27,1.45,-0.0140845070422535,3.527777777777778,USA,Testing,2025,0.4179863171586441,0.4538809734272232,0.437878372169678
1213,L. Barraza,DC United,DC United,GK,GK,0,28,200000,2025-12-31,11,1090,United States,"United States, Mexico",right,188,88,no,0.08,11.724729,4.954038,4.789018,68.33,0.0007584,1.65,2.48,-0.05369127516778538,3.152866242038217,USA,Testing,2025,0.3822585470123254,0.4279403376357287,0.4069066159197064
1214,C. Coronel,New York RB,New York RB,GK,GK,0,28,1000000,,16,1587,Brazil,"Brazil, Paraguay",right,192,88,no,0.056661,14.003743,5.162205,5.04814,78.57,0.0151481,0.68,1.64,0.2213740458015268,4.666666666666666,USA,Testing,2025,0.4778189804032659,0.5194755537040007,0.5008717632647542
1215,J. Pantemis,Portland Timbers,Portland Timbers,GK,GK,0,28,400000,2025-12-31,9,894,Canada,"Canada, Greece",left,190,79,no,0.3,15.908625,4.931385000000001,3.725336,73.81,0.0016002,1.91,1.01,0.09756097560975596,3.810810810810811,USA,Testing,2025,0.4197841708900459,0.4900817228709795,0.4569624308133725
1216,D. St. Clair,Minnesota United,Minnesota United,GK,GK,0,28,2000000,2025-12-31,16,1563,Canada,"Canada, Trinidad and Tobago",left,191,80,no,0.17,8.344944,5.46875,5.06422,77.42,0.005615999999999999,0.75,0.86,0.1818181818181818,4.407407407407407,USA,Testing,2025,0.4150727403221419,0.4641532228498234,0.4415741222088439
1217,M. Paes,Dallas,Dallas,GK,GK,0,27,1500000,2025-12-31,14,1392,Netherlands,Netherlands,right,191,82,no,0.13,9.825715,5.752960000000001,4.007883,63.08,0.000104,0.58,1.36,-0.01307189542483655,2.709677419354839,USA,Testing,2025,0.2323585376313431,0.2611890213846483,0.2478746525575225
1218,M. Freese,New York City,New York City,GK,GK,0,26,450000,2026-12-31,17,1689,United States,"United States, Germany",right,193,86,no,0.11,16.03962,1.918339,2.079968,74.36,0.003260400000000001,0.8,1.71,0.1083333333333333,3.88785046728972,USA,Testing,2025,0.392634693096973,0.4473218949466684,0.4218518430925391
1219,CJ Dos Santos,San Diego,San Diego,GK,GK,0,24,125000,2025-12-31,17,1691,United States,"United States, Portugal",right,194,86,no,0.105,20.06852,1.491645,1.118436,75.0,0.0162288,0.64,1.01,0.232,3.989583333333333,USA,Testing,2025,0.3475345558350859,0.4035103376265303,0.3771976755250605
1220,R. Celentano,Cincinnati,Cincinnati,GK,GK,0,24,0,2027-12-31,17,1677,United States,United States,right,185,91,no,0.5866880000000001,12.507967,3.595995,2.791536,67.57,0.001131,1.61,1.07,0.05839416058394165,3.077519379844961,USA,Testing,2025,0.4237148576735343,0.4767342719593727,0.452233044366548
1221,P. Schulte,Columbus Crew,Columbus Crew,GK,GK,0,24,3500000,2027-12-31,13,1293,United States,United States,left,195,90,no,0.14,20.39273,3.687719,3.200908,71.43,0.000516,0.7,1.88,0.0582524271844661,3.515463917525774,USA,Testing,2025,0.3810004732243359,0.4292242744627917,0.4069196051275494
1222,J. Pulskamp,Sporting KC,Sporting KC,GK,GK,0,24,500000,2025-12-31,16,1597,United States,"United States, Palestine",right,188,86,no,0.2785770000000001,7.890740000000001,3.49391,3.043087,66.67,2.52e-05,1.3,1.58,-0.006369426751592355,2.993670886075949,USA,Testing,2025,0.3406806349622243,0.3638832725369353,0.3538535052713451
1223,J. Sirois,CF Montréal,CF Montréal,GK,GK,0,23,1000000,2026-12-31,15,1485,Canada,"Canada, France",right,187,74,no,0.24,20.182932,5.638688999999999,4.303548,66.22,0.006527199999999999,0.79,1.45,0.111111111111111,2.947368421052632,USA,Testing,2025,0.3041759694674731,0.3581746289188765,0.332652692627265
1224,A. Rick,Philadelphia Union II,Philadelphia Union,GK,GK,0,19,0,,7,697,United States,United States,right,0,0,no,0.0,5.031848,3.873527,3.617504000000001,55.56,1.54e-05,0.52,1.16,0.01904761904761909,2.252427184466019,USA,Testing,2025,0.1520358021315563,0.1880280515624326,0.1707904497589431
1225,C. Brady,Chicago Fire,Chicago Fire,GK,GK,0,21,2500000,2026-12-31,14,1346,United States,United States,right,190,77,no,0.2,15.976287,2.606802,1.869296,64.0,0.0001247,1.07,1.47,-0.01685393258426959,2.767955801104972,USA,Testing,2025,0.2545262843856539,0.2944899687245589,0.2757327242372553
1226,Jun-Hong Kim,DC United,DC United,GK,GK,0,21,400000,,7,697,Korea Republic,Korea Republic,right,190,79,no,0.13,8.781455999999999,7.748703000000001,6.839769,54.05,0.0112395,0.65,1.81,-0.2154696132596685,2.172727272727273,USA,Testing,2025,0.1549599634173026,0.203744697984507,0.1801524325092577
1227,N. Micović,Los Angeles Galaxy,Los Angeles Galaxy,GK,GK,0,23,600000,2026-12-31,6,591,Serbia,Serbia,left,190,75,no,0.15,14.617869,2.893044,2.131552,61.54,2.94e-05,1.98,1.37,0.01298701298701299,2.605263157894737,USA,Testing,2025,0.2573244017780588,0.3146441423673441,0.2872600655477662
1228,M. Sobirov,Sogdiana,Sogdiana,GK,GK,0,19,0,,11,1021,Uzbekistan,Uzbekistan,unknown,0,0,yes,0.26,18.954764,3.966984,3.173492,69.39,0.0252992,1.06,2.56,-0.5529411764705883,3.272727272727273,UZB,Testing,2025,0.3075491071593144,0.3526877754866936,0.3315911200489564
1229,K. Abdunabiev,Bunyodkor,Bunyodkor,GK,GK,0,22,0,2025-12-31,7,710,Uzbekistan,Uzbekistan,unknown,0,0,no,0.3825,19.26624,5.704200000000001,5.198592,80.95,0.000315,1.39,0.89,0.1052631578947367,5.215686274509804,UZB,Testing,2025,0.614277502577043,0.6115691133829565,0.6156575966573758
1230,A. Nematov,Nasaf,Nasaf,GK,GK,0,24,900000,2025-12-31,10,988,Uzbekistan,Uzbekistan,right,182,79,no,0.27,13.027702,5.283753000000001,5.28525,79.31,0.0104751,1.73,2.0,0.3604651162790697,4.8,UZB,Testing,2025,0.5917849581047124,0.645529616455444,0.6214171555927404
1231,A. Isokov,Kokand-1912,Kokand-1912,GK,GK,0,24,0,,11,1096,Uzbekistan,Uzbekistan,,0,0,no,0.66,5.907937,3.119661,3.04214,73.08,0.0004514,1.07,1.31,0.04958677685950419,3.713043478260869,UZB,Testing,2025,0.4847448289284954,0.5272281087672818,0.5082437056908402
1232,U. Ergashev,Navbahor,Navbahor,GK,GK,0,26,200000,,6,630,Uzbekistan,Uzbekistan,,0,0,no,0.568,14.711538,6.283341,5.999225,65.0,0.0034255,2.0,2.57,-0.2820512820512819,2.86,UZB,Testing,2025,0.4423122235361779,0.4808897873752549,0.4636602360091156
1233,U. Khamroev,Mash'al,Mash'al,GK,GK,0,28,0,,7,662,Uzbekistan,Uzbekistan,,0,0,no,0.68,10.876408,3.805672,2.992136,65.38,0.0027742,1.63,1.22,-0.1844660194174756,2.89344262295082,UZB,Testing,2025,0.368911219961401,0.4152983148397373,0.3938539709500016
1234,S. Eshbutaev,Shortan,Shortan,GK,GK,0,28,0,,11,1075,Uzbekistan,Uzbekistan,,0,0,no,0.41665,17.827758,8.54217,6.278696999999999,76.71,0.005225,2.18,2.18,0.1288343558282209,4.302816901408451,UZB,Testing,2025,0.5649728419829863,0.6696178101818215,0.6200491186021677
