Unnamed: 0.1,key_0,key_1,Unnamed: 0,Atleta,Equipe,Equipe_Janela_Análise,Posição,Posição_Wyscout,Código_Posição_Wyscout,Idade,Valor_Mercado,Fim_Contrato,Jogos,Minutos,Nacionalidade,Passaporte,Pé,Altura,Peso,Empréstimo,Ações_Defensivas_BemSucedidas,Duelos_Defensivos_Ganhos,Duelos_Aéreos_Ganhos,Passes_Longos_Certos,Passes_Frontais_Certos,Passes_Progressivos_Certos,Duelos_Ofensivos_Ganhos,Dribles_BemSucedidos,Corridas_Progressivas,Passes_TerçoFinal_Certos,Liga,Base,Versão_Temporada,RF_Rating,ET_Rating,Rating,Ações_Defensivas_BemSucedidas_Percentil,Duelos_Defensivos_Ganhos_Percentil,Duelos_Aéreos_Ganhos_Percentil,Passes_Longos_Certos_Percentil,Passes_Frontais_Certos_Percentil,Passes_Progressivos_Certos_Percentil,Duelos_Ofensivos_Ganhos_Percentil,Dribles_BemSucedidos_Percentil,Corridas_Progressivas_Percentil,Passes_TerçoFinal_Certos_Percentil,A,B,C,D,E,F,G,H,I,J,Similar_StScaled_A,Similar_StScaled_B,Similar_StScaled_C,Similar_StScaled_D,Similar_StScaled_E,Similar_StScaled_F,Similar_StScaled_G,Similar_StScaled_H,Similar_StScaled_I,Similar_StScaled_J,A1,B1,C1,D1,E1,F1,G1,H1,I1,J1,ID
617,Zhu Chenjie,CHN,6,Zhu Chenjie,Shanghai Shenhua,Shanghai Shenhua,"LCB, RCB",LCB,4,25.0,650000,2028-12-31,15,1534,China PR,China PR,right,185,77,no,6.16,2.22987,2.288265,1.468044,11.500488,3.933118,0.175,0.06,0.7,3.05195,CHN,Testing,2026,0.563308689208989,0.3477367694338691,0.4555227293214291,14,28,53,2,38,23,5,24,69,46,6.16,2.22987,2.288265,1.468044,11.500488,3.933118,0.175,0.06,0.7,3.05195,-1.290678460063341,-0.5192613738193009,0.1025808218682364,-1.570890625511405,-0.3528409961438335,-0.7527177550101259,-1.085152616161166,-0.6087651352164846,0.4658412422839749,-0.1997399385683564,0.09840759839451935,0.3017892426564968,0.5408521677686077,0.05810402823847263,0.3621038237190087,0.2258097691485401,0.1389270333325852,0.2713400631072569,0.6793354290798591,0.4208419883273234,ICJE
618,Shunkai Jin,CHN,4,Shunkai Jin,Shanghai Shenhua,Shanghai Shenhua,RCB,RCB,4,24.0,0,2026-12-31,15,1405,China PR,China PR,,186,0,no,8.46,1.794648,1.792852,2.623872,11.655204,4.487112,0.321435,0.0,0.38,2.111904,CHN,Testing,2026,0.4575358393805217,0.4413205573723413,0.4494281983764315,84,15,35,30,41,35,25,8,33,15,8.46,1.794648,1.792852,2.623872,11.655204,4.487112,0.321435,0.0,0.38,2.111904,0.9722976515019763,-1.053059785827758,-0.4077051054591659,-0.3469958114882369,-0.309625440907807,-0.3652552097700915,-0.6755333855433828,-1.155671009125589,-0.5382517980794115,-0.9546878091494523,0.8345487540715675,0.1461567960627366,0.3417450943844861,0.3642972327294947,0.378422903681503,0.3574604547230913,0.2496684738942354,0.1239078753563402,0.2952016120261315,0.1698677983213073,AEDF
619,He Guan,CHN,34,He Guan,Wuhan Three Towns,Wuhan Three Towns,"RCB, LCB",RCB,4,33.0,100000,,13,1115,China PR,China PR,both,181,79,no,5.81,2.261976,2.017458,3.307535,12.351042,4.52049,0.24,0.0,0.0,3.066335999999999,CHN,Testing,2026,0.4820753179079361,0.3825284100930411,0.4323018640004886,2,35,38,64,46,38,17,8,1,48,5.81,2.261976,2.017458,3.307535,12.351042,4.52049,0.24,0.0,0.0,3.066335999999999,-1.63504439008415,-0.479883465956317,-0.1763561481381055,0.376928163566461,-0.1152627019258887,-0.3419106882860649,-0.9033296230915047,-1.155671009125589,-1.730612283510933,-0.1881865889810185,0.05101987119919155,0.3156551293181253,0.4300070766813422,0.6468865045185901,0.4541184504136357,0.3662090528945495,0.1831754895289134,0.1239078753563402,0.04176046968328875,0.4253651925568135,DECJ
620,Shi Ke,CHN,36,Shi Ke,Yunnan Yukun,Yunnan Yukun,RCB,RCB,4,33.0,275000,2026-12-31,11,909,China PR,China PR,right,184,80,no,6.14,0.4961340000000001,0.3963240000000001,5.645951999999999,15.149414,6.038604,0.2,0.0,0.4,4.156334,CHN,Testing,2026,0.4402405511814246,0.3925572317229433,0.416398891452184,10,0,2,97,69,79,10,8,35,74,6.14,0.4961340000000001,0.3963240000000001,5.645951999999999,15.149414,6.038604,0.2,0.0,0.4,4.156334,-1.310356513207387,-2.645683116382623,-1.846158649307798,2.853054749289954,0.6663836677899195,0.7198558911435501,-1.015220695749758,-1.155671009125589,-0.4754959830566998,0.6871872427651452,0.09503762882181299,0.004076307413089543,0.03243458653372472,0.9978349419666781,0.747417050498983,0.7641931358261467,0.1550003187022448,0.1239078753563402,0.3172167478479814,0.7540176287777265,DFJE
621,Yuan Mincheng,CHN,23,Yuan Mincheng,Liaoning Tieren,Liaoning Tieren,RCB,RCB,4,30.0,200000,2026-12-31,14,1322,China PR,China PR,right,186,83,no,7.9,3.202437000000001,1.2954,3.198456,10.416096,3.673214999999999,0.407382,0.14,0.82,2.925048,CHN,Testing,2026,0.3898011599675256,0.418307925168298,0.4040545425679118,58,69,20,51,28,12,35,64,79,41,7.9,3.202437000000001,1.2954,3.198456,10.416096,3.673214999999999,0.407382,0.14,0.82,2.925048,0.4213121634686814,0.6735889880002521,-0.9200912461556572,0.2614254915263018,-0.6557353469123751,-0.9344935105156388,-0.4351158349994101,0.1204426966623209,0.8423761324202448,-0.3016545200595627,0.6632364253051435,0.7497136719441251,0.1787625392445613,0.6031177995193922,0.2559972108939408,0.1750246909645974,0.3317391750229042,0.5479337647452757,0.8002112757879722,0.3814577208855203,IBAD
622,Y. Fan,CHN,18,Y. Fan,Tianjin Tigers,Tianjin Tigers,"RCB, CB",RCB,4,30.0,200000,2026-12-31,14,1244,China PR,China PR,right,180,76,no,7.67,2.532446999999999,0.7964,3.255444000000001,9.331216999999999,4.482600000000001,0.7234860000000001,0.29,0.07,2.459424,CHN,Testing,2026,0.3992870499305834,0.3445390325257631,0.3719130412281733,51,46,5,56,12,33,74,87,6,25,7.67,2.532446999999999,0.7964,3.255444000000001,9.331216999999999,4.482600000000001,0.7234860000000001,0.29,0.07,2.459424,0.1950145523121494,-0.1481516364662206,-1.434071859777774,0.3217695199297957,-0.9587657274089342,-0.3684108955791846,0.4491145557897036,1.487707381435081,-1.510966930931442,-0.6755956328258019,0.577309222378828,0.4411115495127663,0.07577587864773515,0.6261863465880078,0.1688383891873977,0.3562834372095977,0.6733254896359053,0.9315859599449294,0.06539843822277167,0.2496487075117163,HGDA
623,Pedro Álvaro,CHN,8,Pedro Álvaro,Shandong Taishan,Shandong Taishan,"CB, RCB",CB,4,26.0,1500000,2029-06-30,12,1185,Portugal,Portugal,right,186,81,no,7.29,2.433314,2.2017,1.746168,9.345,3.115924,0.607212,0.0,0.61,2.427993,CHN,Testing,2026,0.2713957844027648,0.2922068317919621,0.2818013080973634,39,41,46,12,15,5,66,8,61,23,7.29,2.433314,2.2017,1.746168,9.345,3.115924,0.607212,0.0,0.61,2.427993,-0.1788684574247288,-0.2697379486876472,0.01341703064940188,-1.276387878341948,-0.9549158347163992,-1.324261972447291,0.1238639912330593,-1.155671009125589,0.1834400746817725,-0.7008377662110132,0.4290204953260121,0.3936809317221395,0.5053524602142921,0.1009092195332466,0.1698101306939295,0.09270802764465086,0.5492885179154987,0.1239078753563402,0.5727736328683584,0.2417021331486784,IGCA
624,Hu Ruibao,CHN,17,Hu Ruibao,Shenzhen Peng City,Shenzhen Peng City,LCB,LCB,4,29.0,225000,2026-12-31,14,1344,China PR,China PR,left,185,73,no,6.9,1.607333,0.80301,3.2838,9.10648,4.820471,0.33,0.07,0.07,3.481209,CHN,Testing,2026,0.2033143065292594,0.1608178929884103,0.1820660997588349,30,5,7,58,10,46,28,37,6,61,6.9,1.607333,0.80301,3.2838,9.10648,4.820471,0.33,0.07,0.07,3.481209,-0.56259049373363,-1.282801043267327,-1.427263419184503,0.3517954072992308,-1.021539676044362,-0.1321044416775256,-0.6515747096104344,-0.5176141562316339,-1.510966930931442,0.1449965615367136,0.2868568833676221,0.09978089427145481,0.07675199025001253,0.6375041484390525,0.1534994106751524,0.4474508413775112,0.2573377835337572,0.3023637514244124,0.06539843822277167,0.5576432067011726,DJFH
625,Wang Peng,CHN,35,Wang Peng,Qingdao West Coast,Qingdao West Coast,"LCB, RCB",LCB,4,33.0,100000,,12,1079,China PR,China PR,right,185,70,no,6.67,1.753884,0.9166500000000001,3.505635,9.51184,3.920688,0.752193,0.085,0.33,2.586924,CHN,Testing,2026,0.1494184127262601,0.07164352855792877,0.1105309706420944,20,12,10,71,17,20,76,44,23,33,6.67,1.753884,0.9166500000000001,3.505635,9.51184,3.920688,0.752193,0.085,0.33,2.586924,-0.788888104890162,-1.103056703417201,-1.310211802086272,0.5866942902375482,-0.9083137816929325,-0.7614112777510466,0.5294159813597155,-0.3808876877543578,-0.6951413356361906,-0.5732007994888273,0.2150887043108929,0.1350012707513819,0.09506209712830582,0.7212954783998384,0.1818562315968444,0.2232057267209174,0.7017415428683837,0.3516432944275804,0.2434833661655304,0.2832543715619706,DGHJ
626,Xie Weijun,CHN,12,Xie Weijun,Tianjin Tigers,Tianjin Tigers,"RCB, CF",RCB,4,28.0,300000,2026-12-31,12,723,China PR,China PR,right,190,77,no,5.85,2.243052,2.73784,1.6172,5.477843,1.618929,1.4925,0.3728819999999999,0.37,0.8691169999999999,CHN,Testing,2026,0.0,0.0,0.0,5,33,66,10,0,0,97,97,28,0,5.85,2.243052,2.73784,1.6172,5.477843,1.618929,1.4925,0.3728819999999999,0.37,0.8691169999999999,-1.595688283796058,-0.5030936923438803,0.5656526342312886,-1.412950815366263,-2.035097179502252,-2.371257955998747,2.600259589520056,2.243184925457319,-0.5696297055907674,-1.952765987489521,0.05527920286461367,0.3074492006195957,0.7141850300125243,0.07883509316334852,0.02092054787100415,0.008863826848802664,0.9953423367830684,0.9875575540109475,0.2844644381341094,0.02542366526330757,GHCB
627,J. Arias,COL,11,J. Arias,Millonarios,Millonarios,LCB,LCB,4,33.0,550000,2027-06-30,17,1690,Colombia,Colombia,left,183,77,no,9.16,3.409182,2.076354,3.8357,14.271944,7.565689,0.585,0.264291,2.08,6.074624,COL,Testing,2026,1.0,1.0,1.0,83,67,72,88,81,93,67,91,98,91,9.16,3.409182,2.076354,3.8357,14.271944,7.565689,0.585,0.264291,2.08,6.074624,1.17761900735816,0.4019353726236026,0.3808145481603545,1.339895180769962,0.7357774403865158,1.79917075360901,0.3071140007060045,1.552370110656643,3.422554566221677,2.274660989198752,0.8805257355915155,0.6561342053009697,0.6483295683164897,0.9098602874431726,0.7690669237374786,0.9640041628753884,0.6206216993386817,0.9397131545233497,0.9996898217750158,0.9885368628019272,IJFH
628,W. Tesillo,COL,4,W. Tesillo,Atlético Nacional,Atlético Nacional,LCB,LCB,4,36.0,550000,2027-06-30,17,1615,Colombia,Colombia,left,184,78,no,9.03,3.677271,1.5066,5.794659,21.345496,9.976823999999999,0.3912099999999999,0.055,0.95,6.075008,COL,Testing,2026,0.9977564480786,0.9325316020742433,0.9651440250764216,81,84,37,98,98,98,38,32,83,93,9.03,3.677271,1.5066,5.794659,21.345496,9.976823999999999,0.3912099999999999,0.055,0.95,6.075008,1.071989984010749,0.7824676879120324,-0.3688797393113978,3.195793740323771,3.122006012821518,3.182852495566177,-0.2951795013451123,-0.5393650197274948,0.9034365166522442,2.274930179269045,0.8581377345435047,0.7830301161463239,0.3561086828561575,0.9993027662048359,0.9991018836500624,0.9992708405711725,0.3839283801337822,0.2948175063720521,0.8168528666387609,0.9885449407001315,DFEJ
629,J. Garcia,COL,54,J. Garcia,Atlético Bucaramanga,Atlético Bucaramanga,LCB,LCB,4,23.0,0,2029-12-31,14,1148,Colombia,Colombia,unknown,188,0,no,9.33,4.543396,2.586,2.430713,14.815224,5.485765,0.394476,0.24,0.31,1.958208,COL,Testing,2026,0.9400656721576722,0.8479883563927806,0.8940270142752265,88,93,86,52,84,77,40,87,38,27,9.33,4.543396,2.586,2.430713,14.815224,5.485765,0.394476,0.24,0.31,1.958208,1.31574926865862,2.011867445377616,1.051417465968441,0.00882426530321307,0.9190503220777072,0.6055615764129922,-0.2850288713967197,1.3095964698782,-0.5233206087676111,-0.6110116993227149,0.9058708941252918,0.9778830440415965,0.8534665512587801,0.5035203268362707,0.8209653741602112,0.727597038143901,0.3878110113913056,0.9048338083495597,0.3003755808872436,0.2705959175492992,BAHC
630,F. Meza,COL,10,F. Meza,Llaneros,Llaneros,LCB,LCB,4,34.0,300000,2026-06-30,18,1721,Colombia,Colombia,right,184,79,no,8.16,2.822331,2.614959,4.339233,13.018565,5.490848,0.417122,0.05,0.47,3.348289,COL,Testing,2026,0.8602414543403091,0.8481645701982252,0.8542030122692672,59,33,89,93,71,79,45,29,50,72,8.16,2.822331,2.614959,4.339233,13.018565,5.490848,0.417122,0.05,0.47,3.348289,0.3650880585319241,-0.4310557973211916,1.089522326787136,1.816937410539859,0.3129560937858252,0.6084785654220557,-0.2146457832732376,-0.589336951879,-0.1666313274126473,0.3634570561511267,0.6424771627433701,0.3332138999770384,0.8620381926868852,0.9653866512175676,0.6228429901042452,0.728564941033536,0.4150217479439585,0.2778176306992611,0.4338300712961082,0.6418682565725218,DCFA
631,J. Figueroa,COL,18,J. Figueroa,Alianza,Alianza,"RCB, CB",RCB,4,30.0,350000,2027-12-31,11,831,Colombia,Colombia,right,180,75,no,9.64,3.248947,3.9024,1.950865,9.748707,3.250065,0.434264,0.22,0.32,1.51402,COL,Testing,2026,0.8545771771112401,0.8051033926045104,0.8298402848578752,94,52,96,40,20,22,52,83,41,16,9.64,3.248947,3.9024,1.950865,9.748707,3.250065,0.434264,0.22,0.32,1.51402,1.567633862794754,0.1744937560699898,2.783564252174094,-0.4457790275705916,-0.7901146954591218,-0.6774430129167798,-0.1613689619090793,1.109708741272179,-0.5010275286829259,-0.9223945090700713,0.9415166976978252,0.5692612812856664,0.9973117393888923,0.3278784363045049,0.2147303941734292,0.249062457734416,0.4359014055389935,0.8664377225428439,0.3081758744811743,0.1781614164272494,CAHB
632,Jermein Peña,COL,38,Jermein Peña,Junior,Junior,RCB,RCB,4,26.0,850000,2029-12-31,18,1634,Colombia,Colombia,right,187,80,no,8.32,3.578368,1.815044,3.747902,11.622916,5.399680000000001,0.55,0.220011,0.99,4.739280000000001,COL,Testing,2026,0.8228652386435052,0.8086924146485568,0.8157788266460311,66,77,55,84,50,76,66,84,86,88,8.32,3.578368,1.815044,3.747902,11.622916,5.399680000000001,0.55,0.220011,0.99,4.739280000000001,0.495093010344122,0.6420822652390711,0.03697735832185679,1.256716215956658,-0.1578593495572561,0.5561598453791093,0.1983350514733865,1.109818679522912,0.9926088369909853,1.338563736010297,0.6897327662633517,0.739590114859259,0.514748470583417,0.8955717929664577,0.4372838153520312,0.7109492065915908,0.5786085353716354,0.8664614158490966,0.8395496917159622,0.9096436308302182,JDHI
633,Y. Díaz,COL,26,Y. Díaz,Fortaleza,Fortaleza,RCB,RCB,4,28.0,250000,,19,1811,Colombia,Colombia,right,178,70,no,7.06,3.52824,1.294071,3.526532,18.441296,9.639888,0.594738,0.19999,1.44,6.56241,COL,Testing,2026,0.792359261182687,0.814307088852305,0.8033331750174959,28,74,28,83,93,96,71,77,94,98,7.06,3.52824,1.294071,3.526532,18.441296,9.639888,0.594738,0.19999,1.44,6.56241,-0.5286959851769362,0.5709293126719067,-0.6485298641408577,1.046992447297678,2.142288182223011,2.989494516270916,0.337379412352497,0.9097210688018549,1.995797440801821,2.616606686145594,0.2985081813655629,0.7159762199752391,0.2583211508174399,0.8524484691962722,0.9839148503885274,0.9986028026824015,0.632084548804061,0.818515184952237,0.977022012252121,0.9955595696625796,FJEI
634,S. Palma,COL,36,S. Palma,Boyacá Chicó,Boyacá Chicó,"RCB, LCB, CB",RCB,4,26.0,175000,,17,1681,Colombia,Colombia,right,189,81,no,8.51,2.35725,2.674656000000001,3.908299999999999,13.651144,5.569299999999999,0.429107,0.11,0.21,2.677167,COL,Testing,2026,0.7866436420477169,0.8030308818729943,0.7948372619603556,72,13,93,91,74,81,50,62,25,52,8.51,2.35725,2.674656000000001,3.908299999999999,13.651144,5.569299999999999,0.429107,0.11,0.21,2.677167,0.6494738906211064,-1.091203545743014,1.168072894012995,1.408675709317831,0.5263535614403163,0.6534999350343018,-0.177396763086011,0.01032623393906311,-0.7462514096144636,-0.1070100749808833,0.7419839413574622,0.1375916640231197,0.8786113185240412,0.9205344596560203,0.7006787125666312,0.7432829843555171,0.4295983748398611,0.504119498104371,0.2277577789343868,0.457390493487128,DCFA
635,C. Haydar,COL,43,C. Haydar,Atlético Nacional,Atlético Nacional,"LCB, RCB",LCB,4,25.0,800000,2026-07-31,16,1544,Colombia,Colombia,left,183,76,yes,6.76,2.621481,0.932373,4.430809999999999,19.176896,8.806111,1.285158,0.407296,1.63,6.239490000000001,COL,Testing,2026,0.7512011427698274,0.7752318562270395,0.7632164994984334,26,27,8,96,96,94,96,98,96,94,6.76,2.621481,0.932373,4.430809999999999,19.176896,8.806111,1.285158,0.407296,1.63,6.239490000000001,-0.7724552698248068,-0.7161473733488579,-1.124459694190244,1.903696562920413,2.390439286206298,2.511013629981338,2.483184044614904,2.981617342121845,2.41936596241084,2.390234661409185,0.2199224148586758,0.236950177299225,0.1304090301133914,0.9715251428312881,0.9915858843758529,0.9939807475631773,0.9934893104125401,0.9985663492970311,0.9922262052489714,0.9915811946032536,HFGI
636,A. Moralez,COL,44,A. Moralez,Llaneros,Llaneros,"RCB, CB",RCB,4,25.0,300000,2026-12-31,17,1509,Colombia,Colombia,right,190,77,yes,9.36,3.579201,1.550296,2.98172,11.56785,5.308392,0.7748,0.36,0.78,2.86161,COL,Testing,2026,0.7426179198209764,0.7536280001243136,0.7481229599726449,89,79,38,72,49,74,88,96,69,57,9.36,3.579201,1.550296,2.98172,11.56785,5.308392,0.7748,0.36,0.78,2.86161,1.340125197123407,0.6432646465327277,-0.3113836241715907,0.5308428974461348,-0.1764355984587565,0.503772260752041,0.8970067025446028,2.508922841514326,0.5244541552125953,0.0222873837037992,0.9098976772537796,0.7399738039543965,0.3777545007808074,0.7022361746479538,0.4299758698930899,0.6927892886619871,0.8151423297442053,0.9939450033391413,0.7000186508403051,0.5088906436350592,HAGB
637,N. Gil,COL,23,N. Gil,Deportivo Pasto,Deportivo Pasto,"LCB, CB",LCB,4,29.0,500000,,20,1922,Colombia,Colombia,left,182,77,no,9.18,4.919999999999999,2.015625,2.619859,12.407265,4.119015000000001,0.6552,0.1425,0.28,2.1093,COL,Testing,2026,0.7134116099015355,0.7425771159007304,0.727994362901133,84,96,67,61,57,42,77,71,35,35,9.18,4.919999999999999,2.015625,2.619859,12.407265,4.119015000000001,0.6552,0.1425,0.28,2.1093,1.193869626334685,2.546428699539045,0.3009060536454026,0.1880193321450228,0.1067369939149942,-0.1787773431497687,0.5252934931668559,0.3351437929238472,-0.5901998490216668,-0.5050938188524013,0.8837355147615357,0.9945584279081767,0.6182569330023588,0.5745692517096268,0.5425011833310194,0.4290562681013655,0.7003104099839215,0.6312416904083102,0.2775283366733343,0.3067464712890922,BAGH
638,H. Lópes,COL,8,H. Lópes,Águilas Doradas,Águilas Doradas,"RCB, CB",RCB,4,35.0,200000,,15,1315,Argentina,Argentina,right,180,79,no,7.73,3.422412,2.530065,2.670178,9.721824,4.65186,0.547706,0.140007,0.27,2.738352,COL,Testing,2026,0.7695794005006967,0.683915127408758,0.7267472639547274,47,71,84,62,18,62,64,69,33,55,7.73,3.422412,2.530065,2.670178,9.721824,4.65186,0.547706,0.140007,0.27,2.738352,0.01569975053664273,0.420714369640511,0.9778170174069003,0.2356910596381393,-0.7991835455520836,0.1270072345670186,0.1912053683436829,0.3102277875531067,-0.612492929106352,-0.06411842276517281,0.5062630369919434,0.6630181665531265,0.8359175835549144,0.5931637960708573,0.2120919957738109,0.5505326637165368,0.5758176510594177,0.6218061295943431,0.2701058374139664,0.4744379663918717,CBHD
639,Emanuel Olivera,COL,6,Emanuel Olivera,Santa Fe,Santa Fe,RCB,RCB,4,36.0,500000,2026-12-31,19,1887,Argentina,Argentina,right,180,73,no,7.92,2.334458,1.907213,3.767174,13.926528,7.151744,0.144,0.046662,0.67,4.246347,COL,Testing,2026,0.7517313644112468,0.6795051033549199,0.7156182338830834,55,11,57,86,79,91,8,27,60,83,7.92,2.334458,1.907213,3.767174,13.926528,7.151744,0.144,0.046662,0.67,4.246347,0.1700806308136272,-1.123555087693836,0.1582552655976002,1.274974319898456,0.6192530225867726,1.561619501325559,-1.063500759624985,-0.622698213783345,0.2792302742810577,0.9930099106994066,0.5675266370267905,0.1306009091597962,0.5628721716328671,0.898840834213283,0.7321251566218918,0.9408111736982482,0.1437774604425412,0.2667414283699133,0.6099659441347108,0.8396474376362923,FDJE
640,P. Franco,COL,9,P. Franco,Alianza,Alianza,"CB, LCB, RCB",CB,4,35.0,275000,,19,1740,Colombia,Colombia,right,184,79,no,7.86,2.95064,1.8102,4.347336,14.947202,5.692292999999999,0.467174,0.105,0.72,3.360690000000001,COL,Testing,2026,0.710564697978219,0.7187641217815779,0.7146644098798984,52,40,54,94,86,83,57,59,64,74,7.86,2.95064,1.8102,4.347336,14.947202,5.692292999999999,0.467174,0.105,0.72,3.360690000000001,0.1213287738840533,-0.2489307536142771,0.03060352131761773,1.82461411333357,0.9635724623733928,0.7240821166577025,-0.0590856699306375,-0.0396456982124422,0.3906956747044837,0.3721503531867901,0.5482846849492732,0.4017071729886887,0.5122071330693667,0.9659703589353944,0.8323698407549869,0.7654923385285458,0.4764419362194283,0.4841877970765275,0.6519889018235264,0.6451095460397391,DEFI
641,E. Serje,COL,17,E. Serje,Deportivo Pasto,Deportivo Pasto,"RCB, DMF, RCMF",RCB,4,30.0,300000,,17,1118,Colombia,"Colombia, Spain",right,180,72,no,8.61,4.992390000000001,1.688684,1.933674,10.866232,4.266299,1.932446,0.319968,0.4,4.505645,COL,Testing,2026,0.7444973637481268,0.6830393561515083,0.7137683599498176,74,98,45,38,38,49,98,94,47,86,8.61,4.992390000000001,1.688684,1.933674,10.866232,4.266299,1.932446,0.319968,0.4,4.505645,0.7307269855037297,2.649180898636099,-0.1292897853312473,-0.4620656125053911,-0.4131230390168666,-0.09425524808565232,4.494935715782989,2.108827563936514,-0.3226828880054439,1.174781907695881,0.7675270354294264,0.9959656435259557,0.4485641768606302,0.3220171345907017,0.3397582352356414,0.4624531992219695,0.9999965204516199,0.9825202657717175,0.3734677064336934,0.8799590098980419,GBHJ
642,D. Hernández,COL,42,D. Hernández,Águilas Doradas,Águilas Doradas,"LCB, RCB",LCB,4,26.0,0,,18,1632,Colombia,Colombia,right,190,82,no,7.89,2.536875,2.648922,1.711062,11.414326,4.852897,0.6050000000000001,0.11,0.88,3.25164,COL,Testing,2026,0.7154888288593262,0.6750472193022446,0.6952680240807854,54,23,91,27,47,66,72,62,80,71,7.89,2.536875,2.648922,1.711062,11.414326,4.852897,0.6050000000000001,0.11,0.88,3.25164,0.1457047023488399,-0.8362392721857845,1.13421155597272,-0.6729660397932477,-0.2282261776973779,0.2423766462166535,0.369273400267501,0.01032623393906311,0.7473849560594477,0.295704579318632,0.5579227454737948,0.2015101545590139,0.8716470910959717,0.2504844481797758,0.4097352057710971,0.5957558357108721,0.6440380249250492,0.504119498104371,0.7725843881566246,0.6162721501404983,CIGJ
643,M. Rodas,COL,29,M. Rodas,Inter Bogotá,Inter Bogotá,"RCB, LCB",RCB,4,28.0,300000,2026-06-30,11,707,Colombia,Colombia,right,186,84,no,10.18,4.8363,1.400938,2.801970000000001,9.421056,4.965332,0.7622639999999999,0.126654,1.02,3.053028,COL,Testing,2026,0.6912789153647388,0.6962291752858374,0.6937540453252882,96,94,32,64,15,67,86,66,88,62,10.18,4.8363,1.400938,2.801970000000001,9.421056,4.965332,0.7622639999999999,0.126654,1.02,3.053028,2.006400575160921,2.42762280004432,-0.5079120195636475,0.3605495089271331,-0.9006461763879253,0.3068998921804651,0.8580451908994567,0.1767727455492967,1.059488077245041,0.1564744276496494,0.9775932364945451,0.9924009296257115,0.3057575225177705,0.6407818801015022,0.183888237339395,0.6205402144288514,0.8045662448979902,0.5701565511082075,0.8553112218602876,0.5621704626384313,BAIG
